Iteration	Posterior	Likelihood	Prior	age_affinis	age_centrantoides	age_flynni	age_ingroup	age_littoralis	age_littoralis_flynni	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	birth	death	diversification	kappa[1]	kappa[2]	kappa[3]	kappa[4]	kappa[5]	kappa[6]	kappa[7]	kappa[8]	kappa[9]	kappa[10]	ln_mean	mu_mol_base	mu_mol_branch[1]	mu_mol_branch[2]	mu_mol_branch[3]	mu_mol_branch[4]	mu_mol_branch[5]	mu_mol_branch[6]	mu_mol_branch[7]	mu_mol_branch[8]	mu_mol_branch[9]	mu_mol_branch[10]	mu_mol_branch[11]	mu_mol_branch[12]	mu_mol_branch[13]	mu_mol_branch[14]	mu_mol_branch[15]	mu_mol_branch[16]	mu_mol_branch[17]	mu_mol_branch[18]	mu_mol_branch[19]	mu_mol_branch[20]	mu_mol_branch[21]	mu_mol_branch[22]	mu_mol_branch[23]	mu_mol_branch[24]	mu_mol_branch[25]	mu_mol_branch[26]	mu_mol_branch[27]	mu_mol_branch[28]	mu_mol_branch[29]	mu_mol_branch[30]	mu_mol_branch[31]	mu_mol_branch[32]	mu_mol_branch[33]	mu_mol_branch[34]	mu_mol_branch[35]	mu_mol_branch[36]	mu_mol_branch[37]	mu_mol_branch[38]	mu_mol_branch[39]	mu_mol_branch[40]	mu_mol_branch[41]	mu_mol_branch[42]	mu_mol_branch[43]	mu_mol_branch[44]	mu_mol_branch[45]	mu_mol_branch[46]	mu_mol_branch[47]	mu_mol_branch[48]	mu_mol_branch[49]	mu_mol_branch[50]	mu_mol_locus_rel[1]	mu_mol_locus_rel[2]	mu_mol_locus_rel[3]	mu_mol_locus_rel[4]	mu_mol_locus_rel[5]	mu_mol_locus_rel[6]	mu_mol_locus_rel[7]	mu_mol_locus_rel[8]	mu_mol_locus_rel[9]	mu_mol_locus_rel[10]	root_age	turnover
760	-38246.98	-38308.99	62.01148	4.957819	3.146334	1.859633	9.347392	1.988331	1.988331	0.0897985	0.586615	0.245214	0.542543	0.380491	0.553074	0.672283	0.080584	1.24214	0.104094	0.4708723	0.1678295	0.3030428	3.04619	2.93265	2.48586	2.31365	2.39048	2.40134	2.30085	2.14367	1.20408	2.74376	-4.79156	0.009862285	0.0161896	0.0096665	0.00305215	0.0092328	0.00497827	0.0176864	0.00508697	0.00603504	0.00721911	0.00746874	0.00443043	0.00802965	0.00732117	0.00473916	0.0194094	0.0105357	0.00491755	0.0150257	0.0115832	0.0062598	0.0335223	0.0109942	0.0179613	0.00288369	0.0102484	0.0138675	0.015761	0.0107249	0.0121351	0.00493311	0.00836527	0.0155451	0.00725902	0.00277569	0.0139142	0.0047352	0.00450573	0.00461564	0.00628696	0.0238222	0.00277721	0.0050374	0.0167368	0.0155054	0.005252	0.00621847	0.00615998	0.0118517	0.00466637	0.00640749	1	0.207533	0.453161	0.260995	0.174775	0.137861	0.151172	0.903155	0.255945	0.237132	9.347392	0.3564226
770	-38256.9	-38297.13	40.23408	4.424185	1.858333	1.218587	7.489655	1.283727	1.283727	0.0510741	0.310803	0.160462	0.352082	0.141426	0.08614	0.122395	0.126422	1.17165	0.150791	0.418775	0.2609707	0.1578043	3.02375	3.41326	2.24689	2.6241	2.35996	1.62067	2.85643	1.82976	1.75567	3.43955	-4.443565	0.01396722	0.0156558	0.00663518	0.00522191	0.0127469	0.00761286	0.0390688	0.0108551	0.0122149	0.0125812	0.0144573	0.0106941	0.0106486	0.00934394	0.0104415	0.0390582	0.0207426	0.010398	0.0617245	0.031767	0.0163069	0.0431351	0.0149212	0.0400639	0.00470881	0.0281124	0.0159719	0.0125026	0.0133459	0.0136941	0.0122537	0.00640294	0.0190598	0.0103659	0.00708869	0.00523732	0.0114532	0.0139952	0.00566855	0.00527588	0.0219894	0.00726953	0.00724431	0.0141435	0.0333455	0.0124154	0.00640519	0.0180288	0.00985891	0.00605841	0.0198024	1	0.187929	0.394401	0.232171	0.152663	0.102206	0.157105	0.907599	0.249885	0.225265	7.489655	0.6231765
780	-38269.95	-38308.53	38.57278	6.410719	1.664128	1.490549	9.041101	1.560149	1.560149	0.121445	0.382629	0.213824	0.21958	0.285528	0.210198	0.348532	0.090067	2.25651	0.180742	0.2546711	0.1970475	0.05762358	3.61491	3.46266	1.97167	2.48059	2.25488	1.71865	2.45949	1.91155	1.06712	2.98281	-4.259313	0.01679305	0.0167998	0.00500633	0.00859958	0.0122998	0.00644902	0.0352668	0.00682568	0.0081581	0.0112128	0.0158615	0.0111653	0.0120843	0.0100877	0.00961507	0.0255663	0.0217444	0.00645307	0.0201032	0.0184527	0.0130201	0.0375609	0.0147822	0.0208407	0.00244235	0.0103992	0.0120249	0.022163	0.00728701	0.014361	0.0162919	0.0220714	0.0165658	0.0152046	0.0149889	0.00714687	0.0107038	0.0122899	0.00545218	0.00900699	0.0191038	0.0118038	0.0045281	0.00530748	0.0610596	0.00547395	0.0103754	0.0122591	0.0128935	0.0234551	0.011259	1	0.177385	0.384223	0.224409	0.14638	0.110489	0.138429	0.70868	0.258366	0.211496	9.041101	0.7737333
790	-38229.2	-38298.4	69.20254	20.71988	5.976653	4.026834	30.09288	4.316102	4.316102	0.0973558	0.624634	0.214817	0.284319	0.244981	0.485698	0.574876	0.100811	0.91625	0.179311	0.1857644	0.09886511	0.08689928	4.50469	3.20011	2.5692	3.1737	2.43268	1.83301	2.53586	1.92316	1.97001	3.15739	-5.435212	0.00518135	0.00594431	0.00315768	0.00248657	0.00291087	0.00242924	0.0145123	0.00243289	0.00486984	0.00219281	0.00390316	0.00203643	0.00272778	0.00268619	0.00236945	0.0134502	0.00704453	0.00270932	0.00995698	0.00922714	0.00486459	0.00746187	0.00322887	0.00492409	0.00125182	0.00278321	0.00356775	0.00469529	0.00336968	0.00408438	0.0071387	0.00278005	0.00903277	0.00481588	0.00421687	0.00205347	0.00498483	0.00249473	0.00741455	0.00442725	0.00497446	0.0050364	0.00397963	0.00269432	0.0176488	0.00199351	0.00183101	0.00477073	0.00212502	0.00960096	0.00436274	1	0.173661	0.39033	0.244882	0.15484	0.136962	0.124653	0.776864	0.230352	0.222641	30.09288	0.532207
800	-38236.89	-38304.92	68.02889	11.669	4.606174	3.333739	26.13811	3.429576	3.429576	0.0805057	0.360063	0.248406	0.366008	0.345311	1.41426	0.275841	0.101459	0.697832	0.221652	0.2705597	0.1189833	0.1515763	3.65646	3.2266	2.55549	2.68089	2.90583	1.67198	1.67161	2.06009	1.7587	2.89248	-5.547241	0.004632224	0.0104294	0.00499181	0.00388406	0.00412535	0.00322373	0.0113457	0.0021464	0.00322699	0.00311123	0.00486981	0.00452551	0.00355241	0.00302526	0.00274308	0.00978767	0.00917138	0.00435239	0.0132971	0.0118636	0.008408	0.0121641	0.0043472	0.0072987	0.00134155	0.00453986	0.00650578	0.0058177	0.00752032	0.00263247	0.00472079	0.00492806	0.00551859	0.00480297	0.00565948	0.00307779	0.00369241	0.00192154	0.00406197	0.00724493	0.0133986	0.00149832	0.00306042	0.002637	0.0163279	0.00185514	0.00227971	0.00696572	0.0025371	0.00556162	0.00396936	1	0.183676	0.384	0.232715	0.175956	0.103791	0.136237	0.855385	0.251401	0.231867	26.13811	0.4397674
810	-38234.1	-38311.76	77.66277	12.84623	5.747776	3.772623	30.55928	3.86801	3.86801	0.0691796	0.288034	0.269845	0.461797	0.17862	0.399903	0.469283	0.106231	0.880796	0.191381	0.2511888	0.1185055	0.1326833	3.70673	2.70176	2.2957	2.42451	2.4888	1.42215	1.85004	2.25159	1.60046	2.91651	-5.507555	0.004819752	0.00430899	0.00288487	0.00132022	0.00353396	0.00232091	0.0113392	0.00366238	0.00540015	0.00213513	0.00580703	0.00383882	0.00333604	0.00263476	0.00345991	0.0086513	0.00665927	0.00160105	0.00527663	0.00745117	0.00465661	0.00985035	0.00329119	0.00699604	0.00170349	0.00618871	0.00641557	0.00684018	0.00402919	0.00196689	0.00657223	0.00536831	0.00938026	0.00666439	0.00132357	0.00439712	0.00251544	0.00198866	0.00531436	0.00222783	0.00582503	0.00465626	0.00379032	0.00301679	0.0116543	0.00803975	0.00683457	0.0050908	0.00204697	0.00227056	0.00682524	1	0.191908	0.355375	0.241192	0.173045	0.106354	0.167616	0.774379	0.254004	0.257261	30.55928	0.4717785
820	-38262.76	-38305.56	42.8053	5.1504	2.335725	1.553777	14.66216	1.633419	1.633419	0.112383	1.0119	0.209913	0.369447	0.176898	0.0553239	0.302461	0.0936474	1.43114	0.180511	0.3826056	0.09910701	0.2834986	4.55682	3.26859	2.04078	2.81558	3.16988	1.55376	2.42474	1.96813	1.61126	2.97005	-4.470462	0.01359655	0.0121973	0.00679866	0.00403139	0.00737722	0.00358408	0.0177549	0.00949723	0.0111447	0.00812118	0.0182982	0.0119511	0.00716956	0.00744377	0.00746064	0.0217355	0.0145353	0.0125483	0.0404922	0.0231817	0.0130288	0.0283356	0.00743614	0.0213444	0.005408	0.0155608	0.0173863	0.0140248	0.0126354	0.00449277	0.0123319	0.0115759	0.0178789	0.00752231	0.012473	0.0193103	0.00301934	0.0119759	0.00561744	0.00642893	0.024384	0.00756134	0.00549814	0.00572209	0.030558	0.0122777	0.00629993	0.0194217	0.00374371	0.0146609	0.0145167	1	0.168126	0.348662	0.246828	0.165034	0.0963996	0.140877	0.65238	0.236141	0.205545	14.66216	0.2590318
830	-38233.51	-38299.6	66.08502	10.42274	3.888261	2.322301	17.624	2.378763	2.378763	0.0211396	0.457218	0.247454	0.62369	0.200752	0.235973	0.389741	0.0720681	0.716219	0.198728	0.268025	0.05842626	0.2095987	3.31156	2.8238	2.37068	2.66844	2.71142	2.35285	1.69343	1.95923	1.77882	2.52623	-4.890675	0.008931664	0.0126567	0.00419535	0.00444842	0.00897656	0.00747656	0.01479	0.00409524	0.00552192	0.00544025	0.00392457	0.0042494	0.00521287	0.00582398	0.0043363	0.0129272	0.0132414	0.00311707	0.0161047	0.0139684	0.00930058	0.0141776	0.00616725	0.0122571	0.00200408	0.00613699	0.00730295	0.00842465	0.007483	0.00368352	0.00685726	0.00481767	0.0105286	0.0061616	0.00350552	0.00409231	0.00484401	0.0138068	0.00795983	0.00704494	0.0139698	0.00351002	0.00466793	0.00609675	0.0256266	0.00351185	0.00558431	0.00564618	0.00532162	0.013505	0.00503652	1	0.194895	0.368156	0.239462	0.155733	0.125856	0.141527	0.693559	0.23105	0.192741	17.624	0.2179881
840	-38215.09	-38283.93	68.84431	12.18958	3.682749	2.163986	16.24867	2.170375	2.170375	0.022801	0.446679	0.214506	0.352225	0.216911	0.0695551	0.430046	0.0810678	0.684637	0.226999	0.2354399	0.1588402	0.07659974	2.90903	3.17411	2.42288	2.57308	2.61757	1.77195	2.59589	1.75109	1.47321	3.35093	-5.221476	0.006416041	0.013489	0.00660815	0.00317281	0.00946474	0.00552668	0.0223186	0.00542952	0.00837153	0.00502609	0.00461229	0.00358597	0.0048149	0.00500165	0.00320164	0.0182948	0.00860863	0.00253181	0.00959867	0.0081647	0.00594403	0.0142795	0.004824	0.00873544	0.00140726	0.00491331	0.00629003	0.0044598	0.00657871	0.00909701	0.00578558	0.0132946	0.00683125	0.00544169	0.00702464	0.0086112	0.0026786	0.00652479	0.00396179	0.00441339	0.0111323	0.00278898	0.00385244	0.00753807	0.0118985	0.00286635	0.0049564	0.0101807	0.0040583	0.00334877	0.0062571	1	0.210558	0.40861	0.26299	0.206759	0.123635	0.164323	0.744427	0.286646	0.24522	16.24867	0.6746528
850	-38227.47	-38290.69	63.22094	7.816837	3.616692	1.680038	12.45607	1.909708	1.909708	0.0415839	0.434482	0.19622	0.561637	0.248555	0.228848	0.286235	0.121666	2.77901	0.214184	0.5526821	0.4155818	0.1371003	2.95569	3.01512	2.1316	2.26961	2.83285	2.16636	2.64502	2.06252	1.46216	2.77084	-4.984409	0.008132504	0.0149052	0.00631642	0.00371717	0.00698422	0.00384688	0.0147458	0.00325188	0.00501986	0.00536638	0.00977887	0.00802538	0.00407587	0.00546523	0.00319526	0.0120825	0.00713157	0.0036456	0.0227998	0.00774927	0.00538238	0.0171137	0.00605739	0.0130216	0.00167311	0.00545756	0.00852252	0.00782073	0.00856574	0.00695049	0.00270397	0.00617847	0.010067	0.00467805	0.0135562	0.00573146	0.00259675	0.00587878	0.013133	0.00664909	0.0234521	0.00972883	0.00183452	0.000987668	0.0109255	0.00477706	0.00450533	0.0125409	0.00500458	0.00351227	0.00751668	1	0.231635	0.459193	0.320946	0.207554	0.156755	0.157698	0.94524	0.289205	0.258268	12.45607	0.7519365
860	-38202.06	-38290.03	87.9681	12.58783	5.690503	3.467283	23.08362	3.52328	3.52328	0.00192351	0.422573	0.238675	0.434387	0.158383	0.469641	0.944114	0.0330481	0.953249	0.121548	0.1412315	0.08124124	0.05999029	3.65634	3.36375	2.09457	2.78447	2.82186	1.38285	2.4549	1.80892	1.94442	2.9008	-5.661782	0.0041309	0.00615142	0.00285462	0.00306242	0.00165158	0.00142292	0.00770675	0.00267375	0.00344831	0.00370237	0.00254557	0.00200751	0.00171866	0.0029807	0.00233625	0.0067795	0.00389311	0.00112508	0.00647983	0.00530359	0.00363675	0.0067455	0.00362223	0.00974074	0.00118832	0.00600451	0.00472576	0.00291618	0.00486356	0.00286096	0.00260307	0.00418305	0.00296438	0.00220994	0.00629082	0.00202256	0.00917725	0.00691315	0.00198377	0.00186411	0.008045	0.00431139	0.00323713	0.00389002	0.00383147	0.00192336	0.00419814	0.00621004	0.00241919	0.00574483	0.00242376	1	0.248695	0.495245	0.318311	0.208204	0.172029	0.189498	1.00078	0.318325	0.290666	23.08362	0.5752344
870	-38233.57	-38299.43	65.86277	5.763281	2.85047	1.587003	11.96312	1.654642	1.654642	0.00687943	0.425448	0.282518	0.376269	0.123119	0.0906711	0.390172	0.0822614	1.85828	0.190634	0.3696579	0.2393761	0.1302818	3.91089	2.86981	2.32261	2.49648	2.43451	1.63039	2.64299	2.30935	1.92051	3.05893	-4.875372	0.009069391	0.0109096	0.00462599	0.00576252	0.00830844	0.00417899	0.0182287	0.00539868	0.00641195	0.0103756	0.0039654	0.00391916	0.00592116	0.0104575	0.00725392	0.0163163	0.00830825	0.00256582	0.00894674	0.0102788	0.00770407	0.0163686	0.00387159	0.0224689	0.00273652	0.0116271	0.0121769	0.00574487	0.00807392	0.00629883	0.00559884	0.00814063	0.00619709	0.00669405	0.0125507	0.0082168	0.016221	0.00768799	0.00248877	0.00858375	0.0187964	0.00449729	0.0155833	0.00338878	0.00846101	0.00364442	0.0154064	0.0045042	0.00656847	0.00961646	0.00458749	1	0.236802	0.481377	0.3033	0.221525	0.152283	0.178661	0.944897	0.300018	0.257307	11.96312	0.6475612
880	-38237.57	-38310.41	72.84592	6.001998	4.106975	1.97548	13.80224	2.015434	2.015434	0.0489148	0.524123	0.211242	0.348808	0.0951614	0.380315	0.65846	0.0969828	0.472811	0.161794	0.3286187	0.1342814	0.1943374	3.31164	3.2408	2.77891	2.9003	3.34996	1.61093	2.4161	1.95621	1.35607	3.59979	-5.169665	0.006757224	0.0165416	0.00800975	0.00338865	0.00514104	0.00219711	0.0165315	0.00444233	0.00509719	0.00673911	0.0068637	0.00577418	0.0040244	0.0056094	0.00550192	0.0111955	0.00689962	0.00488425	0.00911825	0.00653313	0.00444492	0.0129453	0.00567442	0.0166717	0.0020126	0.0101015	0.0104412	0.00600932	0.0133732	0.00412332	0.00470467	0.010314	0.00775733	0.00416937	0.00491836	0.00430013	0.004347	0.00643856	0.00398396	0.00708063	0.0164789	0.00859952	0.00313721	0.00842759	0.0068415	0.00626038	0.00566026	0.00929432	0.00486213	0.00324065	0.00611257	1	0.243985	0.441615	0.294087	0.191072	0.189567	0.193192	0.882371	0.222283	0.282355	13.80224	0.4086235
890	-38213.42	-38307.9	94.48756	13.37736	8.649065	3.945574	29.36391	4.048935	4.048935	0.0600166	0.433929	0.225774	0.375233	0.506845	2.49204	1.01658	0.110219	1.48622	0.138629	0.1901929	0.108154	0.08203896	2.75325	3.39819	2.08235	2.65734	2.31437	1.5387	2.03797	2.08911	1.43221	2.96451	-5.789481	0.00363568	0.00213302	0.00118033	0.00117285	0.0056346	0.00267718	0.00458065	0.00127852	0.00236258	0.00226997	0.00397699	0.00245223	0.0024517	0.0021694	0.00212519	0.00347235	0.00291188	0.00172245	0.00599074	0.00417166	0.00266424	0.00583977	0.0022684	0.00809897	0.000686607	0.00628848	0.00409974	0.0018689	0.00631603	0.00178824	0.00202113	0.00169493	0.00344257	0.00206611	0.00959041	0.00230482	0.00318944	0.00232694	0.00335923	0.00309906	0.0120061	0.00100337	0.00141716	0.00392792	0.00415822	0.00149078	0.00130287	0.00305793	0.0023472	0.00266101	0.00311694	1	0.249642	0.555127	0.336739	0.211125	0.195901	0.219796	1.02624	0.327296	0.320467	29.36391	0.568654
900	-38230.91	-38306.36	75.44766	7.305293	4.194719	1.951095	13.30456	2.070413	2.070413	0.0786909	0.396039	0.271448	0.423721	0.382589	1.27515	0.169699	0.128787	0.868237	0.136433	0.2373977	0.07791617	0.1594816	3.61292	3.32523	2.2507	2.34515	2.91887	1.81479	1.96944	1.99572	2.03895	3.41143	-5.178868	0.006695326	0.00706875	0.00429231	0.00222085	0.00821215	0.0070658	0.015627	0.00329339	0.00468604	0.00418038	0.0111384	0.00554782	0.00317977	0.00361176	0.00637625	0.0136211	0.00694435	0.00172815	0.00569217	0.00741456	0.00520957	0.00789786	0.00338503	0.0149144	0.00189633	0.00995922	0.00731148	0.00731712	0.00572323	0.00529923	0.0104623	0.00454521	0.00901964	0.00699301	0.00876712	0.00149521	0.0054196	0.00414743	0.00655243	0.00687065	0.0135028	0.00184649	0.00652571	0.00316726	0.0101286	0.00371857	0.00566386	0.00551913	0.00681615	0.00249203	0.00588181	1	0.239216	0.50446	0.312064	0.197453	0.166993	0.168012	1.03515	0.348773	0.297341	13.30456	0.3282094
910	-38267.53	-38314.3	46.76108	2.305777	1.529056	0.714493	5.323293	0.7360375	0.7360375	0.0460204	0.455419	0.228204	0.33784	0.402155	0.211266	0.281098	0.0416596	0.836599	0.137082	0.8798324	0.631645	0.2481874	3.50856	3.22018	2.27168	2.43566	2.36223	1.90683	3.24099	2.19083	1.80959	2.97416	-4.078823	0.02011478	0.0174484	0.00847926	0.00775138	0.0111446	0.0106981	0.0439031	0.0190995	0.0250462	0.0135956	0.0310049	0.0144895	0.0106252	0.0178224	0.0254704	0.0432979	0.0200221	0.00942284	0.0302028	0.0182937	0.0105269	0.0337497	0.00757569	0.0293335	0.00472552	0.0222166	0.0252611	0.021882	0.0347095	0.0165796	0.0171203	0.0220122	0.019624	0.00903194	0.0126351	0.0080953	0.0104998	0.0128596	0.0109758	0.0123436	0.0487845	0.0129221	0.0277641	0.0160349	0.0215579	0.014003	0.012424	0.00936878	0.0146789	0.0122728	0.011303	1	0.222475	0.483031	0.322436	0.208506	0.190505	0.181131	0.801799	0.325843	0.279098	5.323293	0.7179152
920	-38224.35	-38295.35	71.00166	9.159045	5.16417	2.126697	13.23259	2.354095	2.354095	0.0502788	0.375044	0.224929	0.465505	0.196992	0.388443	0.550146	0.108593	1.48616	0.145859	0.3502007	0.06407817	0.2861225	4.42794	3.34273	2.14305	2.58973	2.60865	2.20793	2.27129	2.25862	1.67591	3.43471	-5.258328	0.006183902	0.00431257	0.00266389	0.00207469	0.00567567	0.00332006	0.0181587	0.0043746	0.00972001	0.00388557	0.00803954	0.00515352	0.00580147	0.00485387	0.00605752	0.0133716	0.00728263	0.00298449	0.0114016	0.00628626	0.00335208	0.00978115	0.00378573	0.00983951	0.00138286	0.00535678	0.00645762	0.00953739	0.00534196	0.0114256	0.00404327	0.00412834	0.00551633	0.0036395	0.00307395	0.00272739	0.00796902	0.00806814	0.00342336	0.00300188	0.0118478	0.00247561	0.00331408	0.00314211	0.0120542	0.00143962	0.000850674	0.00697034	0.00487884	0.00332432	0.00439585	1	0.260334	0.516124	0.31924	0.224	0.179956	0.172691	1.00869	0.356062	0.27585	13.23259	0.1829756
930	-38233.79	-38294.18	60.38429	7.005175	3.424468	1.633304	10.36594	1.823322	1.823322	0.0640071	0.424676	0.261558	0.479624	0.20884	0.0425829	0.479066	0.10538	0.490135	0.0772869	0.4264524	0.1270732	0.2993791	3.69969	3.32659	2.57595	2.86541	2.6843	1.42155	2.40551	1.92722	2.126	3.59838	-4.987571	0.00810683	0.0101914	0.00556131	0.00264112	0.0101674	0.0110572	0.0244174	0.00389089	0.00538895	0.00663522	0.00934539	0.00947558	0.0068188	0.00584712	0.00535899	0.0145958	0.00940304	0.00341884	0.0109056	0.0105146	0.00687862	0.0168896	0.00515427	0.0138857	0.0023628	0.0070941	0.00968514	0.0172258	0.00676074	0.0175172	0.00745356	0.00778465	0.0106692	0.00692894	0.010796	0.00765314	0.00447534	0.00343426	0.00795803	0.024062	0.0178549	0.0027196	0.00676456	0.00531625	0.00981279	0.00791794	0.00208524	0.00621738	0.0104555	0.0028557	0.00617945	1	0.214223	0.467177	0.304443	0.169223	0.154284	0.14618	0.985014	0.271228	0.257867	10.36594	0.2979776
940	-38267.46	-38294.73	27.27111	1.81153	0.7503185	0.5132516	2.90371	0.5370756	0.5370756	0.0752847	0.408009	0.22536	0.408326	0.195118	0.0338691	0.20691	0.114619	0.947996	0.176292	1.817575	0.9671054	0.8504697	2.87353	3.22888	2.50273	3.08012	2.59083	1.76228	2.10201	2.08257	2.06645	3.59965	-3.609347	0.03216666	0.0232451	0.0118034	0.0105807	0.0227104	0.0146685	0.0870006	0.0322733	0.0365982	0.0219244	0.0334013	0.0204865	0.0163466	0.0240436	0.0334317	0.101732	0.0356809	0.01165	0.0338367	0.0393396	0.0216286	0.0818259	0.0283709	0.0481954	0.00730094	0.0254284	0.0413836	0.0362173	0.0444423	0.0506425	0.0227757	0.0596396	0.0275515	0.0247128	0.0257086	0.01613	0.0260394	0.0338513	0.0134631	0.0131229	0.0435656	0.0196101	0.0170571	0.0371695	0.0505655	0.0197087	0.0185525	0.0198968	0.0271693	0.0325347	0.0228887	1	0.221358	0.431255	0.270589	0.183286	0.151242	0.146773	0.851306	0.216352	0.235213	2.90371	0.5320855
950	-38267.34	-38305.99	38.64655	2.799359	1.342627	0.758482	5.62741	0.9058941	0.9058941	0.0992554	0.624383	0.219478	0.288448	0.288785	0.0481427	1.10653	0.111146	2.16195	0.148899	0.627145	0.157334	0.469811	4.81663	3.24005	1.91095	2.48288	3.04552	1.34249	2.04107	2.20879	1.84225	3.11073	-4.047669	0.02075128	0.0162792	0.00716741	0.00554308	0.0201035	0.0121123	0.0378178	0.00751924	0.0124907	0.0184729	0.0257042	0.0107158	0.014278	0.0142931	0.010539	0.0371752	0.0220518	0.0107308	0.0300302	0.0361716	0.0235256	0.0389563	0.0159609	0.0451794	0.00678455	0.0259261	0.0230483	0.0339349	0.0203943	0.0208011	0.0210029	0.009435	0.0301798	0.0117302	0.0265536	0.0271787	0.0164528	0.00803471	0.011859	0.0217715	0.0603935	0.0103722	0.0138694	0.00877574	0.0258191	0.0365131	0.0121748	0.0170111	0.0080681	0.0127283	0.0163906	1	0.20117	0.429086	0.297573	0.199226	0.132825	0.137968	0.831274	0.24383	0.243233	5.62741	0.2508734
960	-38235.19	-38303.48	68.2855	9.754854	4.45111	2.370777	17.35653	2.427949	2.427949	0.125695	0.581863	0.184551	0.357138	0.266936	0.0252403	1.95036	0.0919862	0.769045	0.133546	0.2249613	0.04228916	0.1826721	3.19803	2.8878	2.50878	2.3945	2.26877	3.61503	2.07815	2.08195	1.75318	3.54911	-5.26493	0.006143214	0.0051749	0.00191168	0.00213447	0.00732427	0.00254037	0.0119072	0.00466324	0.00609423	0.00492631	0.00739567	0.00507109	0.00502092	0.00413831	0.00254885	0.00654454	0.00730118	0.0025586	0.00971075	0.00646696	0.00444689	0.0173196	0.00629866	0.00795456	0.00106221	0.0043176	0.00646125	0.00923671	0.00687418	0.00654734	0.00372504	0.00395878	0.00926886	0.00513112	0.00763167	0.00633365	0.00266649	0.0278055	0.00301494	0.00275567	0.0230511	0.00310612	0.00684731	0.00826406	0.00750802	0.00563372	0.00532674	0.00347024	0.00303944	0.00505622	0.00353184	1	0.215796	0.486599	0.298923	0.186197	0.1542	0.147979	0.841022	0.307646	0.233479	17.35653	0.1879842
970	-38230.89	-38299.82	68.93002	6.430696	2.598048	1.431933	9.165756	1.535742	1.535742	0.0597684	0.427577	0.267006	0.224247	0.389881	0.0488332	2.20826	0.114094	0.985833	0.201651	0.6242086	0.257992	0.3662165	4.04877	3.2893	2.04525	2.298	2.65488	1.57641	2.48439	2.07599	1.68628	2.44482	-4.818333	0.009601742	0.0100416	0.00620162	0.00557497	0.0052797	0.00392536	0.019911	0.0141646	0.0153774	0.00793724	0.0102092	0.00798332	0.00674928	0.0090979	0.00836444	0.015845	0.0125532	0.00624837	0.0198123	0.0100968	0.0078826	0.0228963	0.00757939	0.0201504	0.00235961	0.0111074	0.00894553	0.00562457	0.00694537	0.0165709	0.00550483	0.00512118	0.0114294	0.00623112	0.00912577	0.00519115	0.00449091	0.00346408	0.00613508	0.00424594	0.0206915	0.00825589	0.0100531	0.00520828	0.0144326	0.00539652	0.00557593	0.00899328	0.00371542	0.0121422	0.0073608	1	0.270932	0.479548	0.279005	0.222368	0.225164	0.17978	1.01745	0.316496	0.283608	9.165756	0.4133106
980	-38225	-38298.81	73.80922	7.31589	3.275024	1.893383	11.13709	2.037186	2.037186	0.0323941	0.445874	0.372737	0.30009	0.204445	0.0878959	0.689432	0.102225	0.442357	0.21273	0.4314602	0.3051314	0.1263289	3.36417	3.5272	2.5295	2.40196	2.84729	1.57591	2.94509	2.29906	1.82375	3.55791	-5.148088	0.00690461	0.0134875	0.00421365	0.00486744	0.00514171	0.00262845	0.0150379	0.00328516	0.00464482	0.00599302	0.0047214	0.00412745	0.0051054	0.00582341	0.00537197	0.0130054	0.00929755	0.00162524	0.00733194	0.00852824	0.0058546	0.013574	0.00589713	0.00938071	0.0016449	0.00606104	0.00811434	0.00742869	0.012867	0.0090926	0.00504609	0.00595652	0.00951448	0.00773748	0.00967732	0.00244053	0.00845119	0.00501411	0.00275174	0.0054934	0.0159821	0.00576153	0.00536463	0.00452134	0.0110763	0.00601505	0.00291278	0.00439243	0.00898731	0.00728609	0.00455969	1	0.248336	0.53368	0.326855	0.214464	0.168681	0.224433	0.960459	0.334311	0.279533	11.13709	0.7072063
990	-38204.9	-38291.99	87.08478	12.68704	6.670721	3.104004	19.45463	3.892054	3.892054	0.0449587	0.476126	0.20655	0.550163	0.248467	0.118311	0.382836	0.0386203	0.757794	0.0980829	0.1599957	0.06618143	0.09381424	4.24754	3.6074	2.53811	2.81971	3.09302	1.90465	2.01631	1.88263	1.32053	3.4225	-5.746667	0.003794721	0.00881271	0.00368897	0.00264919	0.00490745	0.00264815	0.007083	0.00176375	0.00239352	0.00193785	0.00327939	0.00191676	0.00184404	0.00298395	0.00159477	0.00765584	0.00418557	0.00188909	0.00776767	0.00342328	0.00220609	0.00483072	0.00253202	0.00457372	0.000854525	0.00270595	0.00381912	0.0046446	0.00387644	0.00618409	0.00509591	0.00798233	0.00744372	0.00276227	0.00234379	0.00412507	0.00292992	0.00335999	0.00256494	0.00252217	0.0138979	0.00124052	0.00257954	0.000570713	0.0064362	0.00253072	0.0027157	0.00290016	0.00313824	0.00377517	0.0022299	1	0.248336	0.541603	0.360813	0.239346	0.160415	0.206365	0.972264	0.364302	0.333103	19.45463	0.4136451
