Iteration	Posterior	Likelihood	Prior	age_affinis	age_centrantoides	age_flynni	age_ingroup	age_littoralis	age_littoralis_flynni	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	birth	death	diversification	kappa[1]	kappa[2]	kappa[3]	kappa[4]	kappa[5]	kappa[6]	kappa[7]	kappa[8]	kappa[9]	kappa[10]	ln_mean	mu_mol_base	mu_mol_branch[1]	mu_mol_branch[2]	mu_mol_branch[3]	mu_mol_branch[4]	mu_mol_branch[5]	mu_mol_branch[6]	mu_mol_branch[7]	mu_mol_branch[8]	mu_mol_branch[9]	mu_mol_branch[10]	mu_mol_branch[11]	mu_mol_branch[12]	mu_mol_branch[13]	mu_mol_branch[14]	mu_mol_branch[15]	mu_mol_branch[16]	mu_mol_branch[17]	mu_mol_branch[18]	mu_mol_branch[19]	mu_mol_branch[20]	mu_mol_branch[21]	mu_mol_branch[22]	mu_mol_branch[23]	mu_mol_branch[24]	mu_mol_branch[25]	mu_mol_branch[26]	mu_mol_branch[27]	mu_mol_branch[28]	mu_mol_branch[29]	mu_mol_branch[30]	mu_mol_branch[31]	mu_mol_branch[32]	mu_mol_branch[33]	mu_mol_branch[34]	mu_mol_branch[35]	mu_mol_branch[36]	mu_mol_branch[37]	mu_mol_branch[38]	mu_mol_branch[39]	mu_mol_branch[40]	mu_mol_branch[41]	mu_mol_branch[42]	mu_mol_branch[43]	mu_mol_branch[44]	mu_mol_branch[45]	mu_mol_branch[46]	mu_mol_branch[47]	mu_mol_branch[48]	mu_mol_branch[49]	mu_mol_branch[50]	mu_mol_locus_rel[1]	mu_mol_locus_rel[2]	mu_mol_locus_rel[3]	mu_mol_locus_rel[4]	mu_mol_locus_rel[5]	mu_mol_locus_rel[6]	mu_mol_locus_rel[7]	mu_mol_locus_rel[8]	mu_mol_locus_rel[9]	mu_mol_locus_rel[10]	root_age	turnover
200	-38318.97	-38354.1	35.12709	2.172138	1.547495	0.7759947	3.443058	0.8531847	0.8531847	0.0619483	0.742851	0.283509	0.357442	0.224042	0.247776	0.740111	0.108213	0.710131	0.0557069	0.8357939	0.08864186	0.7471521	4.31724	2.97215	2.08707	2.34582	2.4934	2.09141	2.43677	2.49171	1.9671	2.69739	-4.117487	0.01935189	0.0427619	0.0195761	0.00907899	0.0242596	0.0146788	0.0523455	0.0357148	0.0865772	0.0151819	0.012215	0.0095945	0.0134001	0.0137109	0.013843	0.0466192	0.0170835	0.00655376	0.024892	0.0205016	0.0115226	0.0367275	0.0149614	0.0400188	0.00620694	0.0232083	0.0312329	0.0428361	0.0220876	0.0424411	0.0105436	0.0190969	0.0175829	0.016555	0.00575837	0.0122771	0.011287	0.0106963	0.0144747	0.00509864	0.025815	0.0092947	0.0263989	0.0181817	0.0247633	0.0168628	0.018527	0.0171108	0.0491204	0.0154731	0.0138973	1	0.212809	0.425841	0.260798	0.182459	0.165694	0.186693	1.28937	0.25897	0.268999	3.443058	0.1060571
210	-38299.21	-38350.61	51.39698	1.785879	1.946589	1.151189	5.089466	1.185412	1.185412	0.0780475	0.209024	0.162498	0.360985	0.0856728	0.616928	0.739955	0.112382	0.810652	0.18338	0.715002	0.3301174	0.3848846	2.9685	3.02542	2.384	2.9058	2.83222	1.74532	2.32987	1.93418	1.54593	3.34422	-4.448439	0.01389931	0.0131724	0.00758117	0.00631944	0.0112516	0.00849459	0.0421387	0.00658053	0.0110715	0.00792766	0.0114135	0.00876161	0.00769287	0.00891634	0.00573757	0.0302195	0.0171874	0.0042001	0.0105685	0.0133656	0.0116653	0.031731	0.0126052	0.0368782	0.00673832	0.0225481	0.0371423	0.0748199	0.0319772	0.0143219	0.00622175	0.0161976	0.0146656	0.0128885	0.00490594	0.00841123	0.0114714	0.0179028	0.0172311	0.0082705	0.0126411	0.00554744	0.00586257	0.0065356	0.0241358	0.00427759	0.011695	0.0185165	0.0144126	0.00857054	0.0137435	1	0.239205	0.487971	0.290305	0.198697	0.179309	0.160876	1.35116	0.313856	0.300248	5.089466	0.4617013
220	-38303.65	-38342.84	39.19404	1.94464	0.9356626	0.8632616	3.788708	0.9405345	0.9405345	0.0587092	0.617295	0.233904	0.296955	0.364235	0.159004	0.170279	0.117295	2.13866	0.212669	0.6191535	0.2668536	0.3522999	3.39439	3.40095	2.03745	2.65899	2.82561	1.51554	2.6688	1.90995	1.76636	3.10988	-4.06952	0.02030278	0.0422196	0.0198858	0.00837986	0.0146626	0.00962151	0.044254	0.0112545	0.0132408	0.00885489	0.0106401	0.00976904	0.00901416	0.00898236	0.00896503	0.045928	0.0190811	0.00880535	0.0180775	0.0444916	0.0221902	0.0509865	0.0169965	0.104549	0.0102241	0.0511559	0.0299191	0.0171982	0.0227376	0.0232583	0.0292837	0.0128401	0.0130246	0.0170933	0.0128993	0.0295771	0.00469821	0.0150949	0.010016	0.00891806	0.00669639	0.0223993	0.0126723	0.00929443	0.0370429	0.00962554	0.0245082	0.0174272	0.0236987	0.00696103	0.0146853	1	0.22683	0.402738	0.30654	0.185469	0.180088	0.170805	1.26535	0.317398	0.282636	3.788708	0.4309975
230	-38317.86	-38348.22	30.36425	2.049087	1.249863	0.8718329	3.894942	1.073414	1.073414	0.102798	0.404276	0.317875	0.302922	0.405163	0.246567	0.363448	0.0899347	1.09746	0.236793	1.231342	0.7530523	0.4782902	3.52399	3.5072	2.71482	2.13591	2.70629	1.91655	3.01511	1.81764	1.80186	3.60771	-3.962853	0.02258812	0.0355384	0.0123438	0.0108665	0.0145215	0.00675005	0.0508404	0.0124744	0.0191062	0.011176	0.0178614	0.0125795	0.0118529	0.0142765	0.00936444	0.0424075	0.0178751	0.0257203	0.0893743	0.0338219	0.0205733	0.0434434	0.0159222	0.07449	0.0105458	0.0475154	0.0287502	0.0330678	0.0188673	0.0242594	0.0103637	0.0106915	0.0275617	0.00972905	0.0275109	0.0112719	0.00686048	0.0223064	0.00493507	0.00650705	0.0149313	0.00755762	0.0147966	0.0180905	0.0378056	0.0607996	0.01272	0.0394901	0.011859	0.0396032	0.0158663	1	0.222534	0.461258	0.278135	0.177724	0.158905	0.172574	1.26502	0.262091	0.290135	3.894942	0.6115702
240	-38286.44	-38333.89	47.44676	3.625624	1.701047	1.341996	5.878031	1.425788	1.425788	0.0181687	0.701073	0.303351	0.183007	0.398984	0.294155	0.358328	0.152785	5.36045	0.152596	0.6224356	0.2250496	0.397386	4.93988	3.18244	2.3794	2.74411	2.6005	1.87174	2.33708	1.93751	1.36947	2.808	-4.381395	0.01486311	0.0357318	0.0121124	0.00801091	0.0128355	0.00674788	0.030939	0.00588115	0.0106604	0.0100875	0.00955521	0.00517345	0.0131352	0.00671384	0.00684034	0.0307259	0.0143962	0.018524	0.0564062	0.0187087	0.0120475	0.0355086	0.009502	0.0507128	0.00567047	0.0220341	0.0162111	0.0166793	0.0115479	0.0140865	0.00843949	0.0161459	0.0154497	0.00794568	0.017742	0.00439489	0.00946982	0.0113895	0.0122671	0.0099263	0.00372305	0.0104846	0.013613	0.00622182	0.0234652	0.0161733	0.0102476	0.00893406	0.0353531	0.00782002	0.00845308	1	0.256517	0.461053	0.281737	0.216402	0.164257	0.174235	1.06528	0.237973	0.260219	5.878031	0.3615628
250	-38244.05	-38304.65	60.59983	4.032546	1.97569	1.377484	6.250873	1.401849	1.401849	0.100673	0.50934	0.232882	0.371388	0.368942	0.438096	0.834443	0.104058	1.59973	0.256697	0.691728	0.356581	0.335147	3.75668	3.307	2.33446	3.09801	2.55065	2.27712	2.19211	1.72459	1.62608	2.75515	-4.766078	0.01011682	0.0143447	0.00921021	0.00499049	0.00573771	0.00414507	0.0221716	0.00936806	0.0110887	0.00876934	0.0122255	0.00622534	0.00931925	0.00766899	0.00699022	0.0226543	0.0136036	0.00234035	0.0125666	0.0184903	0.0114498	0.016762	0.00637525	0.0215308	0.00435485	0.0130418	0.0137775	0.0313079	0.00762912	0.0125879	0.0146881	0.0081086	0.0253698	0.0129754	0.0117121	0.00203107	0.00965665	0.0203393	0.00831772	0.00395316	0.00794895	0.00712282	0.00292427	0.00709778	0.0167838	0.0144773	0.00407694	0.00899944	0.0132484	0.0138822	0.00808449	1	0.254008	0.540643	0.347526	0.235158	0.238971	0.16466	1.17468	0.287986	0.305672	6.250873	0.5154931
260	-38242.09	-38307.08	64.99741	2.905056	1.947926	1.073715	4.800814	1.173224	1.173224	0.108936	0.54592	0.25852	0.443093	0.256907	0.383507	0.262692	0.103123	0.888506	0.193005	0.6506868	0.2647882	0.3858985	3.67049	3.16065	2.49129	2.84869	2.94783	1.51478	2.0292	1.77753	1.94596	3.2678	-4.460128	0.01373778	0.0149329	0.00701017	0.00586225	0.00752811	0.00486907	0.0280644	0.0106422	0.0128739	0.00681546	0.0118814	0.00975615	0.00860355	0.00655502	0.00958309	0.0208889	0.0138873	0.00417694	0.0130006	0.0184929	0.0146961	0.0255825	0.0120436	0.022701	0.00347746	0.0165021	0.0205854	0.0156961	0.0195649	0.0111329	0.0081592	0.00628516	0.0176166	0.0117335	0.00780549	0.0119682	0.00402842	0.0174313	0.00589512	0.00549986	0.00571714	0.00712281	0.00766333	0.0127583	0.0158292	0.0171622	0.00600173	0.0181833	0.0211635	0.0136653	0.0134621	1	0.253766	0.591476	0.356332	0.21432	0.141306	0.202606	1.30452	0.310439	0.320314	4.800814	0.4069366
270	-38249.41	-38302.5	53.09283	3.425519	1.862336	1.108922	5.222584	1.244049	1.244049	0.0860699	0.323881	0.208819	0.761244	0.207185	0.111744	0.428459	0.0838566	1.61673	0.145256	1.052726	0.7486148	0.3041116	2.3039	4.03774	2.04034	2.21235	2.71409	2.07223	2.50416	2.23972	1.2959	3.00005	-4.539852	0.01268507	0.0265234	0.0135499	0.00715699	0.00830901	0.00490089	0.0298379	0.0241061	0.0255796	0.0115129	0.010645	0.00675321	0.00913285	0.0117247	0.00691128	0.0279745	0.0125465	0.00423693	0.00885308	0.0117669	0.0080798	0.0264326	0.00893618	0.0323861	0.00391885	0.0181745	0.0138774	0.0155351	0.00985972	0.0125427	0.00888148	0.013054	0.0215762	0.0151957	0.011112	0.00367146	0.010025	0.0166278	0.00188487	0.00324143	0.00977247	0.00735948	0.00360363	0.0240905	0.0166329	0.0269971	0.0160178	0.0121883	0.0241288	0.0109525	0.00885157	1	0.266701	0.575834	0.344999	0.226314	0.208941	0.192754	1.0502	0.371419	0.321715	5.222584	0.71112
280	-38257.66	-38299.47	41.80635	2.379175	1.235471	0.7384239	3.467049	0.782207	0.782207	0.039977	0.340319	0.223656	0.425007	0.212744	0.206977	0.44446	0.0992631	0.645392	0.263848	1.121939	0.6144115	0.507527	4.17992	3.36869	2.32816	2.52525	2.79671	1.64542	2.32855	1.98314	1.7322	3.35526	-4.152416	0.01868762	0.0308441	0.0132423	0.0136469	0.0109402	0.00590157	0.0372264	0.00814859	0.0120456	0.0134487	0.025574	0.0193198	0.012076	0.0116535	0.0274029	0.0251152	0.0190955	0.00735454	0.0311532	0.034527	0.0180018	0.0327808	0.0140748	0.072824	0.00525665	0.0365069	0.025403	0.0112517	0.0144257	0.0221879	0.0170762	0.00547934	0.0161582	0.0133584	0.00717844	0.00425356	0.0274646	0.0562384	0.0183642	0.0158769	0.0298521	0.0093578	0.0038481	0.0218048	0.0238932	0.020679	0.0105234	0.0297354	0.0305883	0.0188043	0.0126588	1	0.263581	0.536369	0.410333	0.259126	0.21713	0.206254	1.22665	0.377769	0.288791	3.467049	0.5476338
290	-38239.37	-38304.21	64.8448	3.143942	2.390914	1.240343	5.49437	1.317898	1.317898	0.0642334	0.376157	0.212164	0.40163	0.0915982	0.0619295	1.56948	0.110287	0.921195	0.0715828	0.6463477	0.2098767	0.436471	3.60815	3.95871	2.22461	2.53878	2.77358	2.03477	2.1745	1.90115	1.19285	2.8336	-4.538691	0.0126998	0.0190404	0.0107446	0.00681053	0.00920827	0.00748354	0.0218103	0.00426869	0.00782115	0.00857825	0.0166269	0.0189711	0.0103924	0.0054723	0.00960648	0.0169093	0.0103789	0.00433859	0.0180135	0.0121798	0.00857199	0.0174588	0.00619369	0.0262283	0.00284642	0.0148743	0.0175553	0.0125838	0.0128613	0.0124607	0.00707004	0.00681709	0.0170626	0.0082086	0.011498	0.00501868	0.00696437	0.0212906	0.00851223	0.00929434	0.00841296	0.00151773	0.00451369	0.00644029	0.0157223	0.0227696	0.00624651	0.0157374	0.0181012	0.00733539	0.0106475	1	0.266868	0.618452	0.377641	0.247761	0.203937	0.206254	1.1939	0.348374	0.327953	5.49437	0.3247117
300	-38256.59	-38311.63	55.03227	2.698816	1.427919	1.037929	5.05924	1.086424	1.086424	0.109189	0.403257	0.291147	0.325393	0.0203336	0.143547	0.208307	0.0805452	1.60543	0.128187	0.6585976	0.1137766	0.544821	3.58979	2.8443	2.04237	2.62569	2.54494	1.34478	2.66838	1.65334	1.64877	3.23654	-4.176026	0.01825157	0.0343975	0.0173665	0.0129577	0.00904876	0.00544218	0.0259753	0.00847105	0.0175746	0.0147677	0.0221717	0.0125779	0.0153152	0.00946018	0.015109	0.026525	0.0161813	0.00753291	0.0282024	0.0160164	0.0091113	0.0232124	0.00979461	0.0260886	0.00472425	0.0160827	0.0200484	0.0209569	0.0218319	0.0138262	0.0301087	0.0245267	0.0127772	0.00960514	0.00627299	0.00727716	0.0164627	0.0316203	0.015826	0.00403271	0.00723904	0.0139304	0.003311	0.0139448	0.022494	0.0118746	0.0129996	0.0272905	0.0113694	0.0161977	0.0133421	1	0.251277	0.52615	0.362622	0.212083	0.140556	0.195331	1.04275	0.343638	0.298126	5.05924	0.1727559
310	-38266.88	-38304.87	37.98607	1.839713	1.006716	0.6251834	3.187485	0.6934421	0.6934421	0.0190643	0.403614	0.206086	0.380015	0.0864211	0.655305	0.221713	0.104637	7.46933	0.220271	1.318107	0.2800312	1.038076	3.2313	3.1296	2.32424	2.26719	3.05238	1.43227	1.9581	2.12375	1.54869	3.1803	-4.001793	0.02172545	0.0461015	0.0212876	0.0123011	0.0248252	0.0135622	0.039763	0.0282789	0.0334361	0.0109059	0.0492508	0.0293149	0.0112159	0.0119166	0.0186507	0.0329715	0.0246036	0.0154358	0.0476236	0.0431958	0.0226506	0.039733	0.01315	0.0573349	0.0110738	0.0331415	0.0296542	0.0401889	0.0162257	0.0198685	0.022327	0.0122562	0.0339726	0.0136025	0.00713217	0.0135867	0.00598281	0.0564817	0.00520708	0.00584261	0.0051866	0.00670936	0.016354	0.0114342	0.0368284	0.0295595	0.0243147	0.0177295	0.0317577	0.0221483	0.0140294	1	0.277169	0.532291	0.344251	0.261963	0.22402	0.208463	1.0963	0.361356	0.310117	3.187485	0.2124495
320	-38241.41	-38298.14	56.73137	2.760374	2.181149	1.184743	5.226594	1.306351	1.306351	0.0136628	0.769688	0.223789	0.402316	0.486835	0.581117	0.583072	0.0187488	1.22075	0.225576	0.8736045	0.3806277	0.4929768	3.46524	3.74855	2.54771	2.46741	2.70923	1.55194	2.31883	1.79696	2.0914	2.89874	-4.621838	0.01168656	0.0255678	0.00755106	0.00867975	0.0163548	0.00861286	0.025622	0.0052139	0.00884268	0.00766487	0.0107156	0.00904212	0.00746858	0.0102188	0.0102785	0.0190778	0.0153193	0.00553556	0.0215726	0.0164255	0.0109406	0.0184055	0.00596272	0.0355335	0.00635421	0.0188626	0.02002	0.0370058	0.0153563	0.0150983	0.00957964	0.00721167	0.0141287	0.0104665	0.00502837	0.00386234	0.0223296	0.0193357	0.00615195	0.00718892	0.00497344	0.013431	0.00471999	0.00539177	0.0235061	0.00769468	0.00441667	0.0180049	0.0158677	0.0251973	0.0074026	1	0.250368	0.516223	0.327917	0.206401	0.206591	0.206638	0.960016	0.307891	0.295449	5.226594	0.4356979
330	-38257.84	-38314.97	57.12626	3.227496	1.672779	1.134442	6.110766	1.17967	1.17967	0.083523	0.558356	0.174067	0.310858	0.263992	1.1088	1.04233	0.0807982	1.24602	0.104798	0.8241813	0.3623022	0.4618792	3.40834	3.39186	2.14337	2.77258	2.18922	1.36175	2.18265	1.98293	1.93197	3.32185	-4.532433	0.01277953	0.0169576	0.00561507	0.00486028	0.00708792	0.00340563	0.0158836	0.00344471	0.00644331	0.00595067	0.011906	0.00882672	0.00702354	0.00821541	0.00730636	0.0157748	0.0139963	0.00547117	0.020712	0.0173551	0.013688	0.0268282	0.00681886	0.0616901	0.00380035	0.0412963	0.0182534	0.00756278	0.0159006	0.00839427	0.0111536	0.0102916	0.0092887	0.0113919	0.00553863	0.0133354	0.0159393	0.0429187	0.00960583	0.0147957	0.0165322	0.0140493	0.00941279	0.0126312	0.020583	0.00615318	0.00618071	0.0158492	0.0133424	0.0113716	0.00945264	1	0.246935	0.543364	0.381245	0.242534	0.19641	0.192395	1.01766	0.35066	0.3204	6.110766	0.4395903
340	-38260.37	-38299.62	39.24726	2.920745	1.359953	0.7036279	4.0138	0.7150846	0.7150846	0.00935985	0.260219	0.194549	0.51591	0.172379	0.441982	0.227554	0.0523104	0.952635	0.134017	0.8834188	0.3786674	0.5047513	2.96307	3.57519	2.47466	2.68572	2.70173	2.33781	3.195	1.99404	1.55838	3.33835	-3.917758	0.02363007	0.0364602	0.0128933	0.0106598	0.0129575	0.00939443	0.0267641	0.0115357	0.0122735	0.0133094	0.014158	0.0140238	0.0135828	0.00875201	0.0119783	0.0257652	0.0196213	0.0105457	0.0286816	0.0274227	0.0118012	0.0325539	0.0144585	0.0686609	0.0089544	0.039681	0.018582	0.0234195	0.00942058	0.0275631	0.0130531	0.0117393	0.0699951	0.015419	0.00874896	0.0201663	0.0180163	0.0634095	0.0570474	0.00810813	0.0232352	0.0201829	0.00819023	0.0303902	0.0314166	0.0464865	0.00975307	0.0318395	0.0119171	0.0203361	0.0160387	1	0.260858	0.496737	0.360039	0.238962	0.15469	0.205585	0.988417	0.305726	0.292286	4.0138	0.4286387
350	-38244.15	-38294.5	50.3462	3.047185	1.57656	0.844975	4.65206	0.8999495	0.8999495	0.0114952	0.387518	0.207084	0.391729	0.149573	0.641198	0.422466	0.108205	0.351666	0.17746	0.8868106	0.407159	0.4796516	3.08316	3.12399	1.85432	2.98202	2.49781	2.04451	2.28381	1.98715	1.60826	3.76947	-4.161798	0.01851312	0.0151653	0.00826616	0.00945451	0.0111698	0.00726967	0.0296594	0.00991522	0.0140182	0.0094863	0.0278675	0.0249032	0.018181	0.0114608	0.0131379	0.0297048	0.0193414	0.0090852	0.037218	0.0201645	0.0159296	0.0264667	0.0124586	0.0516733	0.00324427	0.0262316	0.0194781	0.0147464	0.0165665	0.024734	0.0168284	0.00806885	0.0314056	0.010009	0.0139072	0.0170085	0.0137922	0.0365134	0.0110071	0.00543762	0.0106085	0.00441057	0.00482132	0.0166346	0.0289914	0.0124464	0.0187542	0.0216488	0.0103186	0.0196917	0.017578	1	0.249847	0.563358	0.317047	0.214983	0.215932	0.178633	1.08945	0.306961	0.300102	4.65206	0.4591273
360	-38269.54	-38316.16	46.61663	3.606291	1.369297	0.9357839	5.008158	0.9516507	0.9516507	0.0135415	0.384685	0.194875	0.346676	0.231711	1.51157	0.494001	0.0712405	1.73478	0.211998	0.803484	0.348631	0.454853	3.53737	3.88944	2.25236	2.47236	2.96488	2.31666	3.32505	2.18627	2.07253	3.0919	-4.182207	0.01813912	0.0308935	0.0101572	0.00662981	0.0149999	0.00740027	0.0266526	0.0104378	0.0178747	0.00735428	0.0110899	0.0102529	0.00808754	0.00939853	0.00810944	0.0353094	0.019353	0.00488745	0.0178	0.0244005	0.0124987	0.0265647	0.00946763	0.0325573	0.00683019	0.0127754	0.014495	0.0467568	0.00997995	0.0283054	0.0184749	0.0176611	0.00995219	0.0207385	0.0381665	0.0210883	0.0102388	0.024151	0.0168732	0.00546316	0.00586786	0.0142186	0.00576873	0.0114652	0.0222403	0.0162144	0.00805369	0.00948244	0.0270505	0.0115331	0.00863292	1	0.235196	0.484945	0.294863	0.188767	0.185436	0.206859	0.96961	0.324466	0.287226	5.008158	0.4338991
370	-38269.9	-38321.42	51.52266	3.873476	1.829262	0.9419419	5.198256	0.9922931	0.9922931	0.0623904	1.26768	0.241391	0.302915	0.115985	4.86524	0.502903	0.0856903	0.445949	0.184459	0.3916098	0.11233	0.2792797	4.96526	2.52967	2.30762	3.02774	2.3894	2.34247	2.89641	1.66256	1.63738	3.12172	-4.383183	0.01483657	0.0254516	0.018841	0.00853951	0.0118216	0.00710824	0.0395749	0.00809947	0.0107166	0.0103673	0.012885	0.00579703	0.00947164	0.00916656	0.00889767	0.0287718	0.0172541	0.0122947	0.0303225	0.0155954	0.00964282	0.0276783	0.0116216	0.0291251	0.00326152	0.0117232	0.0155883	0.0158798	0.0107049	0.0217129	0.00820512	0.0132336	0.0307332	0.0120229	0.0071313	0.00701306	0.0190199	0.0278006	0.0112909	0.0116223	0.0112993	0.00796401	0.0212142	0.00888755	0.0173775	0.0160985	0.00931813	0.0160534	0.0201053	0.00609199	0.011852	1	0.253498	0.470054	0.326735	0.184919	0.144803	0.154979	0.952464	0.292473	0.262315	5.198256	0.2868417
380	-38270.01	-38299.04	29.02281	2.56258	1.39884	0.7898515	4.593338	0.8140089	0.8140089	0.07028	0.277726	0.239327	0.383549	0.157062	23.657	0.443602	0.101022	1.60417	0.191386	0.8379993	0.1804903	0.657509	3.29478	3.42114	2.22746	2.67468	3.03433	2.01699	2.36864	2.12802	1.54647	2.72766	-3.691202	0.02963854	0.0342091	0.0140627	0.00859645	0.0150477	0.00809587	0.0471751	0.0174776	0.0242376	0.0227113	0.0208801	0.0165058	0.0121181	0.031675	0.0103315	0.0477826	0.0312993	0.00614554	0.0315134	0.0246469	0.0148094	0.0435442	0.0187767	0.0402282	0.00594673	0.023294	0.0280106	0.018102	0.0503027	0.0211866	0.0122715	0.0308286	0.0417295	0.0221089	0.0184	0.00522364	0.0103038	0.031364	0.0141493	0.00778532	0.00887381	0.0213614	0.0107529	0.0373075	0.0316436	0.0188537	0.0234547	0.0178503	0.0250915	0.0217629	0.0155833	1	0.189727	0.388694	0.26457	0.159888	0.118599	0.131503	0.926169	0.237675	0.213992	4.593338	0.2153824
390	-38276.9	-38306.62	29.72319	3.629476	1.480966	0.9264891	4.744927	0.9769856	0.9769856	0.0867737	0.281114	0.21742	0.243091	0.186273	16.7102	0.414429	0.119094	1.30947	0.249417	0.7450392	0.1544655	0.5905736	3.30282	3.17958	2.19244	3.04243	2.41906	2.88613	2.36382	2.01411	1.36323	3.52573	-3.966772	0.02249978	0.0380847	0.0220315	0.010861	0.014024	0.00860522	0.0808803	0.00785563	0.0110658	0.0101355	0.0183172	0.00739686	0.0152999	0.0140791	0.00997038	0.0459325	0.0274033	0.00613764	0.0281351	0.0243887	0.0161789	0.029186	0.00866006	0.0395119	0.00536548	0.0291402	0.0203538	0.021189	0.0143573	0.0379275	0.0428595	0.037925	0.0324687	0.0232313	0.0196202	0.00344878	0.0250739	0.0228112	0.0128572	0.0291813	0.0139715	0.0168617	0.0123594	0.0262001	0.0376205	0.0216327	0.0115576	0.0326224	0.0168881	0.0155644	0.0187132	1	0.189998	0.40416	0.241378	0.161762	0.116184	0.147969	0.752754	0.256015	0.221729	4.744927	0.2073254
400	-38258.03	-38299.69	41.66469	3.227784	1.74543	1.136496	6.220051	1.210468	1.210468	0.0755663	0.40814	0.263671	0.447288	0.194995	2.94344	0.933843	0.101833	0.942507	0.261188	0.8775319	0.4971026	0.3804293	3.93481	3.00718	2.23849	2.88588	2.82534	1.4298	3.52043	1.96757	1.94161	2.83169	-4.398141	0.01461629	0.0382614	0.0194771	0.00977229	0.0121168	0.008524	0.0235869	0.00508478	0.00778558	0.00868905	0.0122822	0.0099846	0.0100053	0.0124452	0.010273	0.0251409	0.016713	0.00378421	0.0129711	0.0180369	0.0144156	0.0319904	0.0124643	0.0271029	0.00345323	0.0129617	0.0209871	0.0292275	0.0240381	0.015421	0.0138907	0.0138623	0.0210337	0.0258998	0.0121583	0.00700155	0.0120483	0.0381752	0.00421889	0.0217249	0.00652119	0.0233378	0.0105307	0.006465	0.0226085	0.0487595	0.0211379	0.0127518	0.010035	0.0131045	0.00934433	1	0.22724	0.495044	0.260415	0.180145	0.16357	0.17565	0.902504	0.248504	0.227882	6.220051	0.5664781
410	-38254.83	-38306.13	51.30032	2.612004	1.661204	1.221541	5.923951	1.336627	1.336627	0.0281312	0.672734	0.235612	0.415126	0.25426	0.9604	1.0094	0.0218611	0.94582	0.16646	0.6443192	0.09750413	0.546815	3.2182	3.43277	2.15586	2.44588	2.91377	1.0933	2.19784	1.83409	1.67228	2.97211	-4.322969	0.01575737	0.0273447	0.0126006	0.010206	0.00545049	0.00518972	0.0176927	0.0134975	0.0202803	0.00937751	0.0113489	0.00959074	0.00804592	0.00742851	0.00901513	0.0187836	0.0142423	0.00788461	0.0315819	0.0164506	0.0111874	0.0341965	0.011202	0.021314	0.00315695	0.0154114	0.027493	0.026644	0.0504462	0.0128426	0.0132046	0.0252358	0.00855982	0.00896548	0.0132599	0.00730123	0.00811212	0.0357628	0.00757548	0.00493056	0.0104185	0.00848807	0.00855126	0.0079774	0.0168497	0.0129216	0.0101972	0.00814352	0.0542768	0.0127047	0.00728004	1	0.216891	0.434777	0.285776	0.185908	0.160667	0.182823	0.778664	0.320538	0.268225	5.923951	0.1513289
420	-38242.53	-38294.4	51.86985	3.398405	2.102998	1.359612	6.093938	1.387495	1.387495	0.0290516	0.305834	0.218318	0.238301	0.273651	1.60045	0.581956	0.0875132	0.737419	0.226898	0.7355773	0.03572186	0.6998555	3.21678	3.13531	2.77676	2.74311	3.01222	1.86716	2.70207	1.636	1.68448	2.94827	-4.540415	0.01267793	0.0136828	0.00599135	0.00573796	0.00814162	0.00481259	0.0274808	0.00721391	0.00975211	0.00553458	0.0132886	0.0141667	0.0091575	0.00658971	0.00681927	0.0213115	0.0120504	0.0142064	0.041102	0.013805	0.0114059	0.0238369	0.0107948	0.0214553	0.00377806	0.012298	0.0176569	0.0186389	0.0217603	0.0123303	0.0073009	0.00726657	0.0139935	0.00663671	0.0139488	0.0176418	0.00403541	0.0161296	0.00531035	0.00532262	0.0145723	0.0217638	0.00321322	0.00992954	0.0144271	0.00913491	0.00718639	0.0330854	0.0108608	0.0242054	0.0142898	1	0.244973	0.515513	0.300631	0.209475	0.164223	0.187339	0.91818	0.329787	0.272284	6.093938	0.04856302
430	-38263.66	-38315.96	52.29369	3.609534	2.477003	1.334306	5.652139	1.417913	1.417913	0.0742134	0.600551	0.292369	0.251994	0.371417	5.4368	0.537046	0.055085	0.957703	0.150988	0.6463409	0.11515	0.5311909	3.23897	3.30696	2.07032	3.46771	2.99417	1.84944	3.39554	2.28881	1.96997	3.11641	-4.408246	0.01446933	0.018432	0.00813677	0.00418854	0.0140918	0.00445325	0.0228297	0.0114132	0.0141304	0.00760601	0.0135648	0.00961862	0.00978119	0.010825	0.0113914	0.018207	0.0154417	0.00643305	0.0215765	0.0137659	0.00791328	0.0156819	0.00741837	0.030766	0.00438437	0.0208057	0.0190328	0.0207935	0.0154372	0.0153552	0.0096118	0.0138865	0.01947	0.00890879	0.00359982	0.0046167	0.0210541	0.0278663	0.0126324	0.00515463	0.00322688	0.0128204	0.00347261	0.00743642	0.0204141	0.00992127	0.0086549	0.0195079	0.0148642	0.00717781	0.0149936	1	0.224247	0.470373	0.321515	0.193607	0.143026	0.176717	0.94132	0.350019	0.28273	5.652139	0.1781568
