Iteration	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	mu[1]	mu[2]	mu[3]	mu[4]	pi[1]	pi[2]	pi[3]	pi[4]	psi[1]	psi[2]	psi[3]	psi[4]	q_hidden[1]	q_hidden[2]	q_obs[1]	q_obs[2]
84000	-520.203	-537.3259	17.12287	0.088523	0.119319	-0.836677	-0.19516	0.922987	0.98155	1.22034e-06	3.77855e-06	0.834464	0.86223	0.836679	0.195164	0.19448	0.391421	0.202766	0.211333	0.00944552	0.00886727	0.255283	0.0456793	0.12815	0.0117804	0.010957	0.0131095
85000	-543.8616	-545.6713	1.80966	0.179056	0.140642	-4.20637	-0.704338	0.962033	0.484458	0.000225563	0.0485763	0.782977	0.343816	4.2066	0.752914	0.210658	0.369051	0.144454	0.275836	0.0262763	0.0101587	0.0371305	0.111744	0.129922	0.0179483	0.00621636	0.00969331
86000	-523.7558	-538.1851	14.42935	0.0936319	0.126122	-0.648278	-0.651806	1.41828	0.657672	7.72089e-05	4.95484e-06	1.32465	0.53155	0.648356	0.65181	0.0104874	0.649872	0.154438	0.185203	0.0097053	0.0115091	0.0746599	0.0981302	0.0935344	0.00499604	0.00776636	0.0285455
87000	-531.5234	-538.247	6.723621	0.0719861	0.156587	-0.278259	-0.147178	1.10838	1.13744	0.121151	1.74625e-05	1.03639	0.980849	0.39941	0.147196	0.106405	0.242334	0.422312	0.228949	0.0130434	0.00692005	0.0700109	0.0477776	0.113137	0.000680621	0.00524978	0.0253126
88000	-548.5026	-547.6373	-0.8652631	-0.000104643	0.10625	-50.5244	-0.0865184	2.76089	1.61177	3.82386	0.000118374	2.761	1.50552	54.3483	0.0866368	0.407705	0.193822	0.176456	0.222017	0.0118587	0.00971943	0.134858	0.0347247	0.0269604	0.011216	0.00873035	0.0252376
89000	-524.2948	-557.3654	33.0706	0.132399	0.0327995	0.000665174	-0.259427	0.369934	1.03179	0.000682741	1.80096e-06	0.237535	0.998988	1.75666e-05	0.259428	0.212582	0.671457	0.0431979	0.0727628	0.0470911	0.0117794	0.0291148	0.0815349	0.0120442	0.00536163	0.024335	0.00426645
90000	-537.0598	-543.4972	6.437483	0.0300471	0.104655	-0.697087	-0.34687	0.921026	1.571	0.28864	1.90689e-05	0.890979	1.46634	0.985728	0.346889	0.12699	0.339963	0.110326	0.42272	0.00573202	0.00925614	0.22761	0.048273	0.0623071	0.0061143	0.00502804	0.0201204
91000	-540.6654	-538.0089	-2.656473	0.0298748	0.0381923	-0.559256	-0.350188	1.21823	2.51456	0.0371446	0.447342	1.18836	2.47637	0.596401	0.79753	0.523065	0.308973	0.0739815	0.0939807	0.0200707	0.00109276	0.0446503	0.0545653	0.0588666	0.0103202	0.0163245	0.00864848
92000	-531.983	-540.302	8.319009	0.103658	0.143481	-0.75229	-0.16848	0.552815	2.13013	1.39884e-05	0.0325893	0.449157	1.98665	0.752304	0.201069	0.663804	0.286635	0.0150723	0.0344885	0.0296816	0.00431745	0.162284	0.0246019	0.105149	0.0149659	0.00131782	0.00561887
93000	-521.3272	-538.2694	16.94217	0.0989657	0.0735382	-1.11934	-0.250271	1.0486	3.04329	2.37213e-06	9.35996e-06	0.949638	2.96975	1.11935	0.250281	0.0743467	0.748496	0.105457	0.0717002	0.0149251	0.00264064	0.239794	0.0176557	0.067023	0.0105691	0.0208517	0.00411529
94000	-536.6335	-539.7286	3.095171	0.0278697	-0.00292616	-28.6921	-0.143336	1.08266	3.75808	1.00454e-05	0.24403	1.05479	3.761	28.6921	0.387367	0.368357	0.54142	0.040052	0.0501709	0.0257368	0.000592964	0.0724695	0.0300698	0.0531831	0.00894056	0.00321016	0.0188139
95000	-547.4525	-543.2971	-4.15537	0.0271073	0.0440536	-14.7446	-0.219661	0.827011	1.85743	8.6014	0.00434849	0.799904	1.81337	23.346	0.224009	0.52788	0.241358	0.214671	0.016091	0.0220761	0.00443914	0.0713672	0.0567929	0.0436112	0.0322086	0.00350702	0.00797744
96000	-529.9984	-543.575	13.57655	0.183853	0.0410626	-2.9738	-0.319475	0.60989	1.96666	4.09747e-05	2.1497e-05	0.426037	1.9256	2.97384	0.319497	0.0661606	0.415603	0.30601	0.212226	0.0299013	0.0043215	0.26382	0.0582488	0.0656959	0.00488527	0.0308285	0.00498568
97000	-537.7667	-532.8409	-4.925746	0.126502	0.105432	-0.567648	-0.36301	2.68913	1.77317	0.0431777	0.238169	2.56263	1.66774	0.610826	0.60118	0.0320088	0.339239	0.0326061	0.596146	0.00451824	0.00109722	0.0603814	0.0394638	0.103321	0.000465918	0.00280911	0.0196916
98000	-536.0807	-544.0488	7.968092	-0.00710965	0.0932838	-3.07002	-0.151973	0.729272	2.00897	5.416e-05	0.0112196	0.736381	1.91569	3.07008	0.163193	0.521981	0.212097	0.14675	0.119173	0.014561	0.00668218	0.25169	0.0270138	0.0558842	0.0171157	0.00359326	0.019194
99000	-547.1769	-540.9376	-6.239307	0.0185623	0.138578	-0.887287	-0.361106	1.42186	3.15196	0.0590967	0.475044	1.4033	3.01338	0.946384	0.83615	0.220717	0.306117	0.114687	0.358479	0.00272004	0.00141786	0.188325	0.0348126	0.0684337	0.0298159	0.0063316	0.00760537
100000	-533.7252	-547.4602	13.73501	0.0663571	0.0165812	-11.8882	-0.132325	1.02521	2.5583	1.47352e-05	0.000314576	0.958855	2.54172	11.8882	0.13264	0.0994469	0.175172	0.0657699	0.659611	0.0216384	0.00601344	0.0151365	0.0386515	0.0103679	0.0282846	0.0187473	0.00899014
101000	-538.237	-538.2151	-0.02193149	0.0852628	0.111155	-15.5175	-0.239758	0.910864	2.36396	0.00900663	0.00181786	0.825601	2.2528	15.5266	0.241576	0.154653	0.521776	0.26402	0.0595516	0.0258938	0.00127954	0.265563	0.0367095	0.0799335	0.00738982	0.0191876	0.0158389
102000	-527.1568	-541.181	14.02415	0.0606512	0.0962255	-2.27312	-0.315804	0.814825	2.12036	5.85336e-05	6.23722e-05	0.754174	2.02413	2.27318	0.315867	0.341392	0.139044	0.204725	0.314838	0.0270386	0.00325431	0.0259601	0.0644888	0.0658172	0.00345694	0.00556066	0.0117526
103000	-538.7583	-538.2936	-0.4646861	0.11477	0.165688	-2.40926	-0.169469	1.44477	1.90432	0.0201096	0.00475181	1.32999	1.73864	2.42937	0.17422	0.178062	0.315801	0.323737	0.182401	0.0134771	0.00475975	0.052038	0.0320464	0.0959698	0.00918364	0.010761	0.0281662
104000	-536.2273	-549.1425	12.91515	0.111532	0.127629	-32.4245	-0.281565	0.448905	2.28209	3.39685e-05	8.54367e-06	0.337373	2.15446	32.4245	0.281574	0.473604	0.138346	0.180064	0.207986	0.0725711	0.00572324	0.206202	0.0447811	0.0693254	0.00896088	0.0216227	0.00539155
105000	-548.2916	-547.644	-0.6475897	0.0337299	0.0552053	-8.17384	-0.504303	0.506495	1.86278	0.0230597	0.00505336	0.472765	1.80757	8.19689	0.509357	0.183818	0.53387	0.0314049	0.250907	0.0319347	0.00665156	0.581057	0.0596765	0.0525814	0.00479244	0.0253036	0.0171291
106000	-536.761	-535.087	-1.673984	0.127025	0.193699	-0.79873	-0.164069	1.23491	2.72516	7.45516e-05	0.51202	1.10788	2.53146	0.798804	0.676088	0.36204	0.179676	0.0982844	0.36	0.0162608	0.00115156	0.0997341	0.0313775	0.138995	0.00324241	0.013266	0.00640382
107000	-536.9935	-543.6137	6.620198	0.00761524	0.0598507	-27.0544	-0.327415	0.835504	4.4104	6.3284e-05	0.0018127	0.827889	4.35055	27.0544	0.329227	0.122422	0.478078	0.340974	0.0585263	0.0296132	0.00272508	0.306591	0.0287475	0.0321458	0.00315042	0.0268058	0.00447023
108000	-531.083	-542.0564	10.97349	0.0318579	0.109478	-0.829335	-0.179356	0.932695	4.31551	4.87907e-06	0.0831602	0.900837	4.20603	0.82934	0.262516	0.0965494	0.376672	0.500261	0.0265176	0.0241009	0.00143652	0.0710255	0.0464889	0.0334846	0.0044079	0.00984554	0.00578088
109000	-539.2407	-536.5815	-2.659225	0.0958714	0.141702	-0.341949	-0.195818	1.45603	3.36173	0.0125488	0.415931	1.36016	3.22003	0.354498	0.611749	0.267821	0.585519	0.0758866	0.0707736	0.0185013	0.00120234	0.00635408	0.0307113	0.0771324	0.0173395	0.00786538	0.0116357
110000	-531.0177	-534.0403	3.022654	0.14941	0.123139	-0.607779	-0.241221	1.77866	2.83688	0.270274	1.27372e-06	1.62925	2.71374	0.878053	0.241222	0.135107	0.482671	0.318198	0.0640242	0.0107785	0.00324016	0.0632095	0.0292676	0.116829	0.0242968	0.0118671	0.013135
111000	-533.4771	-537.3748	3.897629	0.0809088	0.0989681	-0.765443	-0.20715	1.63912	1.05477	0.041184	0.00076631	1.55822	0.955801	0.806627	0.207916	0.223146	0.542536	0.153183	0.0811352	0.00198093	0.00434329	0.165355	0.0443175	0.0863934	0.0104918	0.00643963	0.0125138
112000	-529.877	-538.7195	8.842565	0.185029	0.0920521	-0.807239	-0.302041	2.12539	0.87977	7.69628e-05	0.000813359	1.94036	0.787718	0.807316	0.302854	0.0579846	0.207602	0.334813	0.3996	0.00783258	0.00655725	0.0776012	0.0652781	0.112707	0.0015407	0.00498286	0.0120614
113000	-528.2624	-535.5656	7.303189	0.0777686	0.149494	-0.885553	-0.514122	1.47648	1.1368	8.19784e-06	0.00342562	1.39871	0.987305	0.885561	0.517547	0.15695	0.189178	0.630642	0.0232302	0.00181513	0.00634559	0.155124	0.0572296	0.131384	0.00141405	0.00252124	0.018733
114000	-544.4722	-548.7506	4.278436	-0.0126579	0.0331535	-3.89882	-0.236068	0.64291	1.16355	14.8308	7.86949e-06	0.655568	1.13039	18.7296	0.236076	0.145891	0.357528	0.483607	0.0129734	0.0283598	0.0096652	0.240645	0.126913	0.0256832	0.00845461	0.00548928	0.0142346
115000	-538.5285	-543.51	4.981595	0.0693879	0.101198	-1.64693	-0.461779	0.907713	0.813152	0.000163002	0.0865138	0.838325	0.711954	1.64709	0.548293	0.289113	0.251333	0.0489475	0.410607	0.0295579	0.0137085	0.0991653	0.0535395	0.070843	0.00607933	0.0177537	0.0197983
116000	-542.2092	-545.5875	3.378351	0.016832	0.0101654	-64.987	-0.477191	1.03004	1.58339	5.82496e-05	0.0588333	1.0132	1.57322	64.9871	0.536024	0.281072	0.496292	0.170286	0.0523493	0.0241537	0.00632936	0.0250214	0.0976505	0.0366216	0.0138022	0.0157734	0.0171558
117000	-524.1369	-537.0097	12.87279	0.136302	0.163786	-1.02232	-0.295797	0.831623	1.26402	1.13694e-05	2.08994e-05	0.69532	1.10023	1.02233	0.295818	0.0191705	0.877964	0.0515049	0.0513603	0.0187184	0.0108493	0.103252	0.0392915	0.114835	0.0158157	0.0163786	0.0200491
118000	-534.7101	-541.3275	6.617419	0.204441	0.127479	-85.8147	-0.152007	1.12337	1.23047	5.63951e-05	5.31761e-05	0.918929	1.10299	85.8148	0.15206	0.0887795	0.483671	0.406608	0.0209414	0.0182949	0.00821897	0.227797	0.0212502	0.119455	0.000472057	0.0056567	0.0256623
119000	-533.5968	-533.4959	-0.1008936	0.196222	0.240266	-0.329728	-0.918882	1.0501	0.962105	0.396351	1.16331e-06	0.853876	0.72184	0.726078	0.918883	0.0479375	0.476348	0.0649862	0.410728	0.0106964	0.00600783	0.0406847	0.0765987	0.216937	0.00142112	0.00969875	0.0107111
120000	-530.079	-535.1869	5.107812	0.313179	0.38307	-1.089	-0.740203	0.750057	0.383072	1.4377e-06	0.0190266	0.436878	2.54629e-06	1.089	0.75923	0.0505535	0.484786	0.286528	0.178133	0.0169352	0.000266641	0.188154	0.11334	0.337832	0.0260562	0.00403635	0.0261892
121000	-532.6597	-535.8482	3.188498	0.0845938	0.117811	-0.357971	-0.377984	1.04024	1.25835	0.0287229	0.000134084	0.955649	1.14054	0.386694	0.378118	0.153068	0.155744	0.333525	0.357663	0.00450461	0.0040026	0.0995838	0.0622813	0.132613	0.0156208	0.00633926	0.0146751
122000	-537.9317	-552.5664	14.63464	-0.0194043	0.0295488	-0.243327	-0.299792	0.832554	1.01263	0.0419503	5.89113e-05	0.851959	0.983078	0.285277	0.299851	0.388468	0.210635	0.104003	0.296895	0.0467419	0.0131659	0.0860991	0.0348018	0.0100279	0.00531348	0.0106972	0.00409557
123000	-534.0614	-545.5782	11.51684	0.115273	0.0724653	-3.48789	-0.254762	0.671114	1.15041	0.00022049	0.000144329	0.555841	1.07794	3.48812	0.254906	0.16348	0.502361	0.00104825	0.333111	0.0576275	0.00562745	0.0290591	0.069201	0.0735332	0.000972806	0.016001	0.0196818
124000	-538.8091	-544.1025	5.29338	0.108526	0.0749502	-0.711069	-0.164504	1.34032	1.28563	0.00348247	0.0177365	1.2318	1.21068	0.714552	0.182241	0.16861	0.170786	0.0691197	0.591484	0.0242804	0.0102284	0.125102	0.0383089	0.0380904	0.0152112	0.0220073	0.0161257
125000	-555.278	-544.0472	-11.23082	-64.7313	0.0912876	0.0528488	-0.072074	1.41335	2.51748	0.850986	0.496473	66.1447	2.42619	0.798137	0.568547	0.544066	0.155654	0.295703	0.00457742	0.125759	0.000309938	0.0261398	0.0472031	0.0415517	0.0135591	0.0258685	0.0251138
126000	-555.2922	-547.9416	-7.350569	-9.04119	0.0807409	0.0110975	-0.270294	0.559591	3.33371	0.717698	0.00484226	9.60078	3.25297	0.7066	0.275136	0.11553	0.628199	0.0854701	0.170801	0.108438	0.00307959	0.0333818	0.0281332	0.0772265	0.00897064	0.0255836	0.0535882
127000	-541.7641	-551.9938	10.22968	-7.67996	-11.9033	0.0493295	0.0358175	0.00182735	1.42769e-05	1.17801	0.662212	7.68179	11.9033	1.12868	0.626395	0.214757	0.5693	0.0562254	0.159718	0.286484	0.116781	0.0274244	0.0244082	0.00761565	0.00625429	0.0135734	0.0148397
128000	-545.4527	-541.1771	-4.275651	-85.816	-0.195864	0.0673481	0.144803	0.00386239	0.00403389	0.97987	2.02547	85.8198	0.199897	0.912521	1.88067	0.0522249	0.0658338	0.240971	0.64097	1.04702	0.0474748	0.0293282	0.00529766	0.0113826	0.0676756	0.0164225	0.0119385
129000	-538.0856	-543.6271	5.541507	-2.68146	-0.235117	0.033878	0.121165	0.19539	9.87059e-06	1.97835	2.04557	2.87685	0.235127	1.94447	1.9244	0.0630075	0.184494	0.333392	0.419106	0.30219	0.0434673	0.0143575	0.00407602	0.000205874	0.0651942	0.00559941	0.00578348
130000	-533.2237	-545.3837	12.16001	-0.727421	-0.530532	0.135718	0.129118	3.87404e-06	0.000122989	0.782037	1.70486	0.727425	0.530655	0.646318	1.57574	0.559789	0.0416802	0.202008	0.196523	0.0522557	0.101712	0.0156744	0.00242642	0.032977	0.0927649	0.0096398	0.0210573
131000	-530.3646	-538.5896	8.224996	-0.620181	-0.231473	0.0395334	0.142322	0.000208153	0.00317392	1.19831	1.03102	0.620389	0.234647	1.15878	0.888693	0.299289	0.0459637	0.140148	0.514599	0.131246	0.0750785	0.00277768	0.00402945	0.00383541	0.0918743	0.00348567	0.0223115
132000	-536.3335	-538.8713	2.537818	-0.790833	-0.358657	0.0315591	0.107587	0.0219412	0.0121683	1.13347	1.22835	0.812774	0.370826	1.10192	1.12076	0.116515	0.504391	0.146119	0.232975	0.104986	0.069116	0.0144438	0.00724655	0.00358952	0.0838534	0.0015161	0.014735
133000	-527.9313	-540.6297	12.69843	-1.82077	-0.287226	0.0601998	0.132439	7.72951e-06	0.000343511	0.669002	1.11284	1.82078	0.287569	0.608802	0.980397	0.00378006	0.150932	0.107316	0.737972	0.398955	0.0594994	0.0237589	0.00853425	0.00283674	0.0719614	0.0245617	0.0140272
134000	-528.1075	-539.4041	11.29656	-1.44352	-0.237612	0.189519	0.154294	1.09654e-05	0.000150466	0.746425	0.579441	1.44353	0.237763	0.556906	0.425148	0.296625	0.146436	0.197107	0.359832	0.290575	0.0491522	0.0120029	0.00888915	0.00860323	0.132642	0.0209849	0.0137803
135000	-533.6756	-541.7838	8.1082	-7.98774	-0.182803	0.195342	0.0973141	0.00450536	3.07695e-06	1.32252	1.48819	7.99224	0.182806	1.12717	1.39088	0.353094	0.0977973	0.0914401	0.457669	0.164217	0.0291521	0.0261055	0.00412439	0.012167	0.0957723	0.00822072	0.0157833
136000	-540.9098	-546.5502	5.640364	-0.457877	-2.53342	0.0894716	0.120674	1.67601e-05	0.0254344	1.44795	0.719006	0.457894	2.55885	1.35848	0.598332	0.0909394	0.11588	0.605868	0.187312	0.11143	0.333635	0.0159878	0.00751737	0.0251002	0.0882079	0.00115867	0.00800195
137000	-535.0594	-537.5468	2.487368	-0.405777	-0.713961	0.141676	0.154191	0.259339	1.36681e-05	1.79489	0.523675	0.665117	0.713975	1.65322	0.369483	0.703136	0.00915621	0.0152243	0.272483	0.0842782	0.150353	0.00484071	0.00199762	0.00353062	0.129749	0.00761356	0.0306354
138000	-534.1025	-532.0245	-2.077984	-0.997862	-0.223518	0.198595	0.135296	0.000161596	0.336148	1.72794	1.07138	0.998023	0.559666	1.52934	0.93608	0.107822	0.0961933	0.101809	0.694175	0.104967	0.0425892	0.00984475	0.00231406	0.00339789	0.141941	0.018968	0.0150572
139000	-524.3959	-546.772	22.37619	-0.980937	-0.227002	0.0233152	0.0453395	4.89722e-06	4.60609e-06	0.563988	1.04403	0.980942	0.227006	0.540673	0.998695	0.214491	0.27642	0.20622	0.302869	0.230008	0.0503455	0.0309564	0.00844448	0.0188286	0.0322294	0.00529351	0.0164314
140000	-532.2542	-545.1929	12.93873	-0.167346	-0.343698	0.146406	0.112156	1.11261e-06	0.00486858	2.98576	1.85525	0.167347	0.348567	2.83936	1.7431	0.180793	0.155316	0.0929382	0.570953	0.0331011	0.035085	0.00789518	0.00665029	0.00776292	0.0587977	0.00552351	0.029385
141000	-541.5039	-536.2114	-5.292447	-0.450348	-0.183916	0.0855616	0.0349834	0.327725	0.196189	2.92393	2.49931	0.778073	0.380105	2.83837	2.46432	0.0124795	0.320177	0.0153529	0.651991	0.0912496	0.0395077	0.00210827	0.00468793	0.00843294	0.0606986	0.0120033	0.0121311
142000	-532.7861	-538.727	5.940911	-0.57193	-0.221034	0.0276873	0.095678	0.000853673	0.0444793	0.877765	1.79698	0.572783	0.265513	0.850078	1.7013	0.0299495	0.0737529	0.1673	0.728998	0.116434	0.0263921	0.00796658	0.00364662	0.000117108	0.0718764	0.00796164	0.0117678
143000	-535.7828	-540.4668	4.683927	-66.8182	-0.254758	0.0922762	0.0578442	5.40959e-06	0.0194575	0.710149	2.24208	66.8182	0.274215	0.617873	2.18423	0.279833	0.117162	0.371826	0.231179	0.196074	0.0437832	0.0332197	0.00295006	0.00224795	0.0725312	0.0266323	0.0159019
144000	-523.1711	-541.4509	18.27983	-0.589489	-0.375786	0.213568	0.112131	7.58602e-06	2.22457e-06	1.38408	0.80071	0.589497	0.375788	1.17051	0.688578	0.0688721	0.140639	0.0901409	0.700348	0.200233	0.0406197	0.00239212	0.00958808	0.00928795	0.0953958	0.00526132	0.0151852
145000	-540.7883	-538.642	-2.146292	-0.816183	-0.249339	0.149388	0.143514	0.0304447	0.014751	0.805629	0.687661	0.846627	0.26409	0.656241	0.544147	0.158679	0.0220329	0.176275	0.643013	0.118047	0.0432192	0.0140575	0.00436256	0.00222661	0.139255	0.02456	0.0326935
146000	-542.882	-551.3557	8.473719	-0.265411	-93.2342	-0.058997	0.0409985	0.000878128	2.02076e-05	1.22166	0.768087	0.266289	93.2342	1.28066	0.727088	0.128778	0.266695	0.405209	0.199318	0.0511746	0.170435	0.0255841	0.0179169	0.017701	0.0505967	0.00908241	0.0206741
147000	-545.3985	-545.3815	-0.01701265	-61.5338	-0.305486	0.0475705	0.0815057	0.734308	0.000489145	1.28112	0.999383	62.2681	0.305975	1.23355	0.917878	0.269034	0.107722	0.437422	0.185821	0.183958	0.0388301	0.0221802	0.0117142	5.79051e-06	0.0368396	0.00675239	0.0314365
148000	-533.5049	-544.7503	11.24536	-0.388328	-0.165399	0.0320034	0.0470312	1.00091e-06	0.00285659	1.14296	1.7948	0.388329	0.168256	1.11095	1.74777	0.484597	0.175669	0.244514	0.0952199	0.0388387	0.0765814	0.0203156	0.00803205	0.0827561	0.0516636	0.00264062	0.0188736
149000	-529.1044	-535.5171	6.41269	-0.944012	-0.3496	0.0364282	0.135899	0.00658152	2.34777e-05	1.67638	1.73355	0.950593	0.349623	1.63995	1.59765	0.0775354	0.29728	0.348543	0.276641	0.13538	0.0360224	0.00685816	0.0051185	0.00193574	0.108785	0.0112425	0.0108726
150000	-540.0142	-542.9085	2.894305	-2.71252	-0.212192	0.195823	0.0998475	6.52677e-05	0.0778819	0.879634	2.43553	2.71259	0.290074	0.68381	2.33568	0.00694105	0.0701352	0.710268	0.212656	0.252419	0.0270448	0.0293448	0.0040358	0.00588563	0.068787	0.0378994	0.0105647
151000	-532.0319	-536.6881	4.656174	-0.752581	-0.304467	0.0734536	0.237148	1.84917e-06	0.037911	1.7509	1.89019	0.752583	0.342378	1.67745	1.65304	0.151804	0.123712	0.273511	0.450973	0.0961984	0.0386984	0.00254448	0.00463069	0.0108882	0.126812	0.00277298	0.0323481
152000	-530.5504	-540.4107	9.86029	-0.700013	-0.164664	0.00145453	0.132558	0.00472491	3.71563e-05	1.13439	1.55627	0.704738	0.164701	1.13294	1.42372	0.439521	0.103591	0.268449	0.188439	0.149592	0.0476671	0.0123547	0.00542268	0.0154061	0.0685228	0.00722785	0.017612
153000	-536.9216	-533.8369	-3.084711	-0.554991	-0.46204	0.0878022	0.144898	0.00629399	0.0524504	1.1486	1.2799	0.561285	0.51449	1.0608	1.135	0.0170656	0.284699	0.348932	0.349303	0.0808752	0.0494588	0.0127637	0.00160161	0.0268082	0.140443	0.00706491	0.00987639
154000	-529.6486	-542.1627	12.51408	-0.280496	-0.279951	0.102583	0.0986193	3.92104e-05	0.000733471	0.455162	1.40715	0.280535	0.280685	0.352579	1.30853	0.370133	0.149999	0.00802708	0.471841	0.130306	0.0433984	0.046048	0.00662479	0.00543801	0.0935082	0.0320661	0.00259011
155000	-536.4393	-542.0552	5.615908	-0.312941	-0.304155	0.0827915	0.118933	0.000282303	0.00260101	2.05557	1.85963	0.313224	0.306756	1.97278	1.74069	0.0929646	0.368343	0.282017	0.256676	0.0431217	0.0406467	0.00828996	0.00681223	0.0325083	0.0794884	0.0216313	0.00426864
156000	-532.2284	-546.0503	13.82186	-25.6626	-0.153687	-0.017011	0.0134688	0.000629433	2.25909e-06	1.1683	1.82036	25.6632	0.15369	1.18531	1.80689	0.384163	0.12106	0.289092	0.205684	0.308675	0.0662353	0.0168281	0.00827459	0.00437089	0.0169188	0.0117987	0.0180514
157000	-522.3992	-538.5182	16.11904	-0.766923	-0.304986	0.0433421	0.145069	0.00022637	1.11789e-06	0.855324	1.83387	0.767149	0.304987	0.811981	1.6888	0.283993	0.350668	0.106967	0.258373	0.127961	0.063217	0.019744	0.00275421	0.00237072	0.0857138	0.00389855	0.01494
158000	-542.9336	-541.9655	-0.9680877	-47.0571	-0.266483	0.0931858	0.0597294	0.00051104	0.254911	0.738564	1.42759	47.0576	0.521395	0.645378	1.36786	0.214699	0.0598282	0.0502614	0.675211	0.315862	0.0506515	0.0280122	0.00402322	0.0236441	0.0532993	0.0080877	0.0104992
159000	-523.6318	-539.6482	16.0164	-0.327275	-0.16646	0.0267752	0.0702914	4.20849e-06	0.000455585	0.823277	2.08506	0.327279	0.166916	0.796502	2.01477	0.00702345	0.655646	0.0145446	0.322786	0.0520998	0.0322605	0.0265738	0.00707109	0.0130488	0.0746481	0.00742772	0.00844131
160000	-545.1175	-539.4644	-5.653105	-75.3204	-0.190106	0.0531043	0.0862768	0.0806637	0.249463	0.6962	2.05482	75.401	0.439569	0.643095	1.96854	0.446777	0.0722369	0.374881	0.106105	0.0510632	0.0513394	0.0305158	0.000962205	0.000185034	0.0776777	0.00774737	0.00994863
161000	-536.2541	-546.3479	10.09384	-31.4119	-0.112771	0.0342109	0.0701591	1.08436e-05	0.0194446	1.00266	1.55724	31.4119	0.132215	0.968451	1.48708	0.0327094	0.342709	0.208262	0.41632	0.169589	0.0296892	0.0296465	0.0110507	0.00363266	0.0170104	0.0225379	0.0105571
162000	-541.9463	-543.9353	1.989033	-5.77552	-0.229725	-0.0313643	0.0895147	0.302844	9.05423e-06	1.53145	0.978706	6.07837	0.229734	1.56281	0.889191	0.262107	0.19799	0.0451947	0.494708	0.329121	0.0460349	0.0163528	0.0122501	0.00971389	0.0991176	0.00409084	0.0242563
163000	-543.7548	-535.2385	-8.516342	-1.00936	-1.25437	0.277177	0.207148	0.00664171	0.0277667	1.14994	1.08562	1.01601	1.28214	0.872761	0.878476	0.0667679	0.368603	0.064809	0.49982	0.111305	0.0873564	0.00950667	0.00243335	0.00977521	0.222205	0.0114283	0.00871153
164000	-522.9804	-545.3104	22.33001	-4.51741	-0.129308	0.0396104	0.12373	2.49978e-06	2.52156e-06	0.953036	0.89975	4.51741	0.129311	0.913426	0.77602	0.373853	0.23129	0.356332	0.0385242	0.0703081	0.0373552	0.0256761	0.0147164	0.000879352	0.0505291	0.00716248	0.0222512
165000	-536.7232	-545.8123	9.089171	-1.19582	-0.302458	0.0491946	0.125496	0.00194143	8.1846e-06	0.918926	0.743748	1.19776	0.302466	0.869731	0.618253	0.154257	0.346909	0.042904	0.45593	0.539162	0.0279999	0.0183591	0.0118878	0.00970545	0.10141	0.0154461	0.0129751
166000	-531.5268	-540.8981	9.371286	-0.400222	-0.152387	0.14469	0.0255832	0.000462568	7.05656e-05	0.991843	2.08501	0.400684	0.152458	0.847152	2.05942	0.266952	0.398017	0.0820029	0.253028	0.0883909	0.0269646	0.0138597	0.00544256	0.0171499	0.0853445	0.0333235	0.0151666
167000	-535.553	-535.4141	-0.1388388	-0.552797	-0.282508	0.112506	0.212714	0.000426332	0.0245903	0.673548	1.05645	0.553223	0.307099	0.561042	0.843739	0.390166	0.0808463	0.0513004	0.477687	0.148268	0.022617	0.00866972	0.00641419	0.0153194	0.176186	0.01611	0.0118267
168000	-527.2686	-539.4612	12.19258	-0.453824	-0.256976	0.0672521	0.139435	1.33839e-06	0.000778619	1.59084	1.09544	0.453825	0.257755	1.52359	0.956007	0.456944	0.058994	0.00790844	0.476154	0.13577	0.0170838	0.00209788	0.00821736	0.0183086	0.100589	0.0209899	0.0136827
169000	-530.322	-548.1306	17.80858	-2.44589	-1.76914	0.0295852	0.0633299	4.9849e-06	6.991e-06	0.541936	0.941943	2.44589	1.76915	0.512351	0.878613	0.113108	0.129615	0.359432	0.397845	0.131397	0.180831	0.023926	0.0101046	0.00266228	0.0685451	0.00948332	0.0113377
170000	-530.2076	-531.8267	1.619103	-0.77579	-0.27156	0.161719	0.134357	0.00041502	0.00520582	0.996291	1.63939	0.776205	0.276766	0.834573	1.50503	0.262792	0.115519	0.00453368	0.617155	0.113236	0.0353337	0.00716793	0.00412335	0.0182717	0.148464	0.00753619	0.015557
