Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]
45690	-1572.184	-1566.376	-5.807669	0.213968	0.184894	0.101034	0.0877927	0.0762655	0.0738048	0.0658159	0.0510356	0.0512243	0.0490275
45700	-1597.309	-1568.807	-28.50262	0.206361	0.148482	0.0981336	0.0944347	0.0935569	0.0945002	0.0883014	0.139944	0.0818614	0.095267
45710	-1594.9	-1566.144	-28.75592	0.214929	0.141926	0.0945033	0.0975207	0.0563736	0.0565545	0.0637581	0.0638582	0.0565303	0.0379513
45720	-1612.814	-1567.817	-44.99645	0.227431	0.184002	0.069371	0.12462	0.0681669	0.0567883	0.0548858	0.0572256	0.0617562	0.0542295
45730	-1580.406	-1569.058	-11.34842	0.187149	0.16517	0.129005	0.126343	0.129468	0.0434079	0.0576426	0.0744827	0.079181	0.0798382
45740	-1563.943	-1566.34	2.397019	0.241464	0.225609	0.19596	0.174962	0.0900741	0.0840017	0.105346	0.106623	0.0754797	0.0753849
45750	-1554.131	-1567.529	13.39796	0.211832	0.212704	0.177684	0.172596	0.0904075	0.0433714	0.0461068	0.0842016	0.0795755	0.0788074
45760	-1564.596	-1567.04	2.444678	0.227535	0.198474	0.101287	0.103789	0.103775	0.0982994	0.102449	0.106584	0.107505	0.109607
45770	-1575.818	-1569.571	-6.246853	0.263933	0.273365	0.27368	0.24834	0.240608	0.245291	0.243233	0.240752	0.248474	0.284855
45780	-1578.948	-1568.343	-10.60533	0.251454	0.25399	0.190189	0.167027	0.169578	0.169918	0.170105	0.170711	0.171365	0.208308
45790	-1567.538	-1568.771	1.232811	0.245687	0.245467	0.245428	0.221701	0.174895	0.175262	0.190434	0.210281	0.214637	0.161972
45800	-1558.872	-1567.864	8.991426	0.293344	0.268504	0.271343	0.199274	0.194676	0.202802	0.201764	0.251171	0.247899	0.18922
45810	-1562.782	-1569.507	6.724937	0.259473	0.261673	0.260656	0.256547	0.242318	0.228977	0.201276	0.196311	0.19618	0.18512
45820	-1567.869	-1567.058	-0.8107563	0.242154	0.20818	0.206077	0.205986	0.167908	0.166642	0.166885	0.166948	0.166958	0.166985
45830	-1580.92	-1568.32	-12.59964	0.277144	0.277773	0.284253	0.285425	0.288301	0.282735	0.28646	0.271907	0.267731	0.27491
45840	-1577.023	-1568.487	-8.536267	0.203863	0.20164	0.201925	0.1828	0.197402	0.201364	0.203243	0.19876	0.208539	0.217654
45850	-1568.352	-1566.379	-1.97274	0.235892	0.235546	0.234514	0.234299	0.238357	0.23697	0.230457	0.22953	0.230045	0.229947
45860	-1571.967	-1566.031	-5.935969	0.229933	0.240452	0.238228	0.236282	0.236618	0.23237	0.235537	0.23647	0.237756	0.237258
45870	-1576.824	-1566.641	-10.18313	0.198636	0.204905	0.207389	0.204691	0.210724	0.210712	0.208421	0.208047	0.206648	0.232563
45880	-1593.647	-1565.589	-28.05816	0.238911	0.237176	0.225308	0.271806	0.277353	0.304211	0.305015	0.313104	0.318394	0.383104
45890	-1574.924	-1568.267	-6.656451	0.229818	0.235957	0.238994	0.239657	0.23483	0.23053	0.227954	0.215344	0.215027	0.242339
45900	-1585.605	-1565.068	-20.53617	0.26071	0.262205	0.262571	0.263538	0.254491	0.256314	0.256703	0.261143	0.259716	0.257655
45910	-1554.664	-1567.697	13.03233	0.257259	0.25608	0.255797	0.254916	0.255667	0.255426	0.260254	0.260356	0.260683	0.260603
45920	-1604.561	-1567.034	-37.52695	0.2026	0.206998	0.122714	0.134887	0.111263	0.117112	0.0915745	0.099153	0.0964354	0.0975423
45930	-1590.191	-1565.108	-25.08317	0.215398	0.169294	0.123291	0.113003	0.053767	0.053737	0.0511261	0.0791365	0.0370702	0.0395216
45940	-1598.028	-1565.451	-32.57757	0.224721	0.184206	0.121367	0.129039	0.0622032	0.0542402	0.0526669	0.0658573	0.0883557	0.0880383
45950	-1600.939	-1567.054	-33.88428	0.198698	0.17343	0.113454	0.115763	0.0772459	0.0786334	0.0677304	0.0703675	0.0700912	0.0701615
45960	-1590.42	-1568.067	-22.35315	0.208254	0.208506	0.164825	0.165965	0.119565	0.11975	0.119663	0.118765	0.118125	0.113278
45970	-1580.276	-1565.767	-14.50854	0.197533	0.227133	0.227317	0.227831	0.228893	0.222809	0.215415	0.218973	0.224245	0.231712
45980	-1589.719	-1564.645	-25.07487	0.219535	0.233599	0.233223	0.256567	0.262507	0.244345	0.267821	0.265727	0.266952	0.269574
45990	-1579.428	-1565.111	-14.31758	0.206234	0.207644	0.176249	0.175525	0.170448	0.169373	0.169613	0.169309	0.170841	0.169563
46000	-1579.235	-1565.462	-13.77318	0.207561	0.208321	0.196916	0.203323	0.224286	0.223064	0.229366	0.22133	0.185164	0.189769
46010	-1611.002	-1565.191	-45.81115	0.211073	0.212888	0.208724	0.219669	0.202019	0.146189	0.153825	0.121675	0.118457	0.119016
46020	-1613.462	-1566.589	-46.87307	0.237498	0.216728	0.211308	0.186406	0.178149	0.143805	0.14462	0.157212	0.150199	0.166938
46030	-1585.792	-1565.188	-20.60322	0.21475	0.206992	0.207899	0.210315	0.206629	0.207441	0.206191	0.26519	0.265245	0.257754
46040	-1565.236	-1566.073	0.8369701	0.240604	0.233024	0.231945	0.232974	0.232988	0.232141	0.232082	0.231891	0.236913	0.232194
46050	-1571.004	-1565.15	-5.854188	0.221015	0.233297	0.243581	0.215977	0.159935	0.154915	0.161823	0.190184	0.196844	0.197492
46060	-1582.203	-1567.926	-14.27715	0.218983	0.218501	0.220564	0.220321	0.212594	0.214743	0.217212	0.221848	0.206027	0.21849
46070	-1608.259	-1570.324	-37.93452	0.208975	0.201868	0.088353	0.0914656	0.089163	0.0895242	0.093273	0.0974299	0.113182	0.108524
46080	-1590.617	-1567.813	-22.80447	0.251644	0.251642	0.256304	0.238752	0.226761	0.222539	0.218172	0.216601	0.210115	0.213687
46090	-1581.096	-1567.347	-13.74824	0.221043	0.16341	0.167406	0.169188	0.169363	0.148463	0.148079	0.150121	0.144543	0.144369
46100	-1594.441	-1567.945	-26.49516	0.210015	0.209934	0.187299	0.186562	0.18829	0.209095	0.185725	0.187903	0.135949	0.129483
46110	-1604.214	-1567.596	-36.6176	0.243211	0.189444	0.157603	0.141134	0.12805	0.123086	0.0453795	0.0528389	0.0534247	0.046402
46120	-1587.702	-1568.543	-19.15929	0.275515	0.294417	0.276503	0.266222	0.257057	0.264887	0.250499	0.244552	0.250061	0.251504
46130	-1561.872	-1566.648	4.775866	0.250841	0.251549	0.216242	0.240137	0.135118	0.136033	0.130202	0.131815	0.132678	0.127731
46140	-1561.895	-1570.512	8.616771	0.252517	0.197102	0.206524	0.213338	0.185555	0.165	0.164675	0.139681	0.146305	0.176457
46150	-1567.105	-1569.696	2.591412	0.307	0.263561	0.272596	0.269311	0.26267	0.264782	0.239354	0.241051	0.24109	0.267763
46160	-1588.42	-1569.871	-18.54926	0.331861	0.260886	0.259277	0.258072	0.230444	0.181832	0.186767	0.200158	0.199911	0.205107
46170	-1561.626	-1567.219	5.592757	0.251678	0.24898	0.20741	0.183851	0.196206	0.136117	0.181679	0.18254	0.184302	0.171978
46180	-1555.575	-1568.206	12.63097	0.251729	0.250233	0.192642	0.175243	0.172904	0.177306	0.130733	0.172254	0.14105	0.115176
46190	-1572.861	-1567.401	-5.460602	0.238136	0.226921	0.109369	0.11022	0.113528	0.109865	0.105944	0.113487	0.124261	0.121582
46200	-1562.329	-1569.176	6.846637	0.30221	0.301054	0.300266	0.286784	0.217469	0.21614	0.218009	0.217869	0.220582	0.206013
46210	-1562.145	-1568.059	5.913473	0.314973	0.316254	0.278512	0.275652	0.266109	0.264177	0.26761	0.26525	0.264488	0.269874
46220	-1560.071	-1569.276	9.205773	0.279905	0.279615	0.277273	0.277882	0.251787	0.250517	0.251184	0.229772	0.229445	0.261818
46230	-1566.923	-1567.922	0.9997131	0.271903	0.263105	0.270031	0.230126	0.149973	0.147931	0.148301	0.145471	0.196695	0.172053
46240	-1564.39	-1567.26	2.869802	0.241413	0.244274	0.189614	0.146428	0.151881	0.151103	0.139524	0.144115	0.17152	0.175527
46250	-1568.597	-1566.819	-1.778601	0.243904	0.241083	0.161275	0.162736	0.106571	0.0857439	0.0857408	0.0881561	0.0855425	0.0941223
46260	-1582.8	-1568.254	-14.54607	0.208441	0.177402	0.141844	0.142139	0.0968225	0.0970552	0.0916963	0.0873164	0.0666315	0.0646108
46270	-1572.235	-1568.355	-3.880296	0.205713	0.183088	0.176326	0.182765	0.0659572	0.0780078	0.103161	0.100333	0.0825208	0.0822888
46280	-1568.083	-1571.758	3.675014	0.207027	0.224072	0.220555	0.131242	0.135908	0.141385	0.107656	0.0963329	0.0942058	0.164593
46290	-1569.523	-1567.224	-2.299739	0.250259	0.240038	0.214838	0.213421	0.202008	0.0721866	0.0746323	0.119943	0.112692	0.111004
46300	-1582.665	-1566.693	-15.97161	0.280027	0.277338	0.217199	0.226922	0.227186	0.225462	0.218215	0.221967	0.222758	0.220259
46310	-1604.47	-1567.1	-37.36969	0.261034	0.262629	0.260698	0.247574	0.245458	0.225254	0.242493	0.251748	0.173763	0.185997
46320	-1588.108	-1567.806	-20.30187	0.247836	0.217621	0.21026	0.21103	0.220194	0.222972	0.228109	0.205604	0.205476	0.206382
46330	-1573.736	-1568.073	-5.663044	0.229577	0.245565	0.238688	0.228919	0.172824	0.161269	0.161148	0.161338	0.159356	0.192316
46340	-1590.733	-1568.762	-21.97093	0.283088	0.284621	0.293214	0.297033	0.301393	0.300585	0.309386	0.293885	0.293058	0.303838
46350	-1584.763	-1567.398	-17.3648	0.298038	0.307645	0.267613	0.256835	0.248415	0.150472	0.16851	0.162812	0.160962	0.176983
46360	-1560.353	-1572.813	12.46009	0.272752	0.273737	0.272928	0.272704	0.272784	0.272832	0.270846	0.266401	0.264045	0.26457
46370	-1563.843	-1570.771	6.927772	0.27459	0.179508	0.181237	0.177032	0.177277	0.1788	0.178543	0.195259	0.177726	0.175869
46380	-1597.263	-1569.574	-27.68833	0.211538	0.181167	0.158364	0.182158	0.143356	0.13939	0.142819	0.141545	0.139478	0.143388
46390	-1603.936	-1572.545	-31.39096	0.283963	0.27348	0.248804	0.247738	0.253907	0.265079	0.241109	0.200678	0.200325	0.179697
46400	-1559.215	-1568.428	9.213144	0.258533	0.243638	0.162616	0.160516	0.161829	0.161018	0.160656	0.159552	0.16344	0.165704
46410	-1559.947	-1567.245	7.298902	0.249127	0.23424	0.208338	0.182165	0.182117	0.161097	0.15979	0.161246	0.161133	0.160211
46420	-1593.203	-1569.242	-23.96113	0.21643	0.194812	0.186148	0.179241	0.154398	0.135214	0.135587	0.142218	0.154928	0.153046
46430	-1564.596	-1568.702	4.10536	0.230437	0.213482	0.14351	0.148133	0.149522	0.150915	0.133209	0.131377	0.132896	0.117435
46440	-1572.671	-1570.117	-2.554385	0.245522	0.14139	0.154417	0.155952	0.156578	0.155145	0.146771	0.156327	0.133689	0.133623
46450	-1619.406	-1567.081	-52.32543	0.217151	0.151395	0.157361	0.124506	0.0669322	0.0585905	0.0635767	0.0625538	0.078429	0.10955
46460	-1603.168	-1570.134	-33.03384	0.218311	0.212899	0.127222	0.137459	0.0835298	0.138685	0.122575	0.110822	0.112182	0.10896
46470	-1604.525	-1567.27	-37.25537	0.237316	0.165762	0.16947	0.180605	0.09913	0.111149	0.110645	0.104284	0.103055	0.178546
46480	-1605.703	-1566.182	-39.52109	0.217536	0.224116	0.221202	0.229319	0.196121	0.179166	0.227148	0.382889	0.331039	0.327584
46490	-1585.088	-1565.987	-19.10169	0.210926	0.210912	0.213299	0.214189	0.214506	0.214084	0.216503	0.195299	0.195357	0.192887
46500	-1572.01	-1568.187	-3.822924	0.200778	0.191958	0.224109	0.224349	0.2241	0.225435	0.225867	0.225877	0.220864	0.220959
46510	-1581.09	-1567.875	-13.21446	0.20334	0.202968	0.192352	0.223112	0.19672	0.20749	0.209106	0.220379	0.21726	0.241224
46520	-1586.513	-1567.728	-18.78537	0.22201	0.224576	0.180355	0.148885	0.160795	0.173642	0.173633	0.189102	0.194922	0.180037
46530	-1561.222	-1573.597	12.37522	0.31467	0.29244	0.279245	0.279464	0.282128	0.281794	0.283438	0.275156	0.264782	0.261044
46540	-1562.414	-1567.842	5.428247	0.286273	0.286416	0.285313	0.285117	0.272943	0.273085	0.275939	0.274878	0.275008	0.271229
46550	-1578.579	-1567.031	-11.54772	0.27183	0.271396	0.224832	0.222986	0.211646	0.197036	0.193767	0.183983	0.22205	0.225384
46560	-1539.786	-1567.83	28.04406	0.278706	0.263415	0.24473	0.237945	0.202929	0.190288	0.205381	0.20002	0.233777	0.238554
46570	-1563.398	-1567.701	4.303249	0.241332	0.24192	0.230062	0.216113	0.156994	0.156069	0.161362	0.167793	0.139247	0.16001
46580	-1587.232	-1567.275	-19.95705	0.22597	0.20305	0.117167	0.114699	0.114492	0.0303774	0.0314248	0.0290467	0.0325207	0.037358
46590	-1592.251	-1571.314	-20.93648	0.183633	0.116042	0.106149	0.100973	0.109377	0.0608958	0.0586405	0.058379	0.0600169	0.0589048
46600	-1572.562	-1567.07	-5.492454	0.203312	0.182519	0.133885	0.130519	0.0413215	0.0395412	0.0395144	0.0402307	0.0551141	0.0548911
46610	-1569.404	-1566.627	-2.776465	0.209514	0.203322	0.10596	0.114844	0.0611617	0.0490352	0.0475471	0.0563344	0.057135	0.0566052
46620	-1598.751	-1568.131	-30.61983	0.216803	0.199106	0.0827066	0.0938014	0.0938139	0.086302	0.0959108	0.0968131	0.0948744	0.0979441
46630	-1592.89	-1567.348	-25.54241	0.212203	0.195846	0.121995	0.0953632	0.0828241	0.0829145	0.0757089	0.0766016	0.0721837	0.0529674
46640	-1589.36	-1570.722	-18.63816	0.226713	0.140502	0.13976	0.126161	0.123872	0.096986	0.0994133	0.0595235	0.0465652	0.0461171
46650	-1545.762	-1568.003	22.24172	0.222692	0.223384	0.161817	0.145846	0.113902	0.113168	0.114174	0.0825556	0.0801159	0.101875
46660	-1540.34	-1568.75	28.4102	0.260247	0.215567	0.187924	0.185745	0.183369	0.173135	0.165377	0.105711	0.0933776	0.103871
46670	-1561.809	-1570.317	8.507412	0.240182	0.236935	0.235928	0.242545	0.195811	0.0800002	0.0807747	0.0774715	0.0794146	0.0825023
46680	-1558.295	-1567.848	9.553246	0.249499	0.25257	0.225413	0.123745	0.122336	0.0848796	0.121912	0.124339	0.127458	0.115042
46690	-1568.422	-1569.052	0.6301658	0.258603	0.216945	0.221748	0.222907	0.221936	0.166433	0.158794	0.157421	0.154964	0.159265
46700	-1563.609	-1566.112	2.503185	0.260453	0.257133	0.255519	0.255082	0.257325	0.258111	0.256904	0.275556	0.2834	0.264989
46710	-1575.28	-1567.485	-7.795146	0.206716	0.20667	0.141063	0.15793	0.159002	0.148272	0.15041	0.147458	0.147934	0.137519
46720	-1565.044	-1571.136	6.092499	0.242317	0.127101	0.126739	0.125324	0.116334	0.115902	0.124944	0.125014	0.124775	0.125263
46730	-1564.181	-1568.226	4.045151	0.251354	0.250468	0.201221	0.204285	0.196601	0.197316	0.166874	0.177455	0.177878	0.178105
46740	-1577.333	-1570.132	-7.200462	0.26673	0.273933	0.254397	0.251655	0.247287	0.24329	0.243899	0.25066	0.27301	0.0473027
46750	-1575.679	-1567.962	-7.716828	0.243432	0.17895	0.163312	0.114363	0.115637	0.117257	0.118006	0.11727	0.10758	0.106648
46760	-1567.661	-1568.927	1.265812	0.209267	0.195235	0.160801	0.0780325	0.0775198	0.0735101	0.0730085	0.0729898	0.0733532	0.0844714
46770	-1565.745	-1569.116	3.370949	0.252828	0.248402	0.25011	0.236717	0.229397	0.167148	0.165468	0.149893	0.144641	0.142835
46780	-1553.164	-1569.842	16.67784	0.31867	0.321151	0.265518	0.265462	0.280482	0.257558	0.240152	0.248327	0.255727	0.169469
46790	-1571.44	-1567.015	-4.424993	0.240743	0.229199	0.139023	0.136035	0.137552	0.13795	0.135059	0.150176	0.12842	0.185597
46800	-1574.224	-1566.997	-7.227351	0.265171	0.226771	0.226355	0.225694	0.224991	0.223068	0.197287	0.243101	0.24247	0.243191
46810	-1571.328	-1572.336	1.008834	0.247399	0.247378	0.223777	0.23343	0.242004	0.23855	0.240591	0.229502	0.204194	0.32392
46820	-1571.573	-1569.474	-2.09873	0.207893	0.208525	0.162269	0.160483	0.157071	0.153895	0.0700528	0.0647871	0.0724846	0.07375
46830	-1555.663	-1568.813	13.14991	0.187794	0.173315	0.0911908	0.071091	0.0735703	0.0760481	0.0784455	0.0629122	0.0500902	0.0543815
46840	-1590.545	-1566.37	-24.17532	0.215103	0.150387	0.117944	0.0943772	0.0926609	0.0545624	0.0642265	0.0651813	0.0725493	0.0736511
46850	-1579.994	-1567.461	-12.53335	0.210531	0.142077	0.0859332	0.0870995	0.0849369	0.0831137	0.0832492	0.0862542	0.0355224	0.0358374
46860	-1578.777	-1567.717	-11.05977	0.209293	0.141459	0.0672361	0.0657899	0.0610036	0.060981	0.0306198	0.0307975	0.0271971	0.0294599
46870	-1552.46	-1568.36	15.8993	0.200732	0.144124	0.140028	0.135319	0.0938076	0.0718263	0.0723994	0.0618818	0.063025	0.0455605
46880	-1554.635	-1565.929	11.29404	0.224952	0.17502	0.100985	0.101839	0.0695117	0.0936327	0.0870295	0.0749235	0.0395493	0.0713751
46890	-1570.332	-1566.684	-3.647783	0.226184	0.228331	0.222357	0.218349	0.135998	0.144176	0.147214	0.133143	0.138344	0.135923
46900	-1567.247	-1566.097	-1.150399	0.2432	0.241613	0.172313	0.178413	0.181139	0.193913	0.200455	0.202263	0.202785	0.206679
46910	-1551.908	-1565.414	13.50615	0.231035	0.23063	0.230004	0.230255	0.210703	0.210701	0.150623	0.158234	0.164514	0.163181
46920	-1556.633	-1565.156	8.522533	0.220463	0.211093	0.211069	0.213119	0.220194	0.21911	0.213849	0.204842	0.203922	0.219853
46930	-1597.957	-1568.322	-29.63557	0.195049	0.182629	0.20484	0.185064	0.065233	0.0653815	0.0663072	0.11239	0.113441	0.0842398
46940	-1565.269	-1565.841	0.5720519	0.218829	0.218528	0.219585	0.223509	0.2225	0.246492	0.247055	0.240255	0.243175	0.228091
46950	-1592.155	-1575.281	-16.87373	0.174374	0.17228	0.172762	0.171479	0.171045	0.174897	0.174982	0.181372	0.181487	0.180798
46960	-1575.533	-1566.446	-9.087284	0.224523	0.222237	0.222958	0.221926	0.221208	0.221018	0.213007	0.211638	0.211813	0.214446
46970	-1568.656	-1567.609	-1.046687	0.222695	0.222638	0.226841	0.228213	0.227984	0.226908	0.226909	0.22656	0.227099	0.227613
46980	-1604.538	-1567.612	-36.9257	0.220623	0.220833	0.216043	0.218389	0.217157	0.217636	0.203252	0.20344	0.202117	0.204137
46990	-1594.521	-1568.604	-25.91704	0.192693	0.193613	0.193476	0.194816	0.206056	0.206587	0.208401	0.203679	0.203788	0.204265
47000	-1587.474	-1566.915	-20.5584	0.2236	0.223533	0.221581	0.220712	0.222601	0.22339	0.229987	0.224588	0.222777	0.217551
47010	-1577.03	-1571.439	-5.590122	0.197395	0.17023	0.185866	0.186523	0.185029	0.186351	0.179959	0.166626	0.165754	0.167359
47020	-1580.809	-1568.406	-12.4034	0.199235	0.236684	0.235447	0.225395	0.232153	0.228817	0.229807	0.182266	0.183274	0.166104
47030	-1584.148	-1566.295	-17.85342	0.204132	0.163	0.15273	0.157238	0.156777	0.156576	0.124109	0.126209	0.0971598	0.103992
47040	-1596.281	-1565.043	-31.23754	0.213439	0.20776	0.211872	0.210848	0.184747	0.182304	0.173226	0.167035	0.145975	0.15352
47050	-1569.186	-1566.683	-2.502822	0.223515	0.228075	0.235975	0.240985	0.250141	0.177193	0.172423	0.13029	0.130252	0.12229
47060	-1594.189	-1568.274	-25.91519	0.205938	0.194395	0.125237	0.12623	0.149579	0.184028	0.177198	0.17856	0.149696	0.149252
47070	-1581.495	-1567.032	-14.46279	0.242805	0.243952	0.232901	0.218951	0.21503	0.145582	0.147609	0.13	0.140036	0.139901
47080	-1571.77	-1566.002	-5.76855	0.214936	0.212522	0.213121	0.213118	0.200416	0.223122	0.222566	0.237453	0.258845	0.208995
47090	-1567.175	-1566.014	-1.161174	0.220316	0.227411	0.233355	0.232342	0.233867	0.233995	0.231228	0.234402	0.232358	0.234214
47100	-1577.01	-1568.431	-8.579347	0.205208	0.20462	0.154656	0.157152	0.154216	0.155092	0.155182	0.118607	0.116835	0.11745
47110	-1569.807	-1567.234	-2.572645	0.20209	0.202467	0.20242	0.21267	0.212683	0.213575	0.219686	0.220389	0.235243	0.237828
47120	-1569.99	-1566.498	-3.491481	0.194883	0.194421	0.200287	0.20151	0.187707	0.187381	0.192357	0.192255	0.17679	0.176781
47130	-1569.422	-1564.761	-4.660471	0.203715	0.206905	0.205769	0.208611	0.226617	0.225525	0.224055	0.223941	0.22351	0.223629
47140	-1571.862	-1566.308	-5.55432	0.194823	0.194491	0.192975	0.192814	0.193899	0.190961	0.190677	0.190952	0.19285	0.192856
47150	-1544.118	-1568.856	24.73812	0.203649	0.20358	0.203603	0.202977	0.202866	0.202954	0.203026	0.203045	0.203042	0.202995
47160	-1598.189	-1564.803	-33.38587	0.205833	0.21032	0.204624	0.199854	0.180598	0.187333	0.209165	0.216274	0.219469	0.222293
47170	-1572.967	-1564.917	-8.049594	0.212598	0.216102	0.215827	0.21435	0.20506	0.20285	0.202534	0.200308	0.201499	0.201708
47180	-1568.16	-1566.006	-2.154052	0.232455	0.233907	0.234545	0.252401	0.253059	0.260566	0.247689	0.247744	0.249905	0.242165
47190	-1583.06	-1566.346	-16.71346	0.198075	0.196731	0.304368	0.290958	0.276116	0.250523	0.251217	0.249463	0.246347	0.244367
47200	-1585.207	-1564.941	-20.26621	0.20824	0.198578	0.198624	0.226269	0.231473	0.231135	0.234983	0.236021	0.235098	0.236163
47210	-1602.469	-1565.665	-36.804	0.199012	0.175467	0.174739	0.176642	0.167457	0.169475	0.163648	0.143042	0.138562	0.135819
47220	-1580.377	-1565.095	-15.28298	0.206458	0.199999	0.190649	0.191845	0.191934	0.198734	0.199482	0.198492	0.207838	0.216317
47230	-1589.975	-1568.54	-21.43493	0.231067	0.146156	0.0879295	0.0870066	0.0865857	0.0849983	0.0848429	0.026703	0.0269586	0.026875
47240	-1620.022	-1566.207	-53.81504	0.203412	0.155006	0.0875404	0.0875887	0.0768923	0.0601002	0.0531333	0.0525897	0.0470514	0.0453425
47250	-1595.221	-1569.386	-25.83529	0.210192	0.185405	0.136668	0.136781	0.0767877	0.0858735	0.0997672	0.0253143	0.0258641	0.0256354
47260	-1585.39	-1569.161	-16.22902	0.198164	0.189835	0.102032	0.0962476	0.0998725	0.103932	0.10752	0.100215	0.0991392	0.0997381
47270	-1588.836	-1569.779	-19.05747	0.220348	0.220762	0.216237	0.216007	0.209787	0.129335	0.125835	0.12572	0.124611	0.124805
47280	-1591.553	-1572.765	-18.78748	0.196871	0.197595	0.198519	0.0583831	0.0577808	0.0581822	0.0580692	0.0600882	0.0600905	0.0603232
47290	-1557.976	-1567.469	9.492524	0.214514	0.203129	0.0982747	0.0979207	0.0952719	0.0955953	0.0949313	0.0921066	0.0927407	0.0927267
47300	-1568.715	-1569.076	0.3608356	0.306868	0.320426	0.316683	0.319462	0.270184	0.222869	0.231239	0.230823	0.232555	0.22112
47310	-1576.928	-1567.437	-9.490822	0.291113	0.292528	0.24034	0.23912	0.245036	0.220875	0.22101	0.217709	0.231854	0.190036
47320	-1582.736	-1568.866	-13.86963	0.291828	0.281278	0.341729	0.247499	0.245501	0.245111	0.263553	0.260055	0.261371	0.249966
47330	-1581.467	-1570.642	-10.82519	0.276938	0.291087	0.288123	0.286574	0.292887	0.303999	0.303941	0.359198	0.350856	0.313232
47340	-1580.116	-1568.989	-11.1276	0.32317	0.328272	0.329094	0.346285	0.341976	0.340492	0.418801	0.42217	0.212141	0.216002
47350	-1560.634	-1565.916	5.282187	0.260685	0.271152	0.265981	0.262672	0.262478	0.26178	0.262008	0.261591	0.263166	0.262929
47360	-1577.959	-1566.337	-11.62165	0.270102	0.245776	0.246044	0.237624	0.233987	0.23606	0.253239	0.235024	0.241977	0.260446
47370	-1574.076	-1568.05	-6.026498	0.255451	0.256257	0.25917	0.220995	0.218195	0.22716	0.235282	0.403912	0.379412	0.399392
47380	-1574.621	-1568.833	-5.788608	0.280204	0.250929	0.252303	0.25164	0.249854	0.219796	0.215098	0.218199	0.257538	0.273788
47390	-1566.531	-1568.235	1.704115	0.283429	0.283247	0.288572	0.288089	0.253736	0.250562	0.25205	0.250748	0.25074	0.229104
47400	-1557.312	-1568.534	11.22238	0.266427	0.267142	0.274685	0.244244	0.243815	0.24373	0.246341	0.246339	0.249636	0.139968
47410	-1596.522	-1569.345	-27.17679	0.24837	0.259627	0.259301	0.255451	0.257993	0.244543	0.282773	0.19031	0.176852	0.120001
47420	-1551.044	-1573.287	22.24255	0.238308	0.239158	0.237287	0.240146	0.240279	0.242079	0.236717	0.231874	0.232817	0.242651
47430	-1558.946	-1567.718	8.772645	0.250777	0.256016	0.191733	0.1916	0.19354	0.199583	0.185899	0.189364	0.19993	0.232405
47440	-1581.147	-1568.041	-13.10619	0.274102	0.286563	0.249681	0.252962	0.222907	0.22172	0.2151	0.216089	0.217598	0.19363
47450	-1561.969	-1568.142	6.1728	0.253705	0.253489	0.251208	0.251895	0.258445	0.259776	0.262026	0.258907	0.259041	0.259488
47460	-1562.02	-1569.648	7.628774	0.299731	0.300339	0.295116	0.304857	0.302378	0.300901	0.300688	0.297073	0.293099	0.288255
47470	-1566.908	-1567.691	0.782791	0.265318	0.256245	0.233154	0.200274	0.193972	0.193458	0.193409	0.193928	0.177879	0.174016
47480	-1579.131	-1568.686	-10.44517	0.256366	0.252838	0.253133	0.248226	0.246966	0.249452	0.182692	0.179834	0.17861	0.181886
47490	-1558.126	-1568.247	10.12136	0.287671	0.287648	0.275571	0.20002	0.200025	0.227807	0.206054	0.241105	0.240186	0.228795
47500	-1587.953	-1571.186	-16.76753	0.252864	0.25286	0.248689	0.252473	0.210614	0.201152	0.170987	0.155507	0.131047	0.158063
47510	-1580.77	-1572.283	-8.486685	0.283736	0.278511	0.280433	0.283389	0.296845	0.310337	0.308653	0.283399	0.281631	0.282488
47520	-1568.426	-1568.95	0.5237593	0.251137	0.240804	0.244898	0.246404	0.249226	0.138909	0.165304	0.162775	0.14521	0.141925
47530	-1593.391	-1568.131	-25.26018	0.242472	0.219143	0.221144	0.18508	0.169518	0.115237	0.103322	0.104691	0.104276	0.0930329
47540	-1595.628	-1565.006	-30.62221	0.249314	0.251209	0.253733	0.250592	0.246846	0.252838	0.256962	0.261835	0.261877	0.259988
47550	-1585.047	-1565.476	-19.57054	0.203592	0.199391	0.166303	0.169427	0.147318	0.138491	0.13819	0.137944	0.136257	0.140422
47560	-1586.507	-1567.024	-19.48323	0.20534	0.148273	0.146496	0.133986	0.120972	0.114834	0.123146	0.12411	0.12508	0.0697784
47570	-1576.179	-1565.671	-10.50777	0.218865	0.201989	0.198087	0.198511	0.194598	0.192702	0.131858	0.131438	0.135018	0.122077
47580	-1577.201	-1565.01	-12.19056	0.221237	0.221967	0.222093	0.226695	0.234027	0.235757	0.254073	0.254807	0.266783	0.206521
47590	-1607.827	-1571.25	-36.57621	0.182976	0.178531	0.171246	0.170664	0.175733	0.178448	0.176477	0.213124	0.229967	0.229527
47600	-1619.048	-1567.606	-51.44182	0.218455	0.223418	0.116314	0.11384	0.113793	0.112569	0.111246	0.0989023	0.0958313	0.112121
47610	-1566.349	-1570.165	3.815821	0.190093	0.177802	0.0773508	0.0764116	0.0764149	0.0813907	0.0832079	0.0919239	0.0989729	0.100561
