Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]
44760	-1556.469	-1565.575	9.106344	0.00542675	0.155448	0.227186	0.196967	0.238136	0.179999	0.182521	0.162512	0.155357	0.147846
44770	-1560.897	-1567.358	6.461622	0.0045706	0.0487201	0.124667	0.182655	0.190835	0.156004	0.148073	0.135626	0.136112	0.104093
44780	-1570.307	-1566.174	-4.132807	0.00608229	0.149932	0.164205	0.14079	0.136929	0.182484	0.199035	0.202699	0.205769	0.206372
44790	-1584.918	-1565.606	-19.31124	0.0134855	0.195311	0.183225	0.204143	0.2996	0.383419	0.134303	0.0704126	0.072687	0.0638003
44800	-1574.877	-1564.76	-10.11788	0.00645634	0.140881	0.140263	0.141595	0.2459	0.229549	0.146173	0.123946	0.123577	0.129854
44810	-1599.544	-1566.69	-32.85455	0.0344224	0.0177647	0.0159735	0.111103	0.115386	0.105505	0.140012	0.138897	0.124975	0.0947964
44820	-1601.956	-1563.953	-38.00345	0.0334658	0.200261	0.0972244	0.123248	0.207796	0.204349	0.485303	0.00614699	0.00645117	0.00397052
44830	-1596.163	-1567.323	-28.83992	0.0295145	0.0315302	0.0317417	0.0318864	0.0582516	0.232171	0.259773	0.237812	0.242477	0.49307
44840	-1603.534	-1565.606	-37.92766	0.0111829	0.135443	0.144872	0.113764	0.166034	0.164856	0.0145346	0.0204883	0.00818165	0.00165258
44850	-1583.165	-1566.886	-16.27874	0.0149719	0.0943241	0.0510174	0.13294	0.130509	0.233236	0.24956	0.00246403	0.00749235	0.00109605
44860	-1583.733	-1565.816	-17.91699	0.002729	0.163701	0.18136	0.18691	0.217416	0.299181	0.474592	6.05028e-05	4.26909e-05	3.78097e-05
44870	-1584.873	-1568.05	-16.82247	0.00254229	0.116684	0.117406	0.116634	0.103722	0.124247	0.102545	0.0935319	0.0749822	0.0564797
44880	-1602.857	-1565.927	-36.92971	0.00222902	0.102919	0.108537	0.0842998	0.0939224	0.106585	0.0540955	0.0457854	0.0431165	0.0431388
44890	-1574.458	-1568.525	-5.933046	0.0102194	0.164856	0.109526	0.109493	0.106602	0.137494	0.137097	0.17069	0.157325	0.174376
44900	-1583.927	-1565.373	-18.55379	0.0163066	0.157474	0.132366	0.123086	0.156776	0.202203	0.182857	0.219109	0.203388	0.199535
44910	-1586.826	-1567.062	-19.76347	0.0154163	0.0779773	0.0904573	0.0725717	0.105779	0.109756	0.0906673	0.112412	0.0891979	0.0878493
44920	-1586.04	-1565.757	-20.28317	0.0166666	0.198801	0.185567	0.222267	0.236945	0.257134	0.257289	0.230147	0.229244	0.229209
44930	-1554.964	-1566.043	11.07917	0.0236414	0.123136	0.123298	0.168963	0.169055	0.168659	0.191213	0.192918	0.193582	0.198201
44940	-1570.378	-1564.426	-5.951537	0.0144273	0.139989	0.130846	0.171322	0.218158	0.221009	0.221636	0.155171	0.119453	0.118523
44950	-1615.659	-1567.176	-48.48327	0.0073181	0.141529	0.188639	0.189182	0.162337	0.199044	0.0412121	0.0778315	0.0557763	0.0498594
44960	-1606.715	-1565.648	-41.06681	0.00974024	0.114449	0.170204	0.170637	0.124412	0.122998	0.0936879	0.0792367	0.080027	0.0772926
44970	-1567.76	-1564.471	-3.289712	0.0237734	0.152528	0.161182	0.233722	0.239387	0.259886	0.260527	0.232226	0.251602	0.251516
44980	-1584.905	-1570.702	-14.20304	0.0761056	0.0577576	0.0550035	0.0549107	0.0557227	0.0687439	0.0497338	0.0503342	0.0628168	0.0621152
44990	-1555.366	-1567.622	12.2563	0.0732041	0.166656	0.167052	0.16825	0.168315	0.168258	0.190898	0.194253	0.192469	0.191354
45000	-1572.823	-1566.184	-6.638772	0.0489011	0.216212	0.216338	0.217099	0.229469	0.229436	0.225506	0.229801	0.229676	0.231572
45010	-1606.492	-1573.408	-33.08372	0.0428368	0.211867	0.200517	0.0873174	0.0712406	0.0678823	0.0665756	0.0663869	0.0657403	0.0667029
45020	-1565.844	-1566.183	0.3397548	0.0597208	0.0598577	0.0610727	0.060081	0.0596498	0.0608747	0.0644307	0.0652551	0.113254	0.115184
45030	-1588.784	-1566.021	-22.76311	0.112616	0.113637	0.114254	0.110034	0.100684	0.0943373	0.0933481	0.0923759	0.0657145	0.0655062
45040	-1564.639	-1566.85	2.210403	0.0910755	0.0907825	0.0902815	0.0896225	0.0896384	0.0892344	0.0876691	0.0881495	0.0882328	0.089926
45050	-1572.949	-1569.476	-3.472741	0.0617359	0.0615817	0.0615947	0.061597	0.0616234	0.0618826	0.0618447	0.0619374	0.0619385	0.0618697
45060	-1547.858	-1566.745	18.88676	0.0662422	0.0663274	0.0662621	0.0662605	0.0662768	0.0662754	0.0662706	0.0663002	0.0663624	0.0663676
45070	-1549.727	-1568.864	19.13762	0.133124	0.132935	0.132824	0.132738	0.132551	0.132481	0.132603	0.132528	0.132744	0.132873
45080	-1526.819	-1566.94	40.12124	0.0870386	0.0870303	0.0870644	0.0870751	0.0872599	0.0873426	0.0873437	0.0873436	0.0873441	0.0873712
45090	-1546.47	-1568.103	21.63286	0.055092	0.0550811	0.0550863	0.0550688	0.0549157	0.0549344	0.054888	0.0548784	0.0548653	0.0548674
45100	-1571.812	-1571.446	-0.3652921	0.00670427	0.00672228	0.00672501	0.00674728	0.0134939	0.0134918	0.0135278	0.0135417	0.0136498	0.0136461
45110	-1588.944	-1565.851	-23.0926	0.0241085	0.0246677	0.0244206	0.0243427	0.017948	0.0178217	0.0184383	0.0207649	0.0208976	0.0207924
45120	-1585.317	-1566.606	-18.71023	0.0241666	0.0239769	0.0220298	0.0239932	0.0238848	0.0257319	0.0243373	0.00363467	0.00366655	0.00365324
45130	-1582.668	-1568.325	-14.34304	0.0422488	0.0422771	0.0424067	0.0492976	0.035569	0.0360619	0.0362485	0.0115193	0.0107393	0.0107424
45140	-1581.49	-1566.825	-14.66452	0.0136596	0.0136894	0.0139516	0.0141739	0.0147522	0.0147139	0.0150606	0.0186146	0.017644	0.0183638
45150	-1591.913	-1566.717	-25.19574	0.00807645	0.00798021	0.00799189	0.00777343	0.010525	0.0114098	0.0113452	0.0100711	0.0109655	0.00891773
45160	-1565.688	-1567.493	1.805385	0.0433126	0.043999	0.0441181	0.0442276	0.0442249	0.044174	0.0440456	0.0440382	0.0440001	0.0440265
45170	-1604.539	-1566.169	-38.37012	0.0320532	0.11472	0.0983115	0.0996793	0.0946407	0.0943105	0.0679815	0.0541771	0.0559191	0.0967428
45180	-1594.76	-1566.718	-28.04236	0.0968376	0.27264	0.140263	0.161198	0.157823	0.155501	0.264106	0.267744	0.220472	0.239343
45190	-1598.463	-1566.452	-32.01037	0.12059	0.144843	0.145017	0.166599	0.258493	0.391263	0.316016	0.00859471	0.161909	0.419511
45200	-1595.513	-1568.518	-26.99497	0.0821318	0.0744665	0.0882205	0.158622	0.161487	0.117206	0.104258	0.108406	0.107029	0.0889956
45210	-1576.612	-1571.787	-4.824517	0.109973	0.112002	0.122446	0.1393	0.138825	0.140635	0.145505	0.15809	0.15984	0.0933753
45220	-1584.32	-1569.424	-14.89559	0.0913607	0.0910781	0.0910535	0.0910219	0.0921846	0.0909591	0.0922856	0.0909285	0.0897366	0.0875758
45230	-1573.346	-1569.528	-3.817461	0.110377	0.11218	0.107905	0.0934629	0.0948392	0.0926007	0.0926807	0.0926999	0.0951546	0.0919491
45240	-1556.427	-1568.618	12.19063	0.212088	0.21216	0.210218	0.211299	0.211839	0.212605	0.217591	0.217811	0.217129	0.219281
45250	-1548.326	-1570.007	21.68096	0.19065	0.191305	0.190761	0.189656	0.189894	0.189889	0.186801	0.186741	0.185983	0.187036
45260	-1554.839	-1567.127	12.28813	0.0807575	0.0805431	0.0803523	0.0812333	0.0810933	0.0811487	0.0816286	0.0815684	0.0815599	0.0816603
45270	-1570.343	-1568.799	-1.544337	0.185793	0.205521	0.199332	0.207225	0.209522	0.198521	0.192493	0.189717	0.19254	0.19251
45280	-1558.415	-1574.519	16.10317	0.108887	0.107654	0.104794	0.111839	0.11202	0.133648	0.159123	0.1893	0.181232	0.190282
45290	-1582.765	-1569.902	-12.86313	0.0975834	0.10022	0.096724	0.117458	0.118586	0.119887	0.118333	0.118556	0.141272	0.143547
45300	-1571.455	-1565.147	-6.308276	0.0587626	0.177067	0.148803	0.199549	0.198496	0.182801	0.200438	0.213461	0.206035	0.197216
45310	-1559.41	-1567.54	8.130452	0.0722359	0.180855	0.180421	0.164681	0.184182	0.215612	0.211996	0.246245	0.215731	0.214628
45320	-1566.138	-1569.82	3.682104	0.117636	0.185802	0.18359	0.188828	0.189961	0.197257	0.138353	0.155986	0.169158	0.173796
45330	-1549.522	-1565.931	16.40899	0.132872	0.179195	0.17923	0.255027	0.229693	0.250528	0.398276	0.145071	0.117398	0.230668
45340	-1577.082	-1570.36	-6.722318	0.031273	0.060326	0.157136	0.110535	0.103956	0.105812	0.106717	0.103566	0.114655	0.108242
45350	-1550.172	-1569.361	19.18857	0.0311292	0.0627876	0.0701324	0.152067	0.160702	0.15907	0.140476	0.129877	0.133438	0.0549077
45360	-1545.147	-1566.065	20.91729	0.077978	0.197991	0.219141	0.275882	0.291698	0.25076	0.230048	0.226531	0.0993094	0.111178
45370	-1541.898	-1570.401	28.50353	0.0906005	0.0910696	0.129224	0.132506	0.156426	0.154889	0.153724	0.156661	0.136646	0.132408
45380	-1523.912	-1568.708	44.79634	0.133002	0.135039	0.168936	0.172127	0.172878	0.235858	0.181547	0.184996	0.161082	0.130673
45390	-1555.004	-1576.205	21.20085	0.141635	0.211796	0.200949	0.205839	0.161001	0.1302	0.121242	0.117381	0.0757981	0.0761309
45400	-1584.035	-1567.017	-17.01737	0.112908	0.12178	0.118728	0.199418	0.201242	0.194501	0.200587	0.212931	0.211316	0.216195
45410	-1593.581	-1568.483	-25.09813	0.0979254	0.211665	0.192513	0.193382	0.205496	0.216121	0.19908	0.352768	0.347058	0.225354
45420	-1589.491	-1568.581	-20.90973	0.0818231	0.0639287	0.147372	0.151233	0.205164	0.199921	0.126267	0.232598	0.316384	0.250829
45430	-1581.641	-1569.474	-12.16737	0.0819095	0.105299	0.122359	0.112083	0.109737	0.109902	0.108272	0.106158	0.106258	0.106998
45440	-1608.425	-1565.957	-42.46787	0.102071	0.116971	0.152682	0.17392	0.179196	0.179689	0.187461	0.0318187	0.0450244	0.0464814
45450	-1581.707	-1566.331	-15.3756	0.0431721	0.0423886	0.0444677	0.0444065	0.0432516	0.0457544	0.0429126	0.0428809	0.0383539	0.0385361
45460	-1576.299	-1568.022	-8.276504	0.056232	0.056145	0.0578298	0.0578038	0.0579052	0.0581064	0.0626909	0.0624987	0.0558563	0.0576588
45470	-1586.73	-1569.316	-17.41419	0.0474407	0.0473334	0.0476402	0.0517804	0.0980804	0.0972738	0.0875939	0.0861872	0.0656114	0.06228
45480	-1597.302	-1566.326	-30.97636	0.0729458	0.0751945	0.0765493	0.088372	0.0834102	0.0790897	0.0418962	0.0417545	0.0461716	0.048908
45490	-1566.488	-1567.704	1.215433	0.14567	0.139886	0.139165	0.139076	0.139479	0.139376	0.139783	0.140912	0.13934	0.144144
45500	-1578.565	-1567.418	-11.14688	0.153294	0.145115	0.145	0.144272	0.143095	0.151113	0.151119	0.152265	0.155174	0.189515
45510	-1556.603	-1572.031	15.42772	0.141083	0.140987	0.139406	0.139423	0.139556	0.138983	0.138658	0.14088	0.141555	0.14123
45520	-1559.935	-1568.843	8.908227	0.131009	0.132501	0.132294	0.207209	0.207164	0.207303	0.20351	0.201646	0.197966	0.17511
45530	-1547.392	-1568.063	20.67062	0.188281	0.19374	0.194911	0.265873	0.260711	0.263521	0.278913	0.279009	0.25117	0.260971
45540	-1566.975	-1566.053	-0.9222897	0.131446	0.218764	0.237981	0.243453	0.267266	0.281437	0.276192	0.25033	0.23438	0.233636
45550	-1559.674	-1566.951	7.277162	0.115873	0.123776	0.237393	0.248372	0.256832	0.255676	0.270051	0.168853	0.169327	0.180183
45560	-1568.045	-1570.959	2.914394	0.0931523	0.136826	0.144406	0.146088	0.134464	0.0952641	0.145988	0.121483	0.120022	0.112565
45570	-1596.733	-1568.515	-28.21789	0.0897917	0.0920516	0.204653	0.201409	0.231599	0.20187	0.153156	0.00711135	0.000918516	0.000361304
45580	-1586.495	-1568.189	-18.30654	0.103055	0.206905	0.201447	0.201271	0.193601	0.211469	0.0709839	0.18916	0.129473	0.097541
45590	-1570.259	-1564.88	-5.378586	0.0453096	0.154227	0.152815	0.157759	0.205698	0.213478	0.199984	0.178762	0.180796	0.181019
45600	-1588.547	-1566.206	-22.34089	0.0221303	0.104854	0.107911	0.110626	0.114975	0.123118	0.123241	0.104354	0.125215	0.115376
45610	-1554.191	-1565.283	11.09277	0.0565039	0.157091	0.183374	0.220633	0.218547	0.227242	0.226181	0.229494	0.238838	0.245145
45620	-1593.956	-1570.109	-23.84696	0.0556399	0.13757	0.13091	0.113761	0.113914	0.125528	0.127244	0.121845	0.092828	0.0855871
45630	-1556.992	-1568.333	11.34094	0.154366	0.154622	0.154823	0.156817	0.159206	0.16935	0.164652	0.164065	0.164164	0.161057
45640	-1562.764	-1571.205	8.440969	0.226274	0.224923	0.224956	0.2248	0.223907	0.235814	0.235984	0.234048	0.233786	0.233025
45650	-1549.3	-1569.831	20.53069	0.237163	0.237013	0.26884	0.268053	0.265563	0.263905	0.267585	0.268146	0.268014	0.268049
45660	-1544.305	-1571.563	27.25753	0.250442	0.250346	0.249881	0.249474	0.249841	0.246333	0.243069	0.242993	0.241864	0.243683
45670	-1548.55	-1567.042	18.4923	0.0989306	0.145109	0.141661	0.141923	0.141741	0.141223	0.141237	0.142893	0.142545	0.140499
45680	-1565.561	-1566.412	0.8516232	0.0172629	0.0177413	0.017718	0.0168974	0.0172198	0.0169081	0.0167171	0.0165711	0.0166217	0.016695
45690	-1572.184	-1566.376	-5.807669	0.0202151	0.0199776	0.0197951	0.0197728	0.0195557	0.0194757	0.0193758	0.0203833	0.0200521	0.0213608
45700	-1597.309	-1568.807	-28.50262	0.0173939	0.0131976	0.0117503	0.0135351	0.013731	0.0139412	0.0152148	0.0158587	0.0147054	0.0151217
45710	-1594.9	-1566.144	-28.75592	0.00263549	0.00274329	0.00264385	0.00266814	0.00270495	0.00289212	0.00176683	0.00188734	0.00178411	0.00181006
45720	-1612.814	-1567.817	-44.99645	0.00260224	0.00245147	0.00257333	0.00247536	0.000424861	0.000405857	0.000491578	0.000444741	0.000490727	0.000489773
45730	-1580.406	-1569.058	-11.34842	0.0185546	0.0187241	0.0187867	0.0193112	0.0189316	0.0188356	0.0188364	0.0181541	0.0182505	0.0180373
45740	-1563.943	-1566.34	2.397019	0.0976262	0.0965057	0.0952447	0.0947705	0.0825398	0.0828486	0.0828118	0.0839458	0.0841144	0.0838433
45750	-1554.131	-1567.529	13.39796	0.0513901	0.0514717	0.0515363	0.0516983	0.0520468	0.0521142	0.0522807	0.0523723	0.052706	0.0527532
45760	-1564.596	-1567.04	2.444678	0.0559219	0.058403	0.058521	0.0584978	0.0601847	0.0602072	0.0603062	0.082762	0.08227	0.0822828
45770	-1575.818	-1569.571	-6.246853	0.173062	0.171686	0.191856	0.190263	0.189978	0.190788	0.18738	0.18592	0.183627	0.18471
45780	-1578.948	-1568.343	-10.60533	0.139418	0.138997	0.143937	0.149151	0.152408	0.164159	0.164612	0.165855	0.16412	0.163597
45790	-1567.538	-1568.771	1.232811	0.132004	0.133739	0.134071	0.133835	0.136297	0.136342	0.135724	0.135815	0.134971	0.136459
45800	-1558.872	-1567.864	8.991426	0.161714	0.16559	0.167756	0.16761	0.167628	0.167933	0.168665	0.168673	0.169496	0.16859
45810	-1562.782	-1569.507	6.724937	0.153756	0.15713	0.159604	0.160315	0.160503	0.161255	0.160402	0.160172	0.160547	0.159925
45820	-1567.869	-1567.058	-0.8107563	0.0682734	0.110614	0.107523	0.10723	0.102998	0.102188	0.0908053	0.115655	0.114864	0.0860412
45830	-1580.92	-1568.32	-12.59964	0.108031	0.224381	0.214396	0.220724	0.206392	0.161977	0.203232	0.306446	0.352686	0.285458
45840	-1577.023	-1568.487	-8.536267	0.0542116	0.056011	0.173678	0.169889	0.219138	0.188736	0.185628	0.183109	0.189437	0.188949
45850	-1568.352	-1566.379	-1.97274	0.0443694	0.129779	0.181309	0.183984	0.182877	0.174006	0.173214	0.240994	0.240382	0.257119
45860	-1571.967	-1566.031	-5.935969	0.0592542	0.130922	0.178938	0.167829	0.168511	0.194665	0.202785	0.2002	0.201238	0.056397
45870	-1576.824	-1566.641	-10.18313	0.0280939	0.145176	0.142402	0.152503	0.156034	0.161926	0.160575	0.167356	0.165821	0.164535
45880	-1593.647	-1565.589	-28.05816	0.023752	0.156879	0.157728	0.236389	0.245525	0.266357	0.273795	0.273925	0.263488	0.268032
45890	-1574.924	-1568.267	-6.656451	0.0284703	0.083075	0.167108	0.164807	0.254892	0.222648	0.241339	0.234205	0.234253	0.232443
45900	-1585.605	-1565.068	-20.53617	0.0949941	0.201157	0.177458	0.250011	0.29205	0.293204	0.301102	0.088827	0.0847448	0.0514577
45910	-1554.664	-1567.697	13.03233	0.084544	0.196695	0.208376	0.181374	0.183336	0.186675	0.15579	0.156359	0.146228	0.148616
45920	-1604.561	-1567.034	-37.52695	0.0405363	0.057049	0.0570734	0.0545258	0.0638583	0.0633209	0.0841369	0.0508395	0.0501034	0.0507638
45930	-1590.191	-1565.108	-25.08317	0.0272294	0.027871	0.0264405	0.0142088	0.0140695	0.01377	0.0136206	0.0104924	0.0105576	0.0112609
45940	-1598.028	-1565.451	-32.57757	0.0311168	0.0311971	0.0258896	0.0259349	0.0267273	0.0228469	0.0198575	0.00987546	0.00556963	0.00585237
45950	-1600.939	-1567.054	-33.88428	0.0316802	0.0301149	0.0292293	0.0206507	0.0261543	0.0400448	0.0342683	0.0344417	0.0394434	0.0390874
45960	-1590.42	-1568.067	-22.35315	0.00610666	0.0402568	0.0378782	0.0484173	0.111308	0.162768	0.0361169	0.0359208	0.0213828	0.0258288
45970	-1580.276	-1565.767	-14.50854	0.0136865	0.162464	0.197681	0.241095	0.221137	0.187321	0.176713	0.183562	0.184079	0.18887
45980	-1589.719	-1564.645	-25.07487	0.0260191	0.182101	0.193059	0.278829	0.250207	0.241081	0.258263	0.239749	0.246499	0.242578
45990	-1579.428	-1565.111	-14.31758	0.0175277	0.114604	0.108603	0.145854	0.132202	0.134419	0.135837	0.101151	0.0871542	0.0871471
46000	-1579.235	-1565.462	-13.77318	0.00582198	0.148297	0.152902	0.175695	0.169699	0.157319	0.151452	0.163019	0.163331	0.16495
46010	-1611.002	-1565.191	-45.81115	0.00433946	0.16456	0.138909	0.138938	0.139665	0.12274	0.0177963	0.0176264	0.0199801	0.0242984
46020	-1613.462	-1566.589	-46.87307	0.00842463	0.160404	0.158369	0.15722	0.159027	0.199898	3.60752e-05	5.60605e-05	5.6937e-05	5.12955e-05
46030	-1585.792	-1565.188	-20.60322	0.015682	0.188959	0.191068	0.194658	0.213025	0.217838	0.224979	0.0634226	0.289527	0.285074
46040	-1565.236	-1566.073	0.8369701	0.026342	0.138336	0.188703	0.185523	0.185919	0.173823	0.200615	0.190839	0.19169	0.185445
46050	-1571.004	-1565.15	-5.854188	0.0408167	0.166242	0.166255	0.169599	0.169541	0.172638	0.184053	0.190189	0.190769	0.182753
46060	-1582.203	-1567.926	-14.27715	0.022478	0.214988	0.216158	0.197026	0.129164	0.118046	0.125246	0.126183	0.119429	0.126789
46070	-1608.259	-1570.324	-37.93452	0.012235	0.0128497	0.00489343	0.00529948	0.00522275	0.00556744	0.00563547	0.000892872	0.00068758	0.000695227
46080	-1590.617	-1567.813	-22.80447	0.0199287	0.176591	0.181582	0.179821	0.171797	0.162914	0.162697	0.113348	0.128326	0.104377
46090	-1581.096	-1567.347	-13.74824	0.0304255	0.0927041	0.0965957	0.0874491	0.0861778	0.0866319	0.0845417	0.0850117	0.0854349	0.086717
46100	-1594.441	-1567.945	-26.49516	0.0612274	0.149486	0.159387	0.150554	0.181374	0.171705	0.184831	0.154195	0.15035	0.129167
46110	-1604.214	-1567.596	-36.6176	0.0677411	0.072023	0.0763694	0.0989607	0.0788043	0.0797846	0.0813407	0.061719	0.0542427	0.0573153
46120	-1587.702	-1568.543	-19.15929	0.142166	0.18639	0.186407	0.196248	0.185684	0.182342	0.186778	0.164754	0.445052	0.393689
46130	-1561.872	-1566.648	4.775866	0.12757	0.12825	0.134856	0.135205	0.135036	0.0999047	0.099948	0.100497	0.100101	0.102935
46140	-1561.895	-1570.512	8.616771	0.0835046	0.0833294	0.0830337	0.0819355	0.0824883	0.0825536	0.0824694	0.0820297	0.0810438	0.0807527
46150	-1567.105	-1569.696	2.591412	0.185649	0.191498	0.191584	0.195248	0.195874	0.19075	0.190336	0.184484	0.16211	0.161601
46160	-1588.42	-1569.871	-18.54926	0.164625	0.176359	0.177008	0.174803	0.178703	0.177234	0.162569	0.17377	0.175194	0.205734
46170	-1561.626	-1567.219	5.592757	0.11927	0.117653	0.118565	0.118576	0.118592	0.118787	0.122993	0.12312	0.123005	0.124039
46180	-1555.575	-1568.206	12.63097	0.0935115	0.0926142	0.0933406	0.0933541	0.0933145	0.0927826	0.092638	0.0930071	0.0939215	0.0940442
46190	-1572.861	-1567.401	-5.460602	0.0762027	0.0756769	0.0727313	0.0719581	0.0718783	0.0690299	0.0685881	0.0682696	0.0683604	0.0678765
46200	-1562.329	-1569.176	6.846637	0.211463	0.215677	0.223538	0.222631	0.224702	0.222043	0.212091	0.228461	0.22472	0.230542
46210	-1562.145	-1568.059	5.913473	0.182893	0.204419	0.204422	0.236245	0.236107	0.211862	0.2117	0.19884	0.19645	0.199405
46220	-1560.071	-1569.276	9.205773	0.179973	0.180624	0.182648	0.180331	0.18033	0.264401	0.262883	0.26607	0.257668	0.257327
46230	-1566.923	-1567.922	0.9997131	0.139002	0.138518	0.13778	0.127445	0.126611	0.12822	0.127564	0.127289	0.127372	0.129761
46240	-1564.39	-1567.26	2.869802	0.107628	0.10715	0.107367	0.103858	0.106698	0.107599	0.106042	0.106741	0.106065	0.106212
46250	-1568.597	-1566.819	-1.778601	0.0935861	0.102519	0.100578	0.100773	0.10076	0.100712	0.0997333	0.099759	0.100586	0.102666
46260	-1582.8	-1568.254	-14.54607	0.0194065	0.0195705	0.019434	0.0194451	0.0197735	0.0208395	0.0192273	0.0186687	0.0187989	0.0174619
46270	-1572.235	-1568.355	-3.880296	0.0491082	0.0493196	0.049078	0.0490634	0.0494144	0.0494154	0.0492665	0.0492528	0.0498933	0.0498138
46280	-1568.083	-1571.758	3.675014	0.0629759	0.0626937	0.0627048	0.0627937	0.062829	0.0628289	0.0625253	0.0626583	0.0627339	0.0681948
46290	-1569.523	-1567.224	-2.299739	0.110707	0.112936	0.113203	0.113505	0.113659	0.117348	0.11097	0.109463	0.107974	0.108205
46300	-1582.665	-1566.693	-15.97161	0.135716	0.135305	0.141694	0.158738	0.217692	0.201579	0.201095	0.171314	0.166734	0.16476
46310	-1604.47	-1567.1	-37.36969	0.0821032	0.168008	0.238791	0.173048	0.144073	0.1451	0.179968	0.179943	0.16552	0.154161
46320	-1588.108	-1567.806	-20.30187	0.0906871	0.100941	0.106393	0.0909639	0.197828	0.203728	0.204268	0.215899	0.220175	0.211376
46330	-1573.736	-1568.073	-5.663044	0.0976127	0.101303	0.11792	0.148451	0.148467	0.148081	0.148219	0.111875	0.111993	0.11226
46340	-1590.733	-1568.762	-21.97093	0.169333	0.190343	0.208656	0.190129	0.246373	0.258889	0.262065	0.286357	0.266034	0.271905
46350	-1584.763	-1567.398	-17.3648	0.174647	0.188095	0.183938	0.177186	0.178087	0.178652	0.178507	0.17757	0.0898329	0.0909766
46360	-1560.353	-1572.813	12.46009	0.205241	0.203278	0.206673	0.207661	0.203739	0.205803	0.206603	0.212505	0.179399	0.179249
46370	-1563.843	-1570.771	6.927772	0.126778	0.126748	0.127889	0.12826	0.127176	0.12675	0.143351	0.142256	0.14275	0.143348
46380	-1597.263	-1569.574	-27.68833	0.0757214	0.076054	0.07617	0.0890405	0.0880915	0.0862494	0.0756576	0.0732	0.0726818	0.0107184
46390	-1603.936	-1572.545	-31.39096	0.161967	0.160814	0.140052	0.142653	0.136559	0.129257	0.129206	0.135365	0.116531	0.116117
46400	-1559.215	-1568.428	9.213144	0.0863649	0.0853819	0.0846939	0.0853858	0.0855731	0.0848827	0.0843185	0.0857921	0.0852583	0.0875095
46410	-1559.947	-1567.245	7.298902	0.120765	0.122102	0.124117	0.125453	0.122559	0.118841	0.118669	0.120939	0.120734	0.125735
46420	-1593.203	-1569.242	-23.96113	0.0627157	0.0715575	0.0670638	0.0684568	0.0640355	0.0703686	0.0870481	0.0871333	0.0936901	0.0681848
46430	-1564.596	-1568.702	4.10536	0.0564554	0.0524665	0.05911	0.0589848	0.0579935	0.0576562	0.0580538	0.0586596	0.0585643	0.0585402
46440	-1572.671	-1570.117	-2.554385	0.0525807	0.0523676	0.0518332	0.0707277	0.0826039	0.0847385	0.0848295	0.0892562	0.0965662	0.128572
46450	-1619.406	-1567.081	-52.32543	0.0377929	0.039815	0.0432019	0.0511592	0.0437685	0.0342332	0.00261949	0.0288551	0.0340949	0.0374889
46460	-1603.168	-1570.134	-33.03384	0.0381039	0.0565466	0.0559337	0.0538556	0.00274956	0.00275601	0.00448279	0.00302774	0.00301069	0.0326513
46470	-1604.525	-1567.27	-37.25537	0.0378985	0.0498631	0.0511842	0.0732265	0.0704905	0.0577056	0.0558242	0.0438447	0.0410473	0.0483548
46480	-1605.703	-1566.182	-39.52109	0.0289894	0.0824006	0.209211	0.197642	0.19802	0.207486	0.227327	0.200986	0.207033	0.29832
46490	-1585.088	-1565.987	-19.10169	0.0238877	0.180007	0.184252	0.216068	0.156418	0.17292	0.211773	0.216524	0.141504	0.126974
46500	-1572.01	-1568.187	-3.822924	0.0470697	0.147089	0.168066	0.173391	0.174328	0.19012	0.180077	0.191883	0.196869	0.186736
46510	-1581.09	-1567.875	-13.21446	0.0517198	0.162618	0.163981	0.163056	0.171845	0.172305	0.173653	0.180753	0.179865	0.178752
46520	-1586.513	-1567.728	-18.78537	0.0660188	0.0641178	0.064091	0.0659578	0.161553	0.163084	0.140276	0.128961	0.129842	0.147234
46530	-1561.222	-1573.597	12.37522	0.178829	0.177367	0.170127	0.173136	0.172209	0.172484	0.172207	0.170818	0.180267	0.180338
46540	-1562.414	-1567.842	5.428247	0.163295	0.164878	0.139035	0.285418	0.282115	0.279305	0.279302	0.226979	0.216757	0.220378
46550	-1578.579	-1567.031	-11.54772	0.141002	0.139451	0.139544	0.153741	0.162668	0.193619	0.194068	0.193667	0.195221	0.19258
46560	-1539.786	-1567.83	28.04406	0.149609	0.149572	0.149594	0.149601	0.149698	0.149727	0.150037	0.150025	0.149967	0.149988
46570	-1563.398	-1567.701	4.303249	0.122882	0.122879	0.122946	0.12338	0.123382	0.123333	0.12326	0.123215	0.122814	0.122814
46580	-1587.232	-1567.275	-19.95705	0.033589	0.0339334	0.0321208	0.033075	0.0328379	0.0337486	0.0345481	0.0397634	0.0403556	0.0402266
46590	-1592.251	-1571.314	-20.93648	0.00194425	0.00223644	0.00224154	0.00211636	0.00213056	0.00144161	0.001522	0.00152066	0.00152145	0.00155272
46600	-1572.562	-1567.07	-5.492454	0.00805274	0.0079555	0.0134168	0.013547	0.0151016	0.0151074	0.0154636	0.015401	0.015422	0.0149584
46610	-1569.404	-1566.627	-2.776465	0.0111833	0.0111839	0.0111798	0.0112607	0.0112653	0.0112874	0.0111279	0.0112313	0.0113472	0.0117433
