Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]
41990	-1608.151	-1568.039	-40.11197	9.53682e-05	9.86644e-05	9.86085e-05	0.000122122	0.000118076	0.000118624	0.000111272	0.000106746	0.000134364	0.000139183
42000	-1599.708	-1567.102	-32.60555	0.000845541	0.000818378	0.0224252	0.0218361	0.0223091	0.0227052	0.0235028	0.0319387	0.0349982	0.0373004
42010	-1581.566	-1567.044	-14.52177	0.0134127	0.0131338	0.0131316	0.0134169	0.0130612	0.0128604	0.0129319	0.0129794	0.0129223	0.0129872
42020	-1580.141	-1567.294	-12.84694	0.0462182	0.0480823	0.0476285	0.047425	0.0453974	0.0458495	0.0470487	0.0474151	0.0458782	0.04602
42030	-1602.56	-1568.148	-34.41155	0.000636046	0.000525215	0.000742523	0.000795433	0.000823433	0.000773755	0.000771277	0.000776473	0.000949436	0.000939046
42040	-1574.651	-1567.32	-7.331237	0.000263367	0.000262286	0.00026199	0.000262486	0.000262503	0.000264259	0.000255072	0.00025028	0.000244706	0.000242053
42050	-1576.461	-1567.677	-8.783765	0.00304762	0.00305571	0.00302098	0.00301194	0.00303093	0.00309766	0.00313324	0.00313587	0.00313705	0.00310228
42060	-1607.276	-1568.494	-38.78198	0.00243414	0.00254192	0.00265609	0.00108725	0.00104327	0.00103766	0.00105958	0.000937322	0.00109332	0.00122576
42070	-1588.36	-1567.545	-20.81482	0.028928	0.0288004	0.0287832	0.0293174	0.0275467	0.0259726	0.0255455	0.0258694	0.0259676	0.0255203
42080	-1578.959	-1567.979	-10.98031	0.0847998	0.0840441	0.0891422	0.090411	0.0923168	0.0762449	0.0756098	0.0954376	0.095204	0.0966171
42090	-1579.248	-1568.085	-11.16355	0.119444	0.121265	0.120114	0.122291	0.141756	0.141015	0.145783	0.14963	0.171035	0.171272
42100	-1596.119	-1566.71	-29.40866	0.00797004	0.00776129	0.00806719	0.00793958	0.00813573	0.00805833	0.00805044	0.00720025	0.00228483	0.00236374
42110	-1591.976	-1569.705	-22.27028	0.00258044	0.00258391	0.00271302	0.00176208	0.00142554	0.00143546	0.00203439	0.0021738	0.00214655	0.00164511
42120	-1595.849	-1567.389	-28.46012	0.0269307	0.0269353	0.0314366	0.0314323	0.0314704	0.0249635	0.024856	0.0251208	0.0229392	0.0281694
42130	-1593.152	-1566.967	-26.1847	0.00122182	0.00122463	0.0100836	0.00869648	0.00863209	0.0083632	0.00820779	0.00805176	0.00429148	0.00421432
42140	-1595.746	-1568.826	-26.92003	0.05338	0.0509479	0.0558842	0.0559501	0.193479	0.187802	0.189337	0.104857	0.0740695	0.0898824
42150	-1589.565	-1570.159	-19.40571	0.0774945	0.07437	0.113992	0.173816	0.174691	0.244393	0.182443	0.192268	0.203164	0.119996
42160	-1574.163	-1567.581	-6.581945	0.11847	0.147216	0.184409	0.19081	0.190919	0.238798	0.228824	0.251367	0.239394	0.27818
42170	-1568.99	-1567.454	-1.53572	0.11847	0.118114	0.319023	0.262447	0.256975	0.266062	0.267912	0.266395	0.249926	0.271297
42180	-1568.6	-1574.36	5.759991	0.0793592	0.0793061	0.0816067	0.0839417	0.0853221	0.0834375	0.080981	0.0805373	0.0789045	0.0779437
42190	-1589.935	-1569.356	-20.57871	0.143997	0.143279	0.149733	0.107567	0.10853	0.109306	0.10269	0.0969553	0.0890252	0.506006
42200	-1573.957	-1569.609	-4.348182	0.206571	0.207123	0.215781	0.216609	0.219263	0.222539	0.239408	0.239961	0.234333	0.104661
42210	-1577.558	-1573.038	-4.520054	0.206571	0.20517	0.203347	0.20586	0.205876	0.203756	0.210878	0.209631	0.203659	0.415297
42220	-1563.588	-1568.676	5.088173	0.206571	0.235209	0.235013	0.244243	0.241621	0.247234	0.274445	0.270093	0.270326	0.284851
42230	-1576.983	-1568.481	-8.501806	0.206571	0.203835	0.295703	0.303902	0.291342	0.277193	0.269502	0.258449	0.29714	0.294363
42240	-1566.863	-1568.907	2.044193	0.169553	0.205418	0.202662	0.19547	0.234537	0.238656	0.238715	0.238683	0.238987	0.237363
42250	-1600.573	-1567.744	-32.82912	0.160977	0.16235	0.1584	0.158732	0.206972	0.166919	0.219435	0.218371	0.2233	0.221066
42260	-1590.511	-1566.452	-24.05878	0.160977	0.193235	0.18718	0.183636	0.178521	0.177201	0.177677	0.175297	0.171395	0.0955395
42270	-1578.267	-1567.637	-10.62942	0.160977	0.189295	0.184535	0.223399	0.231618	0.253475	0.245153	0.243721	0.278782	0.279401
42280	-1572.671	-1568.069	-4.601581	0.0770341	0.0769971	0.0833478	0.0830964	0.0830525	0.084569	0.0883764	0.0887864	0.0864445	0.0812014
42290	-1573.261	-1574.249	0.9875737	0.0911401	0.0934486	0.0932175	0.093769	0.0945636	0.0964934	0.0963706	0.0986309	0.100902	0.101598
42300	-1598.939	-1566.8	-32.13986	0.0923955	0.095226	0.0908397	0.0912752	0.090308	0.0836835	0.0831715	0.0807363	0.0831569	0.0749471
42310	-1569.425	-1565.541	-3.884039	0.0378956	0.0379035	0.0375882	0.0375898	0.0375886	0.0375929	0.0365874	0.0366961	0.0370837	0.0371403
42320	-1584.811	-1568.175	-16.63568	0.107932	0.117622	0.12056	0.120844	0.120786	0.0735977	0.0704946	0.0945306	0.0952756	0.0383212
42330	-1582.065	-1568.349	-13.71627	0.0609218	0.0633645	0.0621413	0.0586448	0.0549024	0.0524097	0.053058	0.0522937	0.052265	0.0527515
42340	-1571.61	-1567.063	-4.546342	0.0601691	0.0602169	0.0622948	0.0606273	0.0614964	0.061865	0.0616845	0.0594104	0.0594047	0.0600644
42350	-1575.563	-1568.858	-6.705149	0.0823115	0.0821472	0.0816888	0.0817394	0.0823878	0.0823458	0.0824945	0.0818381	0.0808701	0.0824221
42360	-1586.033	-1568.434	-17.59914	0.00649412	0.00643957	0.00689378	0.00712273	0.00711167	0.00641071	0.00578435	0.00630887	0.0059668	0.00608135
42370	-1575.895	-1567.937	-7.957227	0.000128012	0.000133864	0.000135221	0.000138413	0.000138741	0.000139612	0.00013972	0.000139118	0.000139089	0.000138834
42380	-1590.446	-1566.476	-23.96995	0.00137512	0.00122076	0.00124037	0.00123759	0.00109617	0.00112135	0.00075156	0.000747447	0.000712639	0.000715255
42390	-1610.038	-1567.287	-42.75108	0.0250376	0.0247984	0.0234671	0.0216589	0.0223059	0.0131859	0.0200269	0.0172097	0.0182368	0.0188415
42400	-1610.386	-1569.128	-41.25759	0.0323423	0.0334883	0.0333877	0.0933438	0.085405	0.0866079	0.0890542	0.0901454	2.2155e-13	2.73615e-13
42410	-1597.948	-1567.223	-30.7253	0.000163187	0.000162601	0.000137717	0.000137715	0.000135613	0.000135571	0.000215983	0.000235407	0.000230535	0.000221387
42420	-1591.303	-1566.987	-24.31627	0.00275097	0.134505	0.134415	0.117963	0.11829	0.118829	0.119522	0.114589	0.108582	0.107815
42430	-1577.825	-1565.211	-12.61452	0.000595047	0.0795832	0.0770611	0.0750269	0.0754389	0.0754402	0.0776479	0.0736026	0.0645499	0.0649661
42440	-1600.314	-1566.54	-33.77401	0.000339939	0.000328041	6.64987e-05	6.68164e-05	6.70959e-05	6.6481e-05	6.64815e-05	4.30352e-05	4.91213e-05	4.32437e-05
42450	-1569.568	-1568.156	-1.411852	0.0450058	0.0449587	0.0483718	0.0550081	0.0549261	0.0547264	0.0553059	0.0519414	0.0573096	0.0542939
42460	-1585.102	-1570.637	-14.46491	0.0582774	0.0665264	0.0717437	0.0730104	0.0743808	0.0737917	0.0701646	0.079547	0.0811966	0.102055
42470	-1558.325	-1567.714	9.388905	0.0542493	0.0540161	0.054037	0.0532519	0.0520919	0.0522393	0.0520649	0.0565361	0.056299	0.056442
42480	-1560.803	-1568.366	7.563098	0.0783175	0.0660062	0.0659476	0.0658857	0.0663731	0.067425	0.0647757	0.0660243	0.062587	0.0698994
42490	-1566.279	-1568.741	2.461256	0.146904	0.163387	0.163701	0.163887	0.163764	0.175622	0.180585	0.172434	0.170542	0.172475
42500	-1565.175	-1567.749	2.573487	0.127768	0.129966	0.129606	0.135657	0.134955	0.135112	0.132568	0.13633	0.126591	0.12081
42510	-1555.917	-1567.766	11.84939	0.0451008	0.0450531	0.0450886	0.0435855	0.0436443	0.0425703	0.0425933	0.0340365	0.0339826	0.0339209
42520	-1575.248	-1566.251	-8.997147	0.00972652	0.00974791	0.00974939	0.00997084	0.0272326	0.0269647	0.0263976	0.0264336	0.0264911	0.0266735
42530	-1577.884	-1568.461	-9.422935	0.00205678	0.00210396	0.00212562	0.00214492	0.00214271	0.00347707	0.0034637	0.00351128	0.00362824	0.0023666
42540	-1607.347	-1566.566	-40.78066	0.000142636	0.000103866	0.000102206	0.000103669	0.000103788	0.000152049	0.000154564	0.000150863	0.000139495	0.000139776
42550	-1600.432	-1570.797	-29.63441	0.000248918	0.000257335	0.000267808	0.000263394	0.000262594	0.000250126	0.000253435	0.000237454	0.00170901	0.000916799
42560	-1596.534	-1569.563	-26.97103	0.000102172	0.000103231	0.000102544	0.000107161	0.000187312	0.000173541	0.000121613	0.000124046	0.00012558	0.000126356
42570	-1589.797	-1568.123	-21.6742	7.77168e-05	9.29111e-05	0.000232326	0.000228726	0.000225294	0.000170324	0.000164318	0.000142268	0.00014404	0.00014891
42580	-1595.089	-1566.77	-28.3185	0.0114122	0.0135917	0.0122807	0.0138245	0.0140278	0.0146798	0.0179303	0.0166278	0.0181999	0.019307
42590	-1603.457	-1566.941	-36.51596	0.000376986	0.00042845	0.0351143	0.0356293	0.0338627	0.0293154	0.0283713	0.0292458	0.0292397	0.0265477
42600	-1581.654	-1569.004	-12.64963	0.000248224	0.000245764	0.000257594	0.000263517	0.000263418	0.000264878	0.000264229	0.000268553	0.000358251	0.000357485
42610	-1573.668	-1568.749	-4.918419	0.000282297	0.000281132	0.000278515	0.000279912	0.000299988	0.000308406	0.000287668	0.000410001	0.000377392	0.000385955
42620	-1619.839	-1570.144	-49.69486	0.00061915	0.000715741	0.000455458	0.000478618	0.000857546	0.000828133	0.00106676	0.0015838	0.00845744	0.000494131
42630	-1626.402	-1566.157	-60.24535	0.00585452	0.00309155	0.0304131	0.0756472	0.075998	0.0641893	7.25258e-07	1.47378e-07	1.30814e-07	8.99831e-08
42640	-1594.501	-1568.667	-25.83464	0.000173065	0.000172795	0.000143487	0.00014269	0.000111283	0.000111306	0.000110758	0.000122772	0.000125615	0.000148227
42650	-1606.168	-1569.771	-36.39757	9.49676e-05	9.9845e-05	0.000267809	0.000335484	0.000357455	0.000628517	0.000602602	0.000855317	0.000879035	0.00119445
42660	-1592.08	-1570.342	-21.73804	0.00262189	0.00275529	0.00498256	0.00489561	0.00480981	0.00621744	0.006373	0.00637453	0.0208201	0.0208229
42670	-1601.754	-1569.513	-32.24048	0.0012301	0.0016936	0.0016246	0.00161188	0.0049344	0.00450748	0.00499635	0.00380439	0.00390296	0.00752441
42680	-1598.258	-1567.208	-31.04953	0.0135247	0.0130309	0.0135181	0.0145241	0.0146521	0.013151	0.0124602	0.0125022	0.012664	0.0112061
42690	-1597.06	-1566.019	-31.04116	0.0210665	0.0262317	0.0269234	0.025685	0.0273056	0.0395807	0.0338563	0.0388137	0.0399896	0.0399847
42700	-1617.449	-1566.706	-50.74297	0.0015953	3.99541e-12	6.50853e-12	6.21809e-12	7.91928e-12	7.13906e-12	7.26272e-12	3.00682e-12	3.44401e-11	3.77529e-11
42710	-1590.641	-1566.947	-23.69326	0.00291044	0.00298324	0.00252322	0.00250169	0.00145944	0.00146173	0.00145488	0.000828233	0.000778918	0.000778301
42720	-1571.687	-1567.449	-4.238142	0.0430846	0.0437934	0.0439652	0.0441072	0.0440943	0.044389	0.0447999	0.0453901	0.0463673	0.0471264
42730	-1569.921	-1569.072	-0.8484385	5.91053e-05	3.2538e-05	3.2711e-05	3.27437e-05	3.27954e-05	3.28704e-05	3.2844e-05	3.27663e-05	3.22644e-05	3.26198e-05
42740	-1597.971	-1567.228	-30.74234	0.00920455	0.00926301	0.00908543	0.00938141	0.0100401	0.0103994	0.0152565	0.00760787	0.00764366	0.00764358
42750	-1597.413	-1565.418	-31.99571	0.0191757	0.155558	0.144648	0.201886	0.188494	0.124243	0.179202	0.148131	0.144236	0.12714
42760	-1580.171	-1565.197	-14.97427	0.0313361	0.201334	0.155155	0.240004	0.241796	0.283914	0.27927	0.282353	0.120713	0.107279
42770	-1611.739	-1571.193	-40.5456	0.0701647	0.0316644	0.0372433	0.033828	0.0150222	0.0174345	0.0182916	0.0251689	0.0227037	0.0188935
42780	-1572.245	-1568.63	-3.614515	0.0400354	0.0400479	0.0405083	0.0403319	0.0414462	0.0407937	0.0408345	0.0409576	0.0444666	0.0441281
42790	-1558.67	-1567.362	8.692046	0.0467502	0.0469521	0.0473672	0.0473217	0.0473187	0.0477988	0.0475145	0.0476036	0.0484289	0.0482439
42800	-1563.828	-1568.995	5.166433	0.0682168	0.0684591	0.0686894	0.0682235	0.0685633	0.0715472	0.0722669	0.0708714	0.0703651	0.0700023
42810	-1581.136	-1572.173	-8.962864	0.0649854	0.0817987	0.0676077	0.0688278	0.0666076	0.067891	0.0619986	0.0704007	0.0698415	0.0657034
42820	-1593.768	-1567.172	-26.5961	0.0427761	0.0435828	0.0426693	0.0403292	0.04194	0.0446903	0.0455616	0.0498262	0.0476277	0.0355225
42830	-1603.33	-1567.293	-36.03703	0.0563638	0.0592415	0.0707575	0.207893	0.220658	0.252251	0.27076	0.195664	0.198128	0.279664
42840	-1578.272	-1565.568	-12.70376	0.0470889	0.134896	0.136468	0.133654	0.200748	0.212636	0.193695	0.200279	0.200768	0.18192
42850	-1600.052	-1566.125	-33.92729	0.0485124	0.0594203	0.0693496	0.0753446	0.0753672	0.066781	0.027439	0.0269686	0.0265502	0.0272318
42860	-1578.087	-1566.443	-11.6441	0.0568078	0.145357	0.146138	0.146182	0.145315	0.142961	0.190723	0.186258	0.200712	0.203485
42870	-1563.852	-1565.786	1.934276	0.0464532	0.150356	0.151907	0.151769	0.157852	0.178843	0.169132	0.167465	0.147281	0.142854
42880	-1584.521	-1567.493	-17.02759	0.0464532	0.0493696	0.212796	0.208968	0.217849	0.224556	0.223545	0.255094	0.267514	0.368752
42890	-1559.743	-1568.141	8.398122	0.0464532	0.12959	0.146831	0.133697	0.135166	0.143325	0.248342	0.252262	0.258133	0.271863
42900	-1590.64	-1567.539	-23.10092	0.0464532	0.049034	0.0929063	0.116197	0.106073	0.105805	0.103736	0.0944286	0.0946581	0.0895774
42910	-1575.643	-1566.55	-9.092619	0.0464532	0.204979	0.209302	0.216354	0.221984	0.238246	0.23211	0.232585	0.233308	0.225907
42920	-1558.461	-1564.688	6.226223	0.0464532	0.191923	0.196786	0.21288	0.23866	0.208694	0.20944	0.208612	0.183716	0.180997
42930	-1558.786	-1565.624	6.837937	0.0515414	0.183019	0.17314	0.173596	0.175736	0.174626	0.168147	0.170716	0.189355	0.229325
42940	-1578.838	-1567.396	-11.44264	0.034848	0.0756934	0.0752167	0.0715321	0.0682676	0.0682707	0.068334	0.069143	0.0691259	0.0694385
42950	-1596.843	-1567.858	-28.98486	0.0354866	0.0318857	0.0310237	0.0319914	0.0322762	0.0325536	0.032467	0.0211045	0.003121	0.00185112
42960	-1616.492	-1570.711	-45.78136	0.000144483	0.00015139	0.000142661	0.000141736	4.87238e-11	5.96173e-11	2.25862e-07	3.02544e-07	2.75987e-07	2.79118e-07
42970	-1593.617	-1566.269	-27.34796	0.0209506	0.0206261	0.0205869	0.0150351	0.0185681	0.021241	0.0209713	0.0204193	0.0194897	0.0200089
42980	-1595.396	-1567.956	-27.44004	0.000174952	0.000161838	0.000162758	0.000163434	0.000181874	0.000190013	0.000184688	0.000144043	8.65179e-05	8.94158e-05
42990	-1592.097	-1569.275	-22.82209	0.000612533	0.000663707	0.000670697	0.000844717	0.000838879	0.000908977	0.000934527	9.70154e-05	9.2685e-05	9.20182e-05
43000	-1561.187	-1566.79	5.602957	0.0326036	0.0326546	0.0326098	0.0325464	0.0319334	0.0326816	0.0325054	0.0324423	0.0321527	0.0320217
43010	-1612.26	-1568.06	-44.20063	0.00285478	0.0176068	0.0179098	0.0184289	0.0155531	0.0153696	0.013746	0.0124788	0.0120874	0.0125456
43020	-1614.65	-1569.958	-44.69255	0.00133266	0.0186604	0.0185345	0.0179451	0.0224901	0.0219284	0.00580602	0.00592463	0.00430293	0.00349222
43030	-1590.338	-1568.461	-21.87648	0.000395256	0.000406104	0.000418653	0.000404162	0.000400483	0.000933499	0.000959022	0.000953959	0.000951964	0.000943307
43040	-1583.689	-1566.59	-17.09833	5.29279e-05	4.82436e-05	5.1962e-05	5.94388e-05	6.03958e-05	5.7194e-05	5.46808e-05	3.08239e-05	3.2413e-05	3.25885e-05
43050	-1593.337	-1570.577	-22.76026	0.000859425	0.000859199	0.000808244	0.00080663	0.000721654	0.000721409	0.00069893	0.000703052	0.000275212	0.000269229
43060	-1597.9	-1568.064	-29.83542	0.000179425	0.000203806	0.000213699	0.000214697	0.000215638	0.000267789	0.000263932	0.000243855	0.000164098	0.000145663
43070	-1592.82	-1569.56	-23.25985	6.42498e-05	6.93481e-05	7.16939e-05	7.1405e-05	7.9034e-05	8.01866e-05	8.43196e-05	9.80217e-05	9.0262e-05	8.73288e-05
43080	-1586.425	-1569.474	-16.95113	0.00018634	0.000181733	0.000190904	0.000210527	0.000205231	0.00021909	0.000226169	0.000557077	0.000508241	0.000639785
43090	-1587.6	-1569.144	-18.45585	0.000284872	0.000285386	0.000284778	0.000289211	0.000295927	0.000291817	0.000452719	0.000190824	0.000184485	0.0001852
43100	-1582.405	-1569.342	-13.06281	0.00471823	0.00453521	0.00505738	0.00506252	0.00496818	0.00494782	0.00494836	0.00483614	0.00395345	0.00395721
43110	-1589.707	-1565.682	-24.02582	0.0143281	0.0144129	0.0142177	0.015262	0.0152299	0.0155254	0.0158246	0.0147002	0.0146275	0.016258
43120	-1584.814	-1567.521	-17.29303	0.1391	0.144039	0.144013	0.151862	0.165858	0.217029	0.218865	0.159687	0.141316	0.128989
43130	-1579.357	-1568.755	-10.60169	0.195699	0.195892	0.257843	0.252302	0.25267	0.24945	0.222527	0.2281	0.254456	0.258096
43140	-1561.618	-1569.416	7.798167	0.195699	0.195692	0.19728	0.199307	0.203995	0.212896	0.212357	0.210617	0.230334	0.234185
43150	-1574.568	-1569.833	-4.734992	0.19303	0.217022	0.237388	0.225775	0.225418	0.227704	0.238084	0.246825	0.26432	0.281719
43160	-1553.402	-1567.577	14.17494	0.17114	0.168732	0.253877	0.252441	0.254142	0.256023	0.25091	0.244982	0.245046	0.249205
43170	-1582.648	-1568.663	-13.98561	0.148428	0.139386	0.173526	0.174319	0.16444	0.19463	0.199665	0.215043	0.220801	0.207415
43180	-1591.357	-1567.301	-24.05604	0.102652	0.095428	0.0974877	0.146276	0.14389	0.146315	0.145889	0.150176	0.181225	0.181737
43190	-1591.422	-1567.994	-23.42834	0.145125	0.153071	0.155049	0.18549	0.147426	0.113581	0.126222	0.129132	0.119704	0.133373
43200	-1562.997	-1568.187	5.189801	0.15688	0.208115	0.209199	0.225558	0.212667	0.224301	0.247166	0.255306	0.368656	0.370168
43210	-1553.039	-1573.891	20.85144	0.15688	0.157333	0.147767	0.154281	0.160102	0.155508	0.154974	0.13476	0.136324	0.135988
43220	-1595.322	-1567.648	-27.67364	0.0912804	0.0812174	0.0813777	0.0835555	0.0805231	0.107294	0.108241	0.115105	0.1204	0.12031
43230	-1578.784	-1566.586	-12.19779	0.0766295	0.199628	0.197558	0.19432	0.203095	0.197991	0.193826	0.189717	0.192708	0.194699
43240	-1575.806	-1566.17	-9.635397	0.0766295	0.214485	0.212481	0.208492	0.205468	0.217329	0.17827	0.177465	0.178449	0.150793
43250	-1569.605	-1566.428	-3.17688	0.0508072	0.222237	0.222051	0.222171	0.2228	0.218939	0.207946	0.207699	0.207803	0.207664
43260	-1579.342	-1567.34	-12.00279	0.0398468	0.234431	0.232921	0.232332	0.231031	0.18161	0.189121	0.191139	0.189395	0.189678
43270	-1587.525	-1564.509	-23.01571	0.0522197	0.184454	0.184184	0.183233	0.183195	0.192054	0.185136	0.188193	0.195872	0.19627
43280	-1592.371	-1566.368	-26.00349	0.0522197	0.11882	0.250545	0.272431	0.251089	0.255702	0.235703	0.174293	0.176503	0.1663
43290	-1589.719	-1564.872	-24.84767	0.0268431	0.165564	0.156811	0.0812942	0.0812659	0.0842466	0.0860611	0.076595	0.0747444	0.0724599
43300	-1582.917	-1566.285	-16.63234	0.0189229	0.113107	0.111373	0.0613911	0.0620427	0.0537744	0.125289	0.124789	0.122617	0.118915
43310	-1600.039	-1569.055	-30.98352	0.0294274	0.0359333	0.072663	0.0696683	0.0725957	0.072304	0.0632266	0.0478045	0.0460185	0.0527042
43320	-1585.302	-1565.655	-19.64662	0.00337688	0.212964	0.200783	0.203203	0.173885	0.18267	0.182239	0.0204155	0.0163157	0.0164289
43330	-1610.919	-1567.975	-42.94427	0.00510613	0.00307216	0.165999	0.164989	0.197822	0.197398	0.16884	0.0900264	0.000574034	0.000410374
43340	-1619.872	-1570.781	-49.09046	0.000149024	0.000127456	0.000111573	0.00011175	0.000159204	3.61649e-06	5.59773e-06	4.65843e-06	8.09148e-06	9.73684e-06
43350	-1600.618	-1566.981	-33.63723	0.0577572	0.058669	0.0447245	0.0451696	0.0460894	0.0448635	0.0436501	0.0415038	0.0421185	0.0419981
43360	-1576.238	-1566.613	-9.625321	0.0956944	0.0958685	0.0954127	0.0926416	0.096227	0.0968985	0.0628775	0.0628853	0.0614303	0.0627819
43370	-1569.31	-1566.576	-2.734234	0.0419208	0.042393	0.0411399	0.0409094	0.0451661	0.0453849	0.0455206	0.0457214	0.046353	0.0473729
43380	-1588.782	-1568.022	-20.75938	0.0662286	0.126717	0.118955	0.142953	0.150108	0.150826	0.1599	0.159006	0.137776	0.139021
43390	-1566.988	-1568.328	1.340874	0.00363132	0.00365327	0.00362137	0.0036643	0.00368889	0.00357307	0.00356933	0.00357875	0.00355164	0.0035713
43400	-1576.008	-1569.634	-6.37364	5.56046e-05	5.62544e-05	5.53619e-05	5.49664e-05	5.46004e-05	5.47579e-05	5.47112e-05	5.46322e-05	5.34333e-05	5.33704e-05
43410	-1591.724	-1570.716	-21.00818	0.00218026	0.00243882	0.00243423	0.0023839	0.00205629	0.00207407	0.0020636	0.00214018	0.00251255	0.00252991
43420	-1593.68	-1567.738	-25.94156	0.00492159	0.00493672	0.005471	0.00538265	0.00541889	0.0054424	0.00578736	0.00577811	0.00553585	0.00167067
43430	-1582.719	-1566.874	-15.8455	0.00287208	0.00278141	0.00282904	0.00284356	0.00286222	0.00286422	0.00285622	0.00285368	0.00305262	0.0030831
43440	-1603.072	-1567.75	-35.3222	0.0196956	0.0196761	0.01734	0.0163457	0.108436	0.105718	0.097093	0.0957714	0.0964957	0.07711
43450	-1567.128	-1566.725	-0.4025894	0.0362469	0.036143	0.0362041	0.0360426	0.0353105	0.0351887	0.0352678	0.0353158	0.0353716	0.0340489
43460	-1581.31	-1569.067	-12.24281	0.036764	0.0362328	0.0363774	0.0343537	0.0339964	0.0372229	0.0566904	0.0564025	0.0543029	0.0499613
43470	-1588.284	-1568.853	-19.43121	0.0789976	0.0767947	0.0719824	0.0699223	0.0622426	0.0695537	0.0699878	0.0798897	0.0737602	0.0487173
43480	-1558.118	-1566.604	8.485594	0.106611	0.104144	0.105278	0.105033	0.105798	0.106394	0.106377	0.106221	0.105838	0.10634
43490	-1582.465	-1565.807	-16.65778	0.0669405	0.06738	0.0673385	0.0684909	0.0711877	0.0812567	0.0819028	0.081996	0.0615983	0.062552
43500	-1559.095	-1568.076	8.980416	0.0852526	0.0830028	0.0826996	0.0834415	0.0829943	0.0810278	0.080893	0.0813883	0.0802036	0.0917485
43510	-1580.374	-1567.209	-13.16546	0.0435355	0.0447312	0.044584	0.0459743	0.0459081	0.045988	0.0500803	0.050052	0.0499261	0.0499345
43520	-1572.924	-1567.963	-4.960686	0.055281	0.0556617	0.056143	0.0549223	0.0589843	0.0589779	0.0583192	0.0602756	0.0602296	0.0602353
43530	-1554.168	-1568.623	14.45464	0.143663	0.14383	0.141738	0.130135	0.128759	0.13615	0.136087	0.135874	0.137033	0.137041
43540	-1581.231	-1570.841	-10.38983	0.213279	0.212526	0.212561	0.212807	0.215545	0.313439	0.349999	0.402524	0.405913	0.21785
43550	-1580.384	-1571.007	-9.377145	0.175788	0.282499	0.262503	0.285877	0.238622	0.238542	0.130011	0.125733	0.557555	0.497313
43560	-1589.392	-1567.059	-22.33361	0.145516	0.199562	0.16918	0.198414	0.204514	0.220162	0.243524	0.231168	0.151476	0.178162
43570	-1580.722	-1569.532	-11.19027	0.214972	0.245049	0.264238	0.283627	0.25497	0.334994	0.333026	0.338822	0.115537	0.101571
43580	-1560.635	-1568.825	8.189366	0.137643	0.138378	0.138492	0.137666	0.139668	0.139456	0.129421	0.130013	0.128337	0.12892
43590	-1586.532	-1568.393	-18.13983	0.184068	0.198125	0.275608	0.273786	0.274213	0.268661	0.266167	0.263712	0.254925	0.321191
43600	-1562.788	-1568.244	5.456101	0.165281	0.162237	0.160359	0.158797	0.161394	0.162289	0.162444	0.164704	0.176606	0.127222
43610	-1584.154	-1568.492	-15.66209	0.126046	0.132784	0.126005	0.160649	0.159866	0.150128	0.155341	0.153193	0.149903	0.2165
43620	-1548.246	-1568.335	20.08961	0.129874	0.142544	0.155857	0.203966	0.218643	0.218516	0.21753	0.209662	0.214593	0.213392
43630	-1559.948	-1567.489	7.541064	0.136398	0.135905	0.134082	0.136065	0.146631	0.146779	0.144024	0.144156	0.140263	0.135792
43640	-1584.54	-1572.132	-12.4084	0.08354	0.0822383	0.0818039	0.0881141	0.0956874	0.0589581	0.0563539	0.0554763	0.0556584	0.0500357
43650	-1563.903	-1567.385	3.482411	0.0998352	0.0992234	0.143528	0.14493	0.154215	0.154044	0.154209	0.154344	0.154058	0.150274
43660	-1595.457	-1567.157	-28.29958	0.0515064	0.0407078	0.149577	0.141683	0.131133	0.119873	0.0276103	0.0276647	0.0400719	0.0796801
43670	-1578.291	-1570.18	-8.111232	0.00945327	0.00912968	0.00913573	0.00900074	0.00922799	0.00918383	0.00929112	0.00936598	0.00942397	0.00994146
43680	-1592.312	-1566.572	-25.73975	0.0209845	0.0583954	0.059291	0.0666929	0.0816904	0.0962042	0.097064	0.113715	0.106655	0.1047
43690	-1609.173	-1569.352	-39.82076	0.0054875	0.00552326	0.00520444	0.00654141	0.00618113	0.00714626	0.0109	0.01488	0.014856	0.0141449
43700	-1574.646	-1569.939	-4.706249	0.0320651	0.0319634	0.0321428	0.0324858	0.0318615	0.031103	0.0331156	0.0332212	0.033195	0.0333064
43710	-1590.525	-1567.313	-23.21176	0.0839907	0.0821449	0.0849279	0.0771368	0.0784788	0.0753991	0.0756859	0.0763378	0.0768959	0.113139
43720	-1597.868	-1566.637	-31.23037	0.0878147	0.0944027	0.132969	0.176608	0.18051	0.17791	0.177994	0.1734	0.100317	0.0858345
43730	-1596.477	-1569.318	-27.15918	0.130697	0.137107	0.136573	0.174369	0.153149	0.160829	0.109593	0.103294	0.101065	0.0970884
43740	-1591.165	-1569.898	-21.26688	0.10425	0.102725	0.108941	0.0975971	0.103963	0.0957385	0.0909066	0.0911739	0.0849126	0.0551371
43750	-1590.465	-1568.05	-22.41531	0.1252	0.134602	0.143229	0.14339	0.1315	0.164589	0.164294	0.160272	0.118837	0.12543
43760	-1569.92	-1568.977	-0.9435208	0.133145	0.13351	0.138587	0.138407	0.162355	0.161361	0.172307	0.167151	0.238268	0.246788
