Iteration	Posterior	Likelihood	Prior	delta_log_extinction[1]	delta_log_extinction[2]	delta_log_extinction[3]	delta_log_extinction[4]	delta_log_extinction[5]	delta_log_extinction[6]	delta_log_extinction[7]	delta_log_extinction[8]	delta_log_extinction[9]	delta_log_speciation[1]	delta_log_speciation[2]	delta_log_speciation[3]	delta_log_speciation[4]	delta_log_speciation[5]	delta_log_speciation[6]	delta_log_speciation[7]	delta_log_speciation[8]	delta_log_speciation[9]	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction_global_scale	log_extinction_at_present	log_speciation_at_present	sigma_extinction[1]	sigma_extinction[2]	sigma_extinction[3]	sigma_extinction[4]	sigma_extinction[5]	sigma_extinction[6]	sigma_extinction[7]	sigma_extinction[8]	sigma_extinction[9]	sigma_speciation[1]	sigma_speciation[2]	sigma_speciation[3]	sigma_speciation[4]	sigma_speciation[5]	sigma_speciation[6]	sigma_speciation[7]	sigma_speciation[8]	sigma_speciation[9]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation_global_scale
41150	-1563.42	-1566.352	2.931544	0.589147	0.0280312	-0.00239952	0.00845165	-0.00908709	-0.00219544	-0.0248042	-0.000284203	0.0163422	0.00195697	-0.0313264	-0.0102434	-0.132307	0.0125561	0.00417279	-0.0151788	0.0235677	-0.00767906	0.106227	0.191469	0.196912	0.19644	0.198107	0.196315	0.195884	0.191085	0.191031	0.194179	0.565944	-2.242178	-1.278699	62.8597	0.817352	0.238708	0.429503	3.95167	0.553336	0.883565	0.469242	0.643595	1.65654	4.75009	0.707745	2.04221	0.518313	0.29962	1.38352	0.572591	0.724179	0.278399	0.278945	0.270342	0.267587	0.234425	0.237387	0.23838	0.234789	0.240388	0.238549	0.5479775
41160	-1579.792	-1566.332	-13.45972	1.52572	-0.0124637	0.112185	-0.0305061	-0.0234583	-0.0766921	0.00121467	0.00537302	-0.00185177	-0.00878591	-0.00593838	0.0124245	-0.120285	-0.00163633	-0.0464298	0.0430006	-0.0153715	-0.00419094	0.0412374	0.189627	0.187278	0.209512	0.203217	0.198506	0.183851	0.184074	0.185066	0.184724	0.3596456	-3.188411	-1.346126	224.558	1.49252	2.44796	2.22602	4.01859	2.66721	0.0451922	0.492763	0.163618	1.05556	0.617042	1.27027	3.14415	0.0971292	8.04355	0.414234	0.416329	1.07691	0.260247	0.25797	0.256443	0.259649	0.230222	0.229846	0.219418	0.229059	0.225565	0.224622	1.142421
41170	-1564.532	-1565.365	0.8332606	1.23667	0.00568297	-0.0844706	0.587854	-0.0184943	-0.0619912	0.0346865	0.0460401	0.00422767	0.0201335	0.00638196	-0.00214375	0.0531635	-0.00219398	0.011213	-0.0206898	-0.00350955	0.0208076	0.0444305	0.153024	0.153896	0.14143	0.254592	0.249927	0.234904	0.243195	0.254653	0.255732	1.476242	-3.113828	-1.498377	32.1398	0.173251	0.717462	4.00734	0.845139	1.65143	0.650804	1.15196	0.0740275	1.42818	0.500665	0.250489	0.871157	0.459396	0.934474	0.896481	0.356679	0.702205	0.223493	0.228038	0.229498	0.229006	0.241511	0.240981	0.243699	0.238708	0.237872	0.242874	0.7155788
41180	-1577.022	-1566.561	-10.46131	0.762584	0.321735	-0.00180794	-5.75534e-05	0.238029	0.0871257	-0.0887063	0.030179	0.0058895	-0.00640997	0.063677	0.0227637	-0.0154688	0.00190556	-0.140912	-0.000429067	0.000327297	0.0341436	0.0574257	0.12311	0.169832	0.169526	0.169516	0.215073	0.234651	0.214733	0.221312	0.222619	1.413872	-2.857262	-1.496373	14.4764	4.19874	0.311876	0.00866179	6.0298	1.68365	0.536703	0.778244	0.705171	1.42404	9.85854	0.642878	0.789458	0.856277	6.06263	0.276647	0.624269	2.64372	0.223941	0.22251	0.23714	0.2426	0.238876	0.239331	0.207875	0.207786	0.207854	0.215073	0.3683795
41190	-1578.412	-1568.37	-10.04255	-0.0959054	1.39297	0.11248	0.0102107	-0.119067	0.00632351	-0.0936851	0.00641808	0.00132237	-0.0201173	-0.0090272	-0.00859863	0.171494	0.0106657	0.0478535	0.212149	-0.000399211	5.16239e-05	0.0694149	0.0630669	0.253957	0.284191	0.287107	0.254879	0.256496	0.233558	0.235061	0.235372	2.331332	-2.667653	-1.432273	0.584222	13.4858	3.05009	0.20327	0.865273	0.182286	0.458334	2.55241	0.0540839	0.480374	0.418941	0.542307	3.48482	1.10458	16.3572	6.67693	0.52508	0.0146046	0.238766	0.23401	0.231907	0.229922	0.272935	0.275862	0.289384	0.357774	0.357631	0.35765	0.5880143
41200	-1565.045	-1567.941	2.895842	0.999299	0.0777601	0.0997213	0.0270086	0.0249611	-0.011303	0.000693153	-0.229095	-0.0388201	0.0162083	0.085684	0.0235647	0.00478033	-0.0357863	0.0185077	-0.0540384	1.96965e-06	0.0426057	0.0800462	0.217436	0.235018	0.259663	0.266772	0.273514	0.27044	0.270628	0.215217	0.207023	1.513084	-2.525151	-1.267009	12.1353	0.748311	0.907981	0.40955	0.225456	0.748347	0.0158728	1.88618	0.235341	0.918229	2.89347	0.411602	0.567277	0.436456	1.41264	0.947895	0.000320793	2.90143	0.281673	0.286276	0.311886	0.319323	0.320853	0.309574	0.315357	0.298768	0.298768	0.311773	0.8215913
41210	-1554.038	-1568.263	14.22493	0.00247327	-0.00307017	1.25769	-0.00159316	0.000653737	-0.0261103	-0.000788541	-0.0118685	-0.0513376	-0.0833478	0.000275807	0.0151043	-0.000289805	-0.00206799	-0.000886265	0.000985559	0.00880942	-0.000725196	0.0611451	0.0612965	0.0611086	0.214936	0.214594	0.214734	0.2092	0.209035	0.206569	0.196232	0.706089	-2.794506	-1.521965	1.83232	0.565991	70.8508	0.138726	0.0290577	0.466036	0.0566954	0.61148	1.22571	7.60985	1.40976	6.0369	1.50507	0.892273	0.228982	0.466685	2.14682	0.105165	0.218282	0.200827	0.200882	0.203939	0.20388	0.203459	0.203279	0.203479	0.20528	0.205131	0.3030383
41220	-1550.423	-1568.859	18.43582	0.0128463	-0.000164773	0.68287	-0.000175066	0.0140462	0.00238706	0.0193233	0.0371909	-0.0036808	-0.00264792	-0.0221059	0.00204522	-0.0463978	0.000327114	-0.092074	-0.000313556	0.00269741	0.0171317	0.082755	0.0838249	0.0838111	0.165908	0.165879	0.168226	0.168628	0.171918	0.178432	0.177777	0.3911188	-2.491871	-1.50451	1.10243	0.806621	36.4928	0.449101	0.94331	0.16545	0.985671	1.00694	1.06866	0.230032	2.3669	0.104678	2.53448	0.0568705	3.40054	0.0226502	0.771878	2.22667	0.222126	0.221539	0.216695	0.217139	0.207294	0.207362	0.189122	0.189063	0.189573	0.192849	0.4731508
41230	-1556.976	-1566.128	9.152385	0.773864	0.00839671	-0.000568777	-0.046399	0.14375	-0.0491058	-0.0327003	-0.0833382	0.0845522	-0.000765189	-0.00064667	-0.000235985	0.00578773	-0.0199507	-0.00100909	-0.00120028	-0.00951358	0.0330197	0.106865	0.231697	0.233651	0.233518	0.22293	0.257395	0.24506	0.237176	0.218212	0.237464	2.74414	-2.236188	-1.272486	11.1373	0.225973	0.0415806	2.00833	0.605669	0.976416	0.312313	1.31529	0.694626	0.215575	0.256681	0.210737	1.39631	2.49566	1.2611	1.58659	2.15844	9.2032	0.280134	0.27992	0.279739	0.279673	0.281296	0.27574	0.275462	0.275132	0.272526	0.281675	0.06862561
41240	-1517.758	-1572.771	55.01236	-0.000345053	-0.0244265	0.019849	0.000264991	-0.000176057	0.00135236	0.00222375	0.000510121	-0.00173193	-0.00120325	-0.000451773	8.71262e-05	0.000274051	0.00699677	0.00973349	-0.00220735	2.91934e-05	-0.00430918	0.187427	0.187363	0.182842	0.186507	0.186557	0.186524	0.186776	0.187192	0.187287	0.186963	0.1505271	-1.674363	-1.324572	0.0265202	18.7049	1.98691	1.43884	0.0615273	0.677355	0.670322	0.108917	0.164477	1.00864	0.0630854	0.0370494	0.034451	3.35467	5.67268	0.548904	0.00687125	1.03791	0.265917	0.265597	0.265477	0.2655	0.265573	0.267438	0.270053	0.269458	0.269466	0.268307	0.09479402
41250	-1540.443	-1572.689	32.24611	-0.00136649	0.00101369	-0.0231664	8.95247e-05	1.26426e-05	0.0157071	0.00278113	-0.00152718	0.000868657	0.0462075	0.00252214	-0.0108327	-0.0200796	0.00513299	-0.0106822	0.0124159	-0.0657892	0.000811745	0.209785	0.209499	0.209711	0.204909	0.204927	0.20493	0.208174	0.208754	0.208435	0.208616	0.04240169	-1.561672	-1.213488	0.285597	0.778668	16.0973	0.109618	0.00660845	2.64924	1.26483	0.844767	1.00903	2.94421	0.666323	0.662397	2.03549	0.615085	1.45182	0.869792	2.18645	0.159021	0.297159	0.311212	0.311998	0.308636	0.302501	0.304058	0.300827	0.304585	0.285192	0.285423	0.2197193
41260	-1550.288	-1568.388	18.09991	-0.0104787	0.328276	0.00979159	0.0190967	0.0108473	-0.00178841	-0.000911071	-0.0132544	-0.00818659	-0.259293	-0.019426	0.00259973	-0.00026541	9.93065e-05	-0.00736172	0.017399	-0.00213227	0.0137593	0.134681	0.133277	0.185064	0.186885	0.190489	0.192566	0.192222	0.192047	0.189518	0.187973	0.5966507	-2.004848	-1.190361	0.530784	5.50751	0.151969	0.537161	0.288309	0.251307	0.250149	0.317424	0.33734	6.88902	0.277675	1.03965	0.0731281	0.317333	0.448555	0.451809	0.719116	0.62031	0.304111	0.234651	0.230137	0.230736	0.230675	0.230698	0.229006	0.233025	0.232529	0.23575	1.226755
41270	-1584.107	-1566.359	-17.748	0.308238	0.000517811	0.00101932	0.200067	0.216835	-0.00920207	-1.39809	-0.0123771	0.037588	-0.0850375	-0.0161221	-0.0360968	0.000966589	0.00997886	-0.0617255	-0.00272302	-0.0939474	-0.0512842	0.139528	0.189902	0.19	0.190194	0.232319	0.288572	0.285929	0.0706442	0.0697752	0.0724479	1.37846	-1.969486	-1.225679	2.11364	0.0627986	0.842129	18.674	4.24656	0.755066	16.4611	0.457737	1.31046	2.22849	0.245264	0.675045	0.407726	0.461911	3.14473	0.599418	2.51477	0.678927	0.293558	0.269627	0.265315	0.255908	0.256156	0.258725	0.243238	0.242576	0.220825	0.209785	1.154157
41280	-1594.074	-1567.391	-26.68291	-0.0181132	-0.0114668	-0.0456277	0.0507093	-0.0374175	-0.000959888	0.0402428	0.00580167	-0.714628	-0.14731	-0.555037	0.178388	-0.101303	-0.0428846	0.0245921	0.0246765	-0.203685	0.0787856	0.103215	0.101362	0.100207	0.0957372	0.100717	0.0970182	0.0969252	0.100905	0.101492	0.0496678	0.6051291	-2.27094	-1.385192	0.733358	0.528105	2.05845	2.0027	4.05468	0.4015	1.34889	0.55366	28.0641	0.800812	3.75538	10.4821	2.27319	0.36833	0.758619	1.46088	3.15484	2.04936	0.250276	0.215995	0.123992	0.148206	0.133928	0.128306	0.1315	0.134786	0.109947	0.11896	2.239712
41290	-1606.97	-1566.791	-40.17928	0.0393637	-0.159766	0.0488058	0.0352672	-0.0840306	0.166385	0.0347873	0.34006	-0.424371	-0.241273	-0.140357	-0.109596	-0.254942	-0.350026	0.234204	-0.0772225	-0.275465	0.0926144	0.0727256	0.0756455	0.0644759	0.0677008	0.070131	0.0644787	0.0761511	0.0788468	0.110782	0.0724716	1.093892	-2.621061	-1.473089	0.74743	29.8582	2.64461	0.582947	1.30945	1.77097	0.871913	6.13433	4.35064	1.28595	1.11863	0.827972	0.686996	0.986817	3.22938	0.349732	0.878475	0.519395	0.229216	0.180079	0.156497	0.140252	0.10869	0.0765905	0.0968029	0.0896089	0.0680327	0.0746345	5.734557
41300	-1573.84	-1567.584	-6.255805	-0.00336437	-0.34016	-0.0294108	0.121443	0.015352	0.0263806	-0.00283474	-0.0110387	-0.00696343	0.0314665	-0.472002	-0.00498058	0.0135719	0.00273495	-0.539524	-0.0411576	-0.00124606	0.216857	0.0955231	0.0952023	0.0677513	0.0657877	0.0742826	0.0754317	0.0774482	0.0772289	0.0763811	0.0758511	1.268442	-2.348387	-1.420361	0.0935568	4.00955	0.431812	4.7966	0.245323	0.394133	0.312523	0.86972	0.503327	1.46681	4.92382	0.288805	0.319805	0.60782	3.67259	2.10959	0.0826763	4.70291	0.241627	0.249351	0.155533	0.15476	0.156875	0.157305	0.0917127	0.0880146	0.087905	0.109193	1.442457
41310	-1589.101	-1566.461	-22.64016	-0.00620784	0.00119386	0.472001	0.0495503	-0.353573	0.193903	-0.133199	-0.851265	-0.000576554	-0.0178476	-0.326559	-0.0467187	0.0054283	-0.0162813	0.0171833	0.00805363	0.00177995	-0.0101342	0.111118	0.11043	0.110562	0.177253	0.186257	0.130785	0.15877	0.13897	0.0593227	0.0592885	3.482915	-2.197167	-1.383374	0.237218	2.43041	1.84497	0.240856	2.71195	1.478	1.71338	17.3	0.13537	0.266404	5.57461	3.26584	3.71264	0.570822	3.64501	0.290971	0.280485	0.174555	0.250731	0.246296	0.177678	0.169568	0.170491	0.167738	0.170645	0.172025	0.172331	0.170594	0.8318712
41320	-1577.288	-1568.295	-8.99305	0.24883	-0.420439	0.75726	0.39254	0.0100238	-0.0383508	-0.0878851	-0.339818	-0.167199	0.0160292	0.0172956	-0.00235686	-0.000833053	-0.0247459	-0.000170981	-0.00382164	0.00763648	6.8282e-05	0.100582	0.128999	0.084721	0.180661	0.267512	0.270207	0.26004	0.238162	0.169548	0.143443	3.545207	-2.296784	-1.44598	2.69812	2.36487	3.32378	2.31779	0.138493	0.181149	0.489503	5.36917	3.21342	4.89529	3.70377	2.0895	0.990655	1.8687	0.124367	0.374387	0.927273	0.197506	0.235515	0.239321	0.243496	0.242923	0.242721	0.236788	0.236747	0.235844	0.237652	0.237669	0.2217974
41330	-1594.59	-1570.803	-23.78677	0.161855	0.159025	0.726316	0.0302002	-1.10965	0.0040872	0.0677581	-0.47232	0.00851634	0.0464409	-0.00262431	-0.000230502	0.0142858	0.00806006	-0.433184	0.00786734	0.0306988	0.0155861	0.159465	0.187482	0.219797	0.45442	0.468353	0.154404	0.155036	0.165905	0.103451	0.104336	1.62319	-1.83593	-1.24348	2.45061	1.28395	6.85972	2.06928	53.738	0.0917129	1.35872	5.95284	0.16064	1.11748	1.26103	0.244491	0.333891	0.444139	7.25623	0.667717	4.16525	0.540706	0.288379	0.302087	0.301296	0.301226	0.30556	0.308033	0.199741	0.201319	0.207595	0.210856	0.9440903
41340	-1570.841	-1569.19	-1.650973	-0.00123852	0.0279385	0.025622	-0.0289111	-0.0113399	0.0144334	-0.034276	0.0035403	-0.0110541	-0.328792	0.00909898	-0.0581931	0.0343083	-0.193976	0.00561513	-0.0399536	-0.0686671	0.00987849	0.142942	0.142765	0.14681	0.15062	0.146328	0.144678	0.146781	0.141835	0.142338	0.140773	0.7835739	-1.945319	-1.248925	0.0303329	2.72339	0.513259	4.81567	0.156172	0.31137	0.925534	0.132632	0.431164	9.2107	0.205866	0.95994	0.710924	7.48454	2.43353	1.53159	0.740461	1.08893	0.286813	0.206446	0.208333	0.196555	0.203416	0.167549	0.168493	0.161893	0.15115	0.15265	0.9573009
41350	-1589.859	-1567.55	-22.30856	-0.00329468	0.366188	0.00320732	0.00450908	1.45498	-0.0291673	-0.000459306	0.00262805	-0.0148907	-0.352695	-0.0393594	-0.046664	-1.06588	-0.0327713	-0.121691	0.0834048	-0.063334	0.00671424	0.00683579	0.0068133	0.00982633	0.0098579	0.00990245	0.0424262	0.0412066	0.0411877	0.0412961	0.0406857	0.2530374	-4.985583	-1.591726	0.510947	159.02	0.483382	0.549055	324.947	1.67841	0.22613	0.497697	2.04061	2.84049	0.861957	0.813625	10.4864	0.387788	0.693928	0.488892	0.485124	0.399166	0.203574	0.14307	0.137548	0.131277	0.0452153	0.0437576	0.0387439	0.042114	0.0395294	0.0397957	2.438187
41360	-1570.285	-1568.556	-1.728827	-0.00144413	-0.0127555	0.00314132	-0.000818602	0.00394217	-0.000531449	-0.257351	0.00127781	-0.0135276	-0.204825	-0.355269	-0.00157462	-0.603859	-0.513591	-0.022088	0.019163	0.0119547	-0.231628	0.00207	0.00206702	0.00204082	0.00204724	0.00204556	0.00205364	0.00205255	0.00158682	0.00158885	0.0015675	0.2235773	-6.180205	-1.460778	0.232855	1.04744	0.305586	0.400784	0.989778	0.0693387	83.4457	0.651092	1.64274	2.39348	1.49157	0.0132108	5.55563	10.1222	0.285339	0.231272	0.0565174	1.79512	0.232056	0.189077	0.13254	0.132331	0.0723453	0.0432873	0.0423416	0.0431609	0.0436799	0.0346487	4.163756
41370	-1585.141	-1568.126	-17.01567	-0.0686578	0.000254656	-0.000656749	-0.00141238	0.00508163	-0.00194104	-0.00225764	-0.0173604	0.0107421	-0.407895	-0.239025	-0.0319816	-0.075509	-0.693521	0.369561	0.337802	-0.90333	0.00340423	0.000318861	0.000297703	0.000297779	0.000297584	0.000297164	0.000298678	0.000298098	0.000297426	0.000292307	0.000295464	0.1631012	-8.050755	-1.483739	7.57049	0.171928	0.101696	1.71136	1.67076	0.834144	0.32302	2.42474	2.03589	1.85121	0.653936	6.23181	0.76634	15.704	1.8935	1.09868	1.90133	0.158629	0.226788	0.150825	0.118759	0.115021	0.106656	0.0533079	0.0771418	0.108142	0.0438212	0.0439706	3.467971
41380	-1562.724	-1568.976	6.251979	-0.0044345	0.00470975	-0.000954453	-0.000614088	0.00109428	-0.000665614	-0.00297626	-0.000118106	0.000600509	-0.0171363	-0.989583	-0.052337	-0.0824458	-0.0629658	0.122192	-0.0690418	-0.0229024	0.260155	0.000967604	0.000963323	0.00096787	0.000966947	0.000966353	0.000967411	0.000966768	0.000963895	0.000963781	0.00096436	0.0798064	-6.940688	-1.619371	2.38941	2.63661	0.589597	0.667371	0.26834	1.5981	2.93078	0.317497	1.88282	0.249911	39.6973	2.07234	1.27016	0.400324	1.43801	0.518084	0.753553	1.591	0.198023	0.194659	0.0723608	0.0686711	0.0632365	0.0593776	0.0670949	0.0626189	0.0612011	0.0793858	2.626241
41390	-1582.239	-1567.685	-14.55473	0.0233262	0.315575	0.00194726	-0.0194383	-0.491526	0.00746583	0.00745931	-0.00432692	0.0358052	-0.163964	-0.491237	-0.0835169	-0.103002	-0.0153087	-0.0012786	-0.147244	-0.0144098	0.00926411	0.00957429	0.00980025	0.0134366	0.0134628	0.0132036	0.00807656	0.00813708	0.00819801	0.00816261	0.00846017	0.6455636	-4.648674	-1.615578	0.563066	7.09707	0.0961221	2.64675	17.2129	0.133907	3.61986	0.227955	1.60242	1.99156	3.37813	0.558307	0.619903	0.556812	0.394716	2.20178	0.431274	0.647869	0.198776	0.168715	0.103232	0.0949604	0.0856662	0.0843647	0.0842569	0.0727208	0.0716804	0.0723475	2.603501
41400	-1591.772	-1567.004	-24.76809	-0.15505	0.0261213	-0.385151	-0.163332	-0.0074932	-0.0281579	-0.000989905	0.00277872	0.0692269	-0.247742	-0.599011	-0.126324	-0.00451446	-0.0196654	-0.212606	-0.0368317	-0.0779937	-0.426127	0.0204989	0.0175547	0.0180193	0.0122594	0.010412	0.0103343	0.0100474	0.0100374	0.0100654	0.0107868	3.062851	-3.887382	-1.545992	1.6213	0.89112	2.50536	0.602829	0.169223	1.02387	0.484327	0.151988	1.62488	3.11295	5.08886	1.7217	0.279694	0.173287	1.85746	2.5782	0.442953	5.40837	0.2131	0.166338	0.0913785	0.0805346	0.0801718	0.0786106	0.0635547	0.0612565	0.0566604	0.0370012	2.178234
41410	-1611.337	-1569.776	-41.56038	-0.119947	0.437377	0.034567	0.0528145	0.00741403	0.0553746	0.0535689	0.0177292	-0.865337	-0.329666	-0.54646	-0.00939846	-0.0330314	0.0495354	0.0200462	-0.0811595	0.0163909	-0.0633963	0.00066681	0.000591439	0.000915926	0.000948141	0.000999562	0.001007	0.00106434	0.00112291	0.00114299	0.000481096	0.9376574	-7.313005	-1.472426	4.78655	13.0005	2.16248	1.22325	0.0894364	2.07872	2.1597	0.351827	15.629	5.25515	32.1329	2.18345	0.734505	0.699976	0.233859	6.20835	0.734646	8.92689	0.229368	0.164953	0.0955073	0.0946139	0.0915398	0.0961884	0.0981361	0.090486	0.0919814	0.0863311	1.253617
41420	-1614.719	-1567.935	-46.78398	0.128441	0.0443804	-0.0948653	0.00160935	-0.309909	0.253753	0.422226	0.643516	-0.0262059	-0.388821	-0.32742	0.000114441	-0.537217	-0.0162528	-0.0245787	-0.123571	0.0234933	1.44615	9.45197e-05	0.000107474	0.000112351	0.000102183	0.000102347	7.50733e-05	9.67584e-05	0.000147591	0.000280889	0.000273624	2.107136	-9.266703	-1.614844	0.534632	0.491654	4.44126	0.914183	4.9995	1.55337	5.45151	14.7932	1.16577	5.6069	1.18277	0.082071	2.01779	0.298497	0.308689	5.97575	0.233893	5.21824	0.198922	0.13484	0.0971903	0.0972014	0.0568018	0.0558861	0.0545292	0.0481907	0.0493363	0.209517	3.256917
41430	-1601.81	-1566.637	-35.173	-0.000902065	-0.369402	0.814229	-0.00792107	0.011183	0.12158	0.0184651	-0.0200684	-0.0351527	-0.325613	-0.510337	0.00892314	0.00019612	-0.507897	0.0190854	0.169556	-0.198843	0.000759097	4.66037e-05	4.65617e-05	3.2181e-05	7.26466e-05	7.20734e-05	7.28839e-05	8.23063e-05	8.38402e-05	8.21745e-05	7.9336e-05	1.093215	-9.97383	-1.605983	0.314282	5.52589	15.18	3.96987	0.531651	1.31385	1.43474	0.649231	0.952049	29.9177	21.275	0.685338	0.0211025	69.972	0.394276	4.84582	6.12419	0.0663919	0.200692	0.144917	0.0869926	0.0877723	0.0877896	0.0528282	0.0538462	0.0637958	0.052292	0.0523318	0.5352304
41440	-1595.13	-1569.907	-25.22296	-0.0487456	0.0100625	-0.0610183	0.00154403	0.313482	0.101174	-0.0465244	-0.0544276	-0.01365	-0.239684	-0.16048	-0.0256801	-0.439453	-6.20631e-05	-0.439338	-1.17177	0.0407752	-0.0308819	0.00126528	0.00120508	0.00121727	0.00114521	0.00114698	0.00156928	0.00173636	0.00165742	0.00156962	0.00154834	1.445444	-6.672465	-1.565555	0.985597	0.23348	1.10219	1.7117	4.85273	1.96693	0.491572	0.632453	1.38011	2.25878	1.54569	0.247466	6.13972	0.0530132	7.66446	8.81703	0.460965	1.87129	0.208972	0.164435	0.140055	0.136504	0.0879618	0.0879564	0.0566846	0.0175619	0.0182928	0.0177366	1.768703
41450	-1632.481	-1566.976	-65.50591	-0.0738135	0.0607393	0.0456416	-0.00117942	-0.648148	0.340776	0.311005	1.62282	1.93127	-0.341673	-0.520126	-0.157544	0.183799	-0.316981	-0.157333	0.368545	-1.12639	-0.0458095	8.84069e-05	8.21163e-05	8.72586e-05	9.13335e-05	9.12259e-05	4.77124e-05	6.70854e-05	9.15579e-05	0.000463955	0.00320048	10.44916	-9.33356	-1.589414	0.297407	0.920483	0.390279	0.357796	3.68964	3.60473	1.67634	3.66468	9.49774	3.64363	11.3255	1.71427	1.18947	2.6266	1.15093	3.96298	17.2606	0.452416	0.204045	0.144991	0.086189	0.073626	0.0884818	0.0644452	0.0550633	0.0796011	0.0258068	0.0246513	2.892476
41460	-1627.63	-1566.995	-60.6347	-0.140574	0.919149	-0.574088	1.83125	-0.824724	-0.17946	-0.18046	-0.350137	-22.3982	-0.02059	-0.663224	0.0329073	0.00278253	-0.458531	-0.153345	0.088399	-0.240423	0.212424	0.00871487	0.007572	0.0189842	0.0106922	0.0667375	0.0292548	0.0244488	0.020412	0.0143821	2.69406e-12	16.48635	-4.742725	-1.623539	0.486842	2.09724	0.977355	1.54445	7.0139	0.845344	0.253475	0.964167	16.7492	0.313356	0.677763	1.19274	0.160104	0.911146	2.63964	0.54081	0.836305	0.317884	0.1972	0.193181	0.0995243	0.102854	0.10314	0.0652066	0.0559365	0.0611063	0.0480476	0.0594191	13.77328
41470	-1615.9	-1565.266	-50.63397	1.5748	-0.162305	0.120495	0.523637	0.364517	-3.49983	-0.458693	0.944363	2.5781	-0.238909	-0.0922964	-0.0309225	-0.166194	0.00346508	-0.421101	-0.00749576	-0.00637122	-0.0399384	0.0191971	0.0927172	0.0788265	0.0889206	0.150112	0.216134	0.00652779	0.00412628	0.0106094	0.139748	11.53491	-3.952998	-1.47168	0.872831	0.25647	0.414094	1.89145	0.602151	3.88257	0.615983	41.2681	7.30327	0.839077	0.701348	0.781727	0.721253	0.317589	0.953581	0.117534	0.0806643	0.162728	0.22954	0.180759	0.164823	0.159804	0.135335	0.135805	0.089132	0.0884663	0.0879045	0.0844629	4.930809
41480	-1621.523	-1568.675	-52.84728	0.153374	0.0825431	0.460265	-0.537437	2.808	-1.73735	-1.43611	-1.51419	-0.338526	-0.131047	-0.36301	-0.116234	-1.31774	-0.645556	-0.060162	0.0297645	0.00126885	-0.191747	0.000374558	0.000436645	0.000474216	0.000751393	0.000438996	0.00727713	0.00128068	0.000304611	6.70106e-05	4.77665e-05	31.69137	-7.889765	-1.572283	1.10821	0.120176	0.482995	0.506199	1.21306	0.699695	0.526404	2.6189	1.03853	1.02905	2.71588	1.30105	5.21427	5.47961	1.07056	0.206796	0.162278	0.632449	0.207571	0.182076	0.126648	0.112751	0.0301878	0.0158296	0.0149053	0.0153557	0.0153752	0.0126924	3.561758
41490	-1621.361	-1569.483	-51.87748	-0.138892	-0.0869053	0.153392	2.65917	-0.027093	-0.939288	-2.57104	0.129614	0.00524565	-0.25938	-0.492895	0.0602365	0.00845637	-0.624265	0.0698344	0.217891	0.024678	0.224633	0.00032966	0.000286911	0.000263029	0.000306635	0.0043801	0.00426303	0.00166644	0.00012741	0.000145042	0.000145805	9.431242	-8.017448	-1.720613	0.54754	0.199949	0.559294	55.7847	0.0467741	0.869131	2.1524	3.71412	0.257446	1.9311	6.74265	0.497015	0.108257	6.71159	0.467354	4.45595	0.248231	1.43566	0.178956	0.13807	0.0843409	0.0895774	0.0903382	0.0483901	0.0518901	0.0645229	0.066135	0.0827919	2.19648
41500	-1582.736	-1568.967	-13.76931	0.0556697	-0.166161	0.0291838	0.0207581	0.019362	-0.00376625	0.159965	0.117554	0.00299093	-0.320595	-0.469926	-0.35195	-0.00496915	-0.146729	-0.0205719	0.044552	0.0546865	0.152985	0.000932742	0.00098614	0.000835172	0.000859904	0.000877941	0.000895105	0.000891741	0.00104643	0.00117696	0.00118049	1.759603	-6.977382	-1.429131	0.980112	5.25316	0.53997	0.603526	1.06996	0.0736832	1.6925	0.785309	0.0484989	0.782568	2.11891	2.86015	0.109535	1.13632	0.639954	0.678479	0.32037	0.92546	0.239517	0.173822	0.108647	0.0764131	0.0760343	0.0656578	0.0643209	0.0672513	0.0710315	0.0827735	5.574397
41510	-1586.8	-1568.727	-18.07293	-0.292811	5.60619e-05	-0.191987	0.0311264	0.0355903	0.131486	0.0552172	-0.013978	-0.0647596	-0.28215	-0.348823	0.278525	-0.300179	-0.00179913	-0.783198	-0.056873	0.0655486	-0.0474873	0.00539248	0.00402367	0.00402389	0.00332099	0.00342598	0.00355011	0.00404898	0.00427884	0.00421945	0.00395486	3.024964	-5.22275	-1.613579	2.31833	0.046042	1.70368	0.388662	0.561273	0.783092	1.11142	0.4352	1.42643	0.610892	0.819189	1.71612	0.844835	0.144809	1.62486	0.379598	0.288565	0.494062	0.199174	0.150209	0.105975	0.140012	0.103705	0.103518	0.047302	0.0446868	0.0477141	0.0455013	5.384179
