Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	n_events	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]
4020	-4773.406	-4668.086	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4030	-4773.406	-4668.086	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4040	-4773.406	-4668.086	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4050	-4773.381	-4668.06	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4060	-4773.381	-4668.06	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4070	-4773.81	-4668.49	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4080	-4774.863	-4669.543	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4090	-4774.863	-4669.543	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4100	-4773.459	-4668.139	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4110	-4775.481	-4670.161	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4120	-4776.972	-4671.652	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4130	-4776.972	-4671.652	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4140	-4776.972	-4671.652	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4150	-4776.972	-4671.652	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4160	-4778.018	-4672.697	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4170	-4778.018	-4672.697	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4180	-4778.018	-4672.697	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4190	-4778.018	-4672.697	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4200	-4778.018	-4672.697	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4210	-4773.359	-4668.039	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4220	-4773.359	-4668.039	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4230	-4775.758	-4670.437	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4240	-4775.758	-4670.437	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4250	-4773.589	-4668.269	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4260	-4773.589	-4668.269	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4270	-4775.718	-4670.398	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4280	-4775.718	-4670.398	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4290	-4775.729	-4670.409	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3779	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4300	-4775.729	-4670.409	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3779	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4310	-4773.364	-4668.043	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4320	-4773.364	-4668.043	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4330	-4773.364	-4668.043	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4340	-4773.364	-4668.043	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4350	-4773.364	-4668.043	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4360	-4773.364	-4668.043	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4370	-4773.364	-4668.043	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4380	-4773.364	-4668.043	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4390	-4773.364	-4668.043	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4400	-4773.364	-4668.043	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4410	-4774.232	-4668.912	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4420	-4774.232	-4668.912	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4430	-4774.232	-4668.912	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4440	-4774.969	-4669.649	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4450	-4774.969	-4669.649	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4460	-4774.969	-4669.649	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4470	-4774.969	-4669.649	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4480	-4773.152	-4667.832	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4490	-4773.152	-4667.832	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4500	-4773.152	-4667.832	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4510	-4773.152	-4667.832	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4520	-4773.152	-4667.832	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4530	-4773.152	-4667.832	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4540	-4773.152	-4667.832	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4550	-4773.232	-4667.912	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4560	-4773.232	-4667.912	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4570	-4773.232	-4667.912	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4580	-4773.232	-4667.912	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4590	-4773.232	-4667.912	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4600	-4773.232	-4667.912	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4610	-4773.08	-4667.76	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4620	-4773.507	-4668.187	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4630	-4773.507	-4668.187	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4640	-4773.507	-4668.187	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4650	-4774.96	-4669.64	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4660	-4774.96	-4669.64	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4670	-4774.96	-4669.64	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4680	-4774.96	-4669.64	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4690	-4774.96	-4669.64	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4700	-4774.96	-4669.64	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4710	-4774.96	-4669.64	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4720	-4775.245	-4669.925	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4730	-4775.245	-4669.925	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4740	-4773.057	-4667.737	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4750	-4775.218	-4669.898	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4760	-4775.218	-4669.898	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4770	-4773.717	-4668.396	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4780	-4773.717	-4668.396	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4790	-4774.776	-4669.456	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4800	-4774.776	-4669.456	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4810	-4774.776	-4669.456	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4820	-4774.776	-4669.456	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4830	-4773.084	-4667.764	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4840	-4773.084	-4667.764	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4850	-4773.996	-4668.676	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4860	-4773.996	-4668.676	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4870	-4773.996	-4668.676	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4880	-4773.996	-4668.676	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4890	-4773.996	-4668.676	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4900	-4773.996	-4668.676	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4910	-4773.996	-4668.676	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4920	-4773.996	-4668.676	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4930	-4773.996	-4668.676	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4940	-4773.05	-4667.73	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4950	-4773.352	-4668.032	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4960	-4773.352	-4668.032	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4970	-4773.352	-4668.032	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4980	-4773.352	-4668.032	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4990	-4773.352	-4668.032	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
5000	-4773.352	-4668.032	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
