Iteration	Posterior	Likelihood	Prior	delta_log_extinction[1]	delta_log_extinction[2]	delta_log_extinction[3]	delta_log_extinction[4]	delta_log_extinction[5]	delta_log_extinction[6]	delta_log_extinction[7]	delta_log_extinction[8]	delta_log_extinction[9]	delta_log_speciation[1]	delta_log_speciation[2]	delta_log_speciation[3]	delta_log_speciation[4]	delta_log_speciation[5]	delta_log_speciation[6]	delta_log_speciation[7]	delta_log_speciation[8]	delta_log_speciation[9]	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction_global_scale	log_extinction_at_present	log_speciation_at_present	sigma_extinction[1]	sigma_extinction[2]	sigma_extinction[3]	sigma_extinction[4]	sigma_extinction[5]	sigma_extinction[6]	sigma_extinction[7]	sigma_extinction[8]	sigma_extinction[9]	sigma_speciation[1]	sigma_speciation[2]	sigma_speciation[3]	sigma_speciation[4]	sigma_speciation[5]	sigma_speciation[6]	sigma_speciation[7]	sigma_speciation[8]	sigma_speciation[9]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation_global_scale
49040	-1573.124	-1567.637	-5.486655	0.575243	0.00195599	0.0130626	0.0631627	0.0640071	-0.0105301	0.0634741	0.0557727	-0.0469329	0.00470349	-0.00200075	0.00447644	0.0073662	-0.000554685	0.00313615	-0.0429452	-0.0869263	-0.0322312	0.0820361	0.145824	0.14611	0.148031	0.157683	0.168105	0.166344	0.177245	0.187412	0.178819	0.7572201	-2.500596	-1.47186	12.5436	0.353745	0.826478	1.1724	1.75571	0.540785	1.74547	5.68962	3.25709	1.68404	0.215637	0.906092	0.312253	0.256578	1.24949	2.57811	16.407	2.63939	0.229498	0.23058	0.230119	0.231152	0.232861	0.232732	0.233463	0.223649	0.205029	0.198526	0.4001322
49050	-1578.729	-1566.627	-12.10227	0.601833	-0.00604619	0.0879124	-0.15326	0.361882	0.115046	0.00432909	-0.570151	0.198005	0.0208535	0.0020897	0.0183319	-0.00483403	0.000785011	0.00555614	0.013531	0.00370622	0.000850659	0.0963805	0.175939	0.174878	0.190948	0.163816	0.235244	0.263926	0.265071	0.149882	0.182702	3.399022	-2.339451	-1.371639	2.85591	0.302548	1.49171	1.55315	1.12857	4.65807	0.368527	5.8481	2.25847	8.04627	0.159554	8.3445	0.869906	0.92177	1.4195	1.38631	0.697523	0.201517	0.253691	0.259037	0.259579	0.264381	0.263106	0.263313	0.26478	0.268387	0.269383	0.269613	0.2033071
49060	-1558.207	-1566.909	8.702297	0.549635	-0.00288336	-0.00303399	0.0139244	0.052551	0.068692	-0.00226775	0.00852234	-1.07378	-0.0303055	-0.00524538	-0.0199793	0.000352927	-0.00127144	0.00140227	0.00199042	0.0271164	0.00640489	0.0909194	0.157529	0.157075	0.156599	0.158795	0.167363	0.179264	0.178858	0.180389	0.0616417	1.506131	-2.397782	-1.406086	23.1941	0.145477	0.151582	1.19892	0.856136	0.777694	0.225302	0.0778534	16.7459	2.77432	0.728675	1.05527	0.192147	0.0750049	0.173869	0.796013	5.69487	1.01617	0.245101	0.237784	0.23654	0.231861	0.231943	0.231648	0.231974	0.232436	0.238825	0.240359	0.2181424
49070	-1575.713	-1572.323	-3.390399	0.34052	0.235425	0.0143921	0.03682	-0.209455	-0.182823	-0.0513105	0.0471645	-0.0137278	-0.00743849	0.00485032	-0.0232139	0.00924656	0.00285605	0.0148329	-0.00170003	-0.0136169	0.268197	0.0773247	0.108694	0.137546	0.13954	0.144773	0.117415	0.0977968	0.0929054	0.0973922	0.0960644	1.703639	-2.559742	-1.593463	7.01654	2.72764	0.654306	0.839777	3.43949	2.4944	0.712247	0.307214	0.688309	0.243718	0.286968	0.647409	0.645058	1.11465	0.870367	0.238251	0.422296	9.23645	0.203221	0.201715	0.202695	0.198044	0.199884	0.200456	0.203451	0.203106	0.200359	0.26199	0.5837938
49080	-1573.049	-1567.192	-5.857299	-0.00128282	-0.0329488	-0.00883443	0.0104074	0.00022332	-0.00240797	-0.00176083	0.00250358	-0.929468	0.025919	-0.652407	0.0543174	-0.344131	-0.0147545	-0.000600507	0.215931	0.0294035	0.0421355	0.0519102	0.0518437	0.0501633	0.0497221	0.0502423	0.0502535	0.0501326	0.0500444	0.0501699	0.0198053	0.6748993	-2.95824	-1.454257	0.302146	1.85213	0.736879	0.545036	0.0169557	0.393045	0.443798	1.72348	42.4753	0.965133	22.3559	0.401094	3.02076	0.526485	0.114867	4.47974	0.792379	0.617719	0.233574	0.239707	0.124837	0.131806	0.0934285	0.0920602	0.0920049	0.11418	0.117587	0.122647	1.501564
49090	-1608.234	-1566.962	-41.27176	0.966636	0.11098	-0.0913447	0.100425	0.353711	0.051526	-0.00957815	-0.0129718	0.0759552	-0.238725	-0.330918	-0.308292	-0.00109988	0.00747332	0.179677	-0.0308035	-0.630512	0.136485	0.00877273	0.0230643	0.0257714	0.0235216	0.0260065	0.0370422	0.0390008	0.038629	0.0381312	0.0411403	0.8345436	-4.736107	-1.614034	21.7573	2.76072	4.06227	4.8555	4.8944	1.90095	0.652463	0.23629	1.5391	4.23921	4.74421	1.62292	0.00750493	0.798692	1.69909	1.05398	1.85322	2.59017	0.199083	0.156804	0.112627	0.0827469	0.0826559	0.0832759	0.0996672	0.0966439	0.0514454	0.0589687	3.916306
49100	-1595.33	-1568.844	-26.48638	-0.00287401	-0.00702603	-0.00694555	0.111612	-0.0369956	-0.0733957	0.0567413	0.0286164	-0.329432	-0.0323009	-0.991823	0.0342518	0.0126356	-1.04227	-0.054766	0.0623478	0.110149	-0.413461	0.00293819	0.00292976	0.00290925	0.00288911	0.00323025	0.00311293	0.00289264	0.00306152	0.00315039	0.00226618	0.5280928	-5.829961	-1.650822	0.503502	0.194062	1.83373	4.28676	1.1042	1.78215	2.33089	0.756155	10.0868	0.142358	12.2107	0.892626	0.206012	4.56548	1.09516	0.706125	1.20666	1.9472	0.191892	0.185793	0.0689105	0.0713117	0.0722185	0.0254681	0.0241108	0.025662	0.0286501	0.018948	4.407928
49110	-1604.252	-1567.267	-36.98517	0.0394026	0.0542262	0.111575	-0.00762581	0.453559	-0.042075	-0.0863049	0.0182409	-0.0245575	-0.451697	-0.0778885	0.00344444	-0.516678	-0.00365997	0.00608652	-0.308823	-0.00733464	-0.0714381	0.0153622	0.0159796	0.01687	0.0188613	0.018718	0.0294604	0.0282466	0.025911	0.026388	0.0257478	0.9889381	-4.175845	-1.552302	0.80693	0.954038	1.89713	0.729447	6.97103	4.703	3.89162	1.77065	11.5874	17.1013	3.67805	0.446538	28.9348	0.923458	0.187533	4.8307	0.79848	2.2961	0.21176	0.134795	0.124695	0.125125	0.0746368	0.0743641	0.0748181	0.0549398	0.0545383	0.0507781	0.7941504
49120	-1597.417	-1568.52	-28.89707	0.103874	0.333265	0.0208682	-0.0420836	0.0721892	-0.013209	-0.62692	0.418358	-0.0116132	-0.0191978	-0.466664	-0.158057	-0.502511	0.0329906	0.0517627	-0.00666431	-0.110751	0.207713	0.0342184	0.0379639	0.0529793	0.0540965	0.0518672	0.0557499	0.0550183	0.0293927	0.0446612	0.0441455	4.666252	-3.374992	-1.414412	0.374358	1.97949	0.253781	0.175997	0.81339	0.142091	1.06534	0.880801	0.980841	0.448131	2.6482	2.92017	6.71324	0.650886	0.562509	0.181944	3.60451	1.73429	0.243069	0.238447	0.149528	0.127667	0.0772397	0.0798304	0.0840714	0.083513	0.0747576	0.0920162	2.731451
49130	-1606.003	-1570.972	-35.03035	0.0767761	0.254131	0.630542	0.00675203	0.100266	-0.0467079	-0.235277	-0.107268	-0.0245507	0.0359859	-0.255035	-0.7237	-0.0562977	-0.204756	0.268676	-0.0386015	0.0458684	-0.0840836	0.00395653	0.00427227	0.00550841	0.0103483	0.0104184	0.0115171	0.0109916	0.0086872	0.00780358	0.00761433	3.200242	-5.532387	-1.663192	0.50151	2.55352	18.2278	0.112021	0.92976	0.754301	1.04249	2.05457	0.925006	0.335536	1.64116	3.64516	2.84945	1.64033	4.40571	0.293484	0.699203	1.64405	0.189533	0.196478	0.152249	0.0738336	0.0697918	0.0568696	0.0743986	0.0715814	0.0749412	0.0688975	3.008196
49140	-1587.375	-1568.639	-18.73624	-0.119033	0.00016789	-0.00408758	0.372669	-0.0252364	-0.150643	0.0249749	-0.0317825	0.0306934	-0.363276	-0.00708164	-0.0290662	-0.911954	0.0409743	-0.0650244	0.0514135	0.0132635	-0.0214965	0.00770771	0.00684274	0.00684389	0.00681597	0.00989409	0.00964752	0.00829836	0.00850822	0.00824206	0.00849896	0.7775029	-4.865534	-1.488557	1.74825	1.52845	0.189444	8.67583	0.304039	3.49866	0.534781	1.96248	0.933053	2.99873	0.208326	0.389269	4.16833	0.635178	1.21883	0.409077	1.20679	2.34331	0.225698	0.156949	0.155842	0.151377	0.060814	0.0633576	0.0593689	0.0625011	0.0633356	0.0619886	2.351978
49150	-1587.715	-1568.61	-19.10512	-0.030222	0.016171	0.0688641	-0.214313	-0.00475531	-0.195526	-0.134047	-0.00747679	-0.00418221	-0.134559	-0.115983	-0.27643	-0.152812	-0.237893	-0.315244	-0.0721469	0.00422039	-0.360965	0.0303759	0.0294716	0.029952	0.0320873	0.0258975	0.0257747	0.0211972	0.018538	0.0183999	0.0183231	1.253727	-3.494107	-1.502271	1.06418	0.875014	0.983718	1.85679	0.154057	2.60114	1.62592	0.172869	0.148058	0.371148	0.433488	1.58424	0.36249	0.635504	2.68144	0.338788	3.89349	0.645417	0.222624	0.194596	0.173286	0.131435	0.11281	0.0889263	0.0648815	0.0603654	0.0606207	0.0422528	6.444521
49160	-1563.201	-1567.266	4.065093	0.0249392	-0.00443202	4.54641e-05	0.00420445	-0.00273674	0.116838	0.014158	0.0149969	-0.00130737	0.0190249	-0.674521	0.0214177	-0.0259528	-0.000435292	-0.0709839	0.0128661	-0.0126338	0.02111	0.0708724	0.0726621	0.0723408	0.0723441	0.0726489	0.0724503	0.0814296	0.0825907	0.0838386	0.0837291	0.09348035	-2.646874	-1.411133	2.23186	1.24703	0.0384366	0.784798	0.58076	49.9673	6.60715	3.76814	0.310034	0.608163	22.8188	1.87958	0.701783	0.227886	2.86035	0.255411	1.09875	0.646708	0.243867	0.248551	0.126612	0.129353	0.126039	0.125984	0.117351	0.118871	0.117379	0.119883	0.7569354
49170	-1564.273	-1569.594	5.320368	-0.0022897	0.0114392	-0.0131109	-0.00384189	-2.88352e-06	0.00488142	-0.00960605	-0.0071556	0.0175639	-0.0293802	-0.00233774	-0.52642	-0.0056949	-0.0160285	0.0244875	-0.0538207	0.023077	-0.255485	0.0646732	0.0645253	0.0652676	0.0644175	0.0641705	0.0641703	0.0644843	0.0638678	0.0634124	0.0645361	0.1850272	-2.738409	-1.533089	0.651427	2.44265	1.77836	1.29138	0.122481	2.06716	1.55665	1.39148	0.704521	0.943108	1.61312	12.5086	0.399834	0.224142	0.223936	0.84744	0.744322	3.40688	0.215868	0.209618	0.209128	0.123535	0.122834	0.120881	0.123877	0.117386	0.120127	0.0930432	1.588873
49180	-1585.952	-1569.007	-16.94489	0.00322825	0.0502106	-0.00482379	0.0347503	0.00308058	-0.312194	-0.00492617	0.206263	0.0708873	-0.025899	-0.0238951	-0.25969	-0.00652483	0.126457	-0.0988975	-0.0225054	0.0358111	-0.0587182	0.145927	0.146399	0.153938	0.153197	0.158614	0.159104	0.116438	0.115866	0.142408	0.15287	1.834865	-1.924646	-1.378137	0.14803	4.93512	0.127741	2.44603	0.48672	1.43525	1.08958	4.56005	0.624678	0.532345	0.678857	5.47573	0.196778	8.53858	2.00527	0.718042	2.10496	1.40171	0.252048	0.245604	0.239804	0.184959	0.183756	0.208526	0.188891	0.184687	0.191421	0.180505	0.959784
49190	-1578.634	-1570.294	-8.340091	0.000116697	-0.0193899	-0.135795	0.0103312	-0.000437879	-0.00669982	-0.00541063	0.0110905	0.00559375	-0.0326564	0.0425414	0.00599931	-0.253203	-0.0469922	-0.631345	0.0469713	0.660227	-0.0450887	0.172516	0.172536	0.169223	0.147735	0.149269	0.149204	0.148208	0.147408	0.149052	0.149888	0.2785252	-1.757268	-1.311422	0.0571726	1.51184	10.3942	1.41818	0.552924	1.46633	0.346279	0.547773	3.08215	0.836107	0.954246	0.50293	3.74073	1.57204	6.4743	0.654233	17.4044	1.07012	0.269437	0.26078	0.272113	0.273751	0.212515	0.20276	0.107843	0.113029	0.218738	0.209095	1.850261
49200	-1584.204	-1568.761	-15.44271	-0.0117877	-0.00690645	0.077943	-0.00207617	0.0626097	0.00239952	-0.00125661	0.0136065	-0.0182553	0.00337819	-0.197175	-0.0640467	-0.0162198	-0.0535788	0.234262	-0.133569	-0.219704	-0.0788173	0.172516	0.170494	0.169321	0.183046	0.182666	0.194468	0.194936	0.194691	0.197358	0.193788	0.2616634	-1.757268	-1.306087	0.475417	1.59285	5.93808	3.06826	4.68581	0.943113	0.222502	3.5437	1.59372	0.257006	3.49714	0.685433	1.94378	2.87004	2.30653	2.1685	2.77945	2.90138	0.270878	0.271795	0.223156	0.209312	0.205944	0.1952	0.246728	0.215879	0.173299	0.160164	1.378089
49210	-1604.166	-1569.772	-34.39351	0.404981	-0.0230661	-0.019967	-0.113156	-0.010163	-0.0256332	-0.00889199	-0.0974008	-0.193744	-0.0124321	-0.325175	-0.127127	0.0454708	-0.0714018	-0.665149	0.0719348	-0.9425	-0.0191045	0.0422001	0.0632695	0.0618268	0.0606046	0.0541206	0.0535734	0.0522176	0.0517553	0.046952	0.0386823	0.7163725	-3.165332	-1.424087	5.19826	1.44401	1.95063	3.19865	0.478778	1.89021	0.310829	1.94766	5.46145	0.999308	1.00914	1.35133	0.676234	0.970452	23.4137	1.23725	4.86397	0.408676	0.240728	0.237754	0.171754	0.15125	0.158286	0.147378	0.0757815	0.0814337	0.0317309	0.0311304	2.833147
49220	-1575.198	-1574.714	-0.484313	-2.17784e-06	0.000632745	-0.00100361	-0.092524	-0.000432475	0.00455859	-0.000439034	0.000781909	-0.000159351	0.153952	-0.328706	-0.24947	-2.22605	0.132136	0.00261252	0.440856	0.0623764	-0.0184075	0.00543196	0.00543195	0.00543539	0.00542994	0.00495008	0.00494794	0.00497054	0.00496836	0.00497225	0.00497146	0.03605261	-5.215455	-1.679386	0.0437727	1.32714	4.16357	48.3975	0.179038	2.41784	0.59906	1.39003	0.0515335	1.44065	1.24569	0.54679	3.59053	1.20074	0.541613	5.74176	0.602354	0.379054	0.186488	0.217527	0.156588	0.122015	0.0131721	0.0150328	0.0150722	0.0234227	0.0249302	0.0244755	4.45275
49230	-1551.492	-1570.027	18.53506	-4.84739e-06	-1.26101e-05	0.000118485	-1.65722e-05	-0.000982203	0.000667193	-7.07076e-05	3.86243e-05	-0.000199731	-0.0850012	-1.20457	0.32532	-0.5713	-0.0934664	-0.285599	-0.0797639	-0.2957	-0.165768	0.000718022	0.000718019	0.00071801	0.000718095	0.000718083	0.000717378	0.000717857	0.000717806	0.000717834	0.00071769	0.009819217	-7.23901	-1.465496	0.0293642	0.0352726	1.24726	0.0921323	1.48607	0.697257	0.595194	0.3667	0.482928	15.9493	1.96109	2.96768	22.4443	1.15301	0.863418	0.25526	0.782995	1.42332	0.230963	0.212142	0.0636049	0.0880594	0.0497351	0.0452972	0.0340437	0.0314338	0.023387	0.0198145	4.602237
49240	-1557.76	-1568.412	10.65184	0.000459358	-0.000771865	-4.84254e-05	-4.86204e-06	-5.88871e-05	-0.0130749	-0.000157786	0.00215977	0.000759156	-0.257864	-1.05845	0.0620807	-0.27882	-0.169036	0.177316	0.00832249	-0.136995	-0.0462832	0.000297111	0.000297248	0.000297019	0.000297004	0.000297003	0.000296985	0.000293128	0.000293081	0.000293715	0.000293938	0.01442606	-8.121403	-1.589773	1.65543	1.15643	0.373804	0.0067441	0.481591	22.5267	0.283752	1.61286	16.3763	3.13841	6.15582	0.618878	6.57049	0.52722	1.17054	0.132195	2.07911	0.173403	0.203972	0.157609	0.0546893	0.0581921	0.0440326	0.0371846	0.0443987	0.0447697	0.0390381	0.0372725	3.361124
49250	-1548.947	-1570.865	21.91864	-6.02561e-05	0.000782708	5.37668e-06	0.000320245	4.84757e-05	-0.000138506	0.000128617	0.00265916	0.0015346	-0.00589539	-1.26068	-0.0102871	-0.00271569	-0.1103	0.000448761	0.0565061	0.00843828	-0.00597683	7.64378e-05	7.64332e-05	7.6493e-05	7.64935e-05	7.6518e-05	7.65217e-05	7.65111e-05	7.65209e-05	7.67247e-05	7.68425e-05	0.005641486	-9.479033	-1.536813	0.391181	1.86561	0.357744	1.09612	0.77487	0.509158	0.743257	15.8924	6.17915	1.93664	980.106	4.21572	0.743509	16.2674	0.510659	4.92281	3.79475	0.968917	0.215065	0.213801	0.0606045	0.0599843	0.0598216	0.0535741	0.0535982	0.056714	0.0571946	0.0568538	0.1353579
49260	-1557.567	-1571.251	13.68409	-0.00125839	-0.000172779	0.00108864	0.0128523	0.00112953	-0.03457	1.08358e-05	-0.000164283	-0.00557798	-0.140896	0.0394664	-0.993911	0.00939621	-0.18604	0.00188111	0.00550331	0.031294	-0.0404165	0.00226358	0.00226073	0.00226034	0.00226281	0.00229208	0.00229467	0.00221669	0.00221672	0.00221635	0.00220403	0.06222518	-6.090807	-1.675522	1.14706	0.321517	0.3842	5.59049	0.914763	7.66742	0.338509	0.0948225	1.20573	1.83396	2.73447	18.6137	1.92137	4.01311	0.317034	0.16194	0.805367	0.913138	0.18721	0.162607	0.169153	0.062608	0.0631991	0.0524704	0.0525692	0.0528593	0.0545397	0.0523793	1.008859
49270	-1563.448	-1567.962	4.513613	-0.0029142	-0.000909975	-0.000384434	0.00193861	0.0059277	-0.00130369	-0.00035048	-1.35271e-05	-2.70379e-05	-0.26049	-0.700726	-0.0044815	0.0640755	-0.0986707	0.0258046	0.11089	-0.25353	0.00792427	5.35184e-05	5.33626e-05	5.33141e-05	5.32936e-05	5.3397e-05	5.37145e-05	5.36445e-05	5.36257e-05	5.3625e-05	5.36235e-05	0.0114746	-9.835486	-1.564328	5.19784	1.99709	2.51927	1.918	7.28725	2.84713	0.79373	3.1711	0.604068	10.1437	8.25825	0.29552	0.766565	1.86876	1.12255	1.43852	7.19152	0.425829	0.209229	0.161247	0.0800147	0.0796569	0.084928	0.0769483	0.0789597	0.0882195	0.0684634	0.069008	0.9195892
49280	-1559.958	-1570.181	10.22228	0.000604538	0.0127113	-0.00277369	0.00286761	-0.00234501	-0.000521683	0.00849931	0.00102052	0.000292298	-0.074289	-0.636569	-0.11639	-0.0128986	-0.00382352	0.169948	-0.164854	-0.000820031	0.00255791	0.000409182	0.000409429	0.000414667	0.000413518	0.000414706	0.000413734	0.000413518	0.000417048	0.000417474	0.000417596	0.05699433	-7.801352	-1.692823	1.11626	5.0889	2.79438	1.09763	1.65464	0.951325	1.83238	1.16461	0.681101	0.971461	12.381	1.34126	0.11933	0.62123	2.95192	3.96447	0.318159	0.161384	0.183999	0.170826	0.0903846	0.0804538	0.0794228	0.0791197	0.0937761	0.0795237	0.0794585	0.079662	1.918717
49290	-1586.405	-1567.748	-18.6574	0.0892515	-0.337864	0.0111617	-0.0422363	0.0145302	-0.141544	-0.0189965	0.0411778	0.00258776	-0.0649081	-0.405476	-0.000900114	-0.809235	-0.034084	0.00444765	0.000571451	-0.082649	-0.0881008	0.000297494	0.000325267	0.00023201	0.000234615	0.000224912	0.000228204	0.000198084	0.000194357	0.000202527	0.000203052	0.5914464	-8.120116	-1.608972	2.24391	24.3289	0.350324	2.74348	2.62893	3.90414	0.717799	0.856685	0.852766	0.672679	8.61849	0.211576	11.4593	1.6711	0.104581	0.0126255	2.19735	1.13489	0.200093	0.187518	0.125011	0.124898	0.0556045	0.0537413	0.0539808	0.0540117	0.0497272	0.0455336	1.754536
49300	-1580.086	-1567.685	-12.40032	0.0145789	0.0388225	-0.0489419	-0.0271337	-0.0101795	-0.0385632	-0.00324566	-0.00100822	-0.0121744	-0.426732	-0.149754	0.000539047	-1.45026	-0.0225736	0.00249601	-0.0746006	-0.0444725	-0.054377	9.26764e-05	9.40375e-05	9.776e-05	9.30907e-05	9.05987e-05	8.96811e-05	8.62886e-05	8.6009e-05	8.59223e-05	8.48826e-05	1.682234	-9.286396	-1.617177	1.76669	0.189543	0.283998	0.779633	0.766508	0.505646	0.426462	0.17304	0.60258	6.23936	1.30884	0.899977	31.1335	0.350702	0.119288	1.00986	1.52862	0.330397	0.198458	0.129521	0.111508	0.111568	0.0261637	0.0255797	0.0256437	0.0238002	0.022765	0.0215601	1.821267
49310	-1597.147	-1568.134	-29.01268	-0.0114751	0.0584478	-0.00541757	0.0108891	-0.00237884	0.00015051	-0.00938313	0.0847781	-2.51721	-0.398931	-0.822595	0.0648627	0.150944	-0.406694	-0.0101696	0.0461527	-0.0478034	0.525274	0.000305369	0.000301885	0.000320055	0.000318326	0.000321811	0.000321046	0.000321095	0.000318096	0.00034624	2.79361e-05	0.3291824	-8.09399	-1.570682	0.745833	3.29296	0.363147	1.3984	0.861785	0.0120681	0.61289	19.7164	91.7257	2.89776	4.00799	0.922535	5.70295	1.67071	0.262538	1.03011	1.27942	2.65187	0.207903	0.139511	0.0612858	0.0653927	0.0760472	0.0506359	0.0501235	0.0524911	0.0500409	0.0846153	2.539848
49320	-1575.153	-1571.854	-3.299347	-0.0305541	1.56079e-05	0.000433759	0.000203114	0.0229847	-0.00221722	-0.00027741	0.00211114	0.00014341	-0.440759	-0.204558	-0.0931202	-0.034362	-0.738179	-0.756496	-0.124359	1.28016	0.206023	0.000233586	0.000226557	0.00022656	0.000226658	0.000226704	0.000231976	0.000231462	0.000231398	0.000231887	0.00023192	0.04631231	-8.361962	-1.391513	14.495	0.00965394	4.03488	0.338919	5.90167	0.764865	0.185735	0.764217	0.850055	0.727124	2.1714	0.341437	0.188012	6.81103	0.969975	0.440017	2.36095	0.313166	0.248699	0.16005	0.130442	0.118843	0.114829	0.0548864	0.0257586	0.0227464	0.0818239	0.100544	6.608435
49330	-1579.978	-1567.124	-12.85421	-0.0165515	-0.0193227	-0.0347197	0.0115787	0.000859831	-0.0364951	0.00606023	0.00920662	0.0100674	-0.188821	-0.419558	-0.143096	0.0209989	-0.425526	-0.0612008	-0.153526	0.01453	-0.0931746	0.00430872	0.00423799	0.00415689	0.00401504	0.0040618	0.00406529	0.0039196	0.00394343	0.0039799	0.00402017	0.6720104	-5.447114	-1.624526	1.36997	1.14222	3.12132	1.00585	0.231949	5.79907	1.24138	0.65807	0.207133	1.75898	1.91823	0.664064	0.195178	4.17877	0.359795	1.52301	0.568538	3.11723	0.197005	0.163107	0.107217	0.0929215	0.0948934	0.0620058	0.0583248	0.0500239	0.0507561	0.0462405	3.973595
49340	-1572.418	-1569.939	-2.479328	-0.00251597	0.000449937	0.0036577	-0.00469794	-0.00730777	-0.00154381	-0.0234422	-0.00150887	-0.00711315	-0.130381	-0.459899	0.12713	-0.21994	-0.713239	-0.0349556	-0.0159143	-0.0661144	0.0154116	0.00198515	0.00198017	0.00198106	0.00198832	0.001979	0.00196459	0.00196156	0.00191611	0.00191322	0.00189966	0.09470337	-6.222059	-1.486978	4.16049	0.405535	0.586655	1.49398	1.39563	0.444385	2.19571	0.941008	1.36169	0.80157	14.2139	0.549042	3.77957	4.32268	0.230121	0.427935	0.332736	0.0866741	0.226055	0.198422	0.125273	0.142256	0.11417	0.0559495	0.0540275	0.0531745	0.0497726	0.0505456	5.50185
49350	-1596.937	-1566.8	-30.13695	0.078867	0.0730232	-0.0676381	0.451173	0.313612	-0.214503	-0.124	0.0362995	-0.0057108	-0.339656	-0.542081	-0.146883	-0.0969101	-0.00988088	0.00403239	0.0588102	-0.378421	0.0282138	0.0298278	0.0322754	0.0347205	0.0324497	0.050951	0.0697193	0.0562594	0.0496985	0.0515356	0.0512422	6.254169	-3.512316	-1.477561	1.11251	1.03399	0.191629	1.5004	1.30579	0.737672	0.498926	1.17223	1.55419	3.13549	4.18694	1.12762	0.852957	0.0524625	0.728615	0.526544	3.20132	1.40425	0.228194	0.162477	0.0944864	0.0815791	0.0740443	0.0733163	0.0736125	0.0780715	0.0534745	0.0550047	2.050107
49360	-1593.036	-1569.162	-23.87466	0.000135449	-0.00122522	0.00146941	0.00149945	-0.0204895	0.00743304	0.65454	0.0115876	-0.207468	-0.0231999	-1.02788	0.099727	-0.0959776	0.0551629	-0.111016	-0.119929	0.0176538	-0.00169123	7.01123e-05	7.01218e-05	7.00359e-05	7.01389e-05	7.02442e-05	6.88196e-05	6.9333e-05	0.000133414	0.000134969	0.000109681	0.1101358	-9.565412	-1.613137	0.0406824	0.236638	0.172942	0.651837	3.51269	2.54712	140.427	4.84757	25.16	0.402335	9.31497	2.43574	2.58365	0.785433	2.05625	18.5625	0.618427	0.931184	0.199261	0.194692	0.0696537	0.0769582	0.0699154	0.0738805	0.0661174	0.0586451	0.0596896	0.0595887	2.039763
49370	-1596.22	-1571.326	-24.89402	-0.00122228	0.326807	0.000306815	0.0190602	-0.0558005	0.00225681	0.0233433	0.00217908	0.0122936	0.0107793	-0.374776	0.0259146	-0.0132375	-1.02952	-0.561661	-0.0454254	-0.0359335	-0.371136	4.6019e-05	4.59628e-05	6.37289e-05	6.37485e-05	6.49752e-05	6.14488e-05	6.15877e-05	6.30422e-05	6.31798e-05	6.39613e-05	0.7031039	-9.986457	-1.694634	0.644978	9.06408	7.85688	1.23396	5.63069	0.109791	0.377673	0.44474	0.632838	0.259642	2.54995	0.379883	0.0853556	2.49148	3.88143	0.235594	8.44544	2.53979	0.183666	0.185657	0.127629	0.130979	0.129257	0.046168	0.0263278	0.0251586	0.0242706	0.0167455	4.393412
49380	-1612.52	-1571.508	-41.0125	-0.00214155	-0.0101872	0.00291656	-0.253225	-0.0756711	0.02971	-0.122836	-0.0672581	-0.334496	-0.474231	-0.0381854	-0.894847	-0.28809	0.0731875	-0.00124657	-0.880275	1.52987	0.1302	0.00222232	0.00221757	0.00219509	0.0022015	0.00170901	0.00158446	0.00163224	0.00144357	0.00134967	0.000965957	0.6892514	-6.109203	-1.61688	0.0567369	0.237634	0.140295	27.6786	2.34979	1.75823	2.63797	1.23107	9.41536	4.06557	1.32581	7.32248	4.38868	0.411595	0.101278	4.57087	3.10012	0.49917	0.198517	0.12355	0.118921	0.0485994	0.0364347	0.0392013	0.0391524	0.0162353	0.0749679	0.0853927	5.512096
49390	-1607.772	-1568.116	-39.65586	0.0331642	-0.0373487	0.0763267	-3.15683	-0.0918608	-0.0254305	-0.0392907	-0.0977103	-0.00181941	-0.121985	-0.041119	0.102501	-1.0949	0.0810626	-0.588395	-0.2895	0.0274291	0.0949014	0.148723	0.153738	0.148102	0.159848	0.00680323	0.00620613	0.00605029	0.00581718	0.00527567	0.00526608	0.950578	-1.905671	-1.332704	0.507185	0.980714	3.22546	49.6438	1.12963	1.90605	1.14256	22.1331	0.0306895	0.35673	1.90328	0.117124	0.911936	0.200661	1.86937	1.50018	0.303813	0.489034	0.263763	0.233473	0.224068	0.248253	0.0830589	0.0900723	0.0500097	0.0374392	0.0384803	0.042311	12.86963
