Iteration	Replicate_ID	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]
7666	0	-1563.945	-1571.948	8.00348	0.245227	0.242118	0.242411	0.230144	0.190059	0.185319	0.187261	0.184937	0.19364	0.308673
7667	1	-1573.794	-1566.895	-6.898538	0.213705	0.204065	0.0924693	0.0983985	0.101802	0.0707091	0.0697981	0.0687855	0.0553539	0.0534655
7668	0	-1556.015	-1568.961	12.94595	0.264457	0.264272	0.263486	0.260789	0.260789	0.248247	0.247343	0.252646	0.252784	0.251826
7669	1	-1589.302	-1570.427	-18.87495	0.197352	0.202632	0.159267	0.148508	0.132062	0.0655084	0.0645316	0.0531792	0.033105	0.0746605
7670	0	-1592.296	-1567.193	-25.10257	0.253292	0.218698	0.219004	0.199789	0.131019	0.130241	0.13412	0.132909	0.134548	0.145157
7671	1	-1569.257	-1567.003	-2.254757	0.228164	0.173614	0.0905547	0.0770819	0.0714581	0.0674647	0.0685968	0.0692647	0.0517042	0.0500487
7672	0	-1593.358	-1567.644	-25.71392	0.241962	0.216585	0.216853	0.219106	0.191893	0.177582	0.190306	0.193895	0.176955	0.173461
7673	1	-1560.038	-1567.211	7.173482	0.200534	0.165055	0.10625	0.0818635	0.0833548	0.0668744	0.0694889	0.0364179	0.0346093	0.12295
7674	0	-1584.314	-1568.671	-15.64281	0.252204	0.299334	0.226109	0.18847	0.188084	0.192417	0.149983	0.150361	0.138065	0.145116
7675	1	-1572.447	-1567.488	-4.95912	0.238562	0.237982	0.150175	0.101103	0.0926864	0.0926414	0.0927831	0.114965	0.115089	0.109533
7676	0	-1590.256	-1568.047	-22.20935	0.316533	0.289529	0.302271	0.303926	0.311418	0.309921	0.356721	0.425112	0.429214	0.414538
7677	1	-1549.561	-1567.2	17.63962	0.25201	0.224061	0.182254	0.184259	0.175351	0.16144	0.120142	0.124962	0.132603	0.120885
7678	0	-1569.84	-1568.281	-1.55889	0.251596	0.25659	0.252048	0.218168	0.149496	0.186658	0.184785	0.188678	0.187223	0.183474
7679	1	-1536.873	-1567.557	30.6841	0.250993	0.251019	0.152057	0.150077	0.156852	0.157804	0.159361	0.158893	0.162754	0.16973
7680	0	-1555.365	-1568.218	12.85357	0.249397	0.249016	0.245876	0.187536	0.152512	0.152972	0.157594	0.158989	0.157781	0.150689
7681	1	-1549.463	-1568.601	19.13833	0.217781	0.182689	0.10159	0.122335	0.124003	0.122036	0.12441	0.125486	0.118169	0.128173
7682	0	-1553.513	-1570.88	17.36678	0.289988	0.291159	0.292999	0.289874	0.283495	0.283562	0.283929	0.277817	0.289646	0.289596
7683	1	-1548.36	-1567.463	19.10318	0.212961	0.219182	0.0946704	0.0990205	0.0743913	0.07276	0.0534764	0.0604928	0.0610623	0.0644986
7684	0	-1561.213	-1568.828	7.615164	0.31151	0.302257	0.290983	0.259405	0.251088	0.236739	0.240752	0.225043	0.224115	0.252315
7685	1	-1550.723	-1567.761	17.03857	0.275578	0.271845	0.200511	0.202723	0.206243	0.19229	0.191539	0.197353	0.195395	0.169597
7686	0	-1531.268	-1570.03	38.76193	0.294128	0.294745	0.293092	0.284155	0.283846	0.236787	0.234891	0.230997	0.2312	0.232213
7687	1	-1551.034	-1567.735	16.70099	0.254064	0.260482	0.187869	0.190184	0.204849	0.194158	0.185465	0.18555	0.186427	0.186438
7688	0	-1561.884	-1567.92	6.036332	0.281465	0.281625	0.282678	0.285217	0.290236	0.288337	0.287368	0.306889	0.302184	0.303425
7689	1	-1563.307	-1567.915	4.608392	0.233219	0.224157	0.216615	0.210949	0.0865703	0.0873436	0.0873744	0.0898502	0.0851669	0.0820352
7690	0	-1580.463	-1567.349	-13.11366	0.266015	0.266738	0.247708	0.245671	0.212546	0.242817	0.242274	0.243608	0.249443	0.248901
7691	1	-1560.336	-1568.291	7.954532	0.230929	0.194332	0.1926	0.154219	0.144777	0.131523	0.133814	0.130271	0.130599	0.108759
7692	0	-1594.861	-1567.591	-27.26973	0.29052	0.289326	0.270048	0.271726	0.198043	0.189936	0.181347	0.178435	0.116357	0.13174
7693	1	-1603.847	-1567.881	-35.96675	0.204084	0.132062	0.125016	0.0805748	0.0804577	0.0513384	0.0425343	0.0335505	0.0390844	0.0480451
7694	0	-1602.139	-1572.234	-29.90511	0.199269	0.199131	0.167874	0.12988	0.127035	0.145267	0.136112	0.153509	0.151726	0.149473
7695	1	-1592.617	-1566.689	-25.92818	0.210767	0.176483	0.128135	0.0913068	0.0708445	0.0753172	0.0723172	0.0593999	0.0570224	0.0575028
7696	0	-1604.586	-1569.968	-34.61864	0.197164	0.169565	0.167036	0.109789	0.123157	0.123971	0.123427	0.113728	0.118436	0.0896611
7697	1	-1591.95	-1565.997	-25.95313	0.263345	0.249375	0.197817	0.16433	0.170952	0.0861043	0.137316	0.152243	0.162846	0.187874
7698	0	-1592.114	-1565.519	-26.59529	0.2385	0.244845	0.243155	0.243612	0.238238	0.252096	0.233989	0.240369	0.245136	0.251313
7699	1	-1594.212	-1566.881	-27.33074	0.209676	0.194155	0.112799	0.0985322	0.0850042	0.0846456	0.083599	0.0841465	0.0931603	0.0840061
7700	0	-1592.947	-1567.267	-25.67928	0.231051	0.194353	0.193466	0.197031	0.190146	0.202078	0.168635	0.164082	0.160894	0.166413
7701	1	-1606.821	-1569.636	-37.18428	0.221792	0.231548	0.160682	0.111923	0.112362	0.0531751	0.0584032	0.0303126	0.0335652	0.0365562
7702	0	-1599.065	-1568.367	-30.69852	0.23602	0.229961	0.231176	0.211334	0.165238	0.165602	0.140147	0.150271	0.15025	0.149731
7703	1	-1584.54	-1567.618	-16.92175	0.253037	0.229292	0.149508	0.14528	0.146242	0.0721737	0.0744588	0.251399	0.288324	0.271486
7704	0	-1562.85	-1566.285	3.435031	0.210187	0.203374	0.139419	0.131175	0.0685133	0.0676035	0.0721358	0.0715726	0.0727189	0.0730581
7705	1	-1558.07	-1568.23	10.15997	0.265444	0.257987	0.258595	0.179103	0.180457	0.180246	0.197116	0.19082	0.314808	0.307269
7706	0	-1567.78	-1567.26	-0.5207004	0.225414	0.202347	0.154448	0.162673	0.0634423	0.0630915	0.0605386	0.0602994	0.0773423	0.0642018
7707	1	-1561.719	-1572.038	10.31933	0.252873	0.253017	0.257667	0.203312	0.204058	0.178672	0.175741	0.183663	0.180703	0.182965
7708	0	-1585.271	-1567.282	-17.98951	0.254031	0.245325	0.243732	0.251129	0.173202	0.171472	0.18968	0.31165	0.281192	0.264131
7709	1	-1585.861	-1569.53	-16.33167	0.220249	0.213825	0.213964	0.212509	0.210442	0.214468	0.229066	0.235309	0.222293	0.227457
7710	0	-1559.146	-1567.464	8.317737	0.237465	0.222069	0.225617	0.223063	0.217717	0.217152	0.220415	0.221062	0.255645	0.263264
7711	1	-1587.199	-1566.569	-20.62919	0.236517	0.209365	0.138538	0.133516	0.140819	0.136133	0.143058	0.142908	0.137611	0.375739
7712	0	-1560.749	-1568.888	8.139021	0.241971	0.206473	0.154975	0.156294	0.151005	0.150991	0.164743	0.138908	0.136124	0.147227
7713	1	-1599.311	-1570.763	-28.54838	0.229487	0.228776	0.0736617	0.0873483	0.0863609	0.0655553	0.0737685	0.0754502	0.0735285	0.109296
7714	0	-1596.964	-1566.829	-30.13494	0.236373	0.210958	0.155842	0.1608	0.146358	0.143029	0.161872	0.135958	0.126336	0.125571
7715	1	-1574.938	-1567.548	-7.390452	0.247948	0.251311	0.247248	0.249036	0.104705	0.10387	0.107522	0.124655	0.113037	0.113432
7716	0	-1560.718	-1569.617	8.89822	0.209659	0.162441	0.159769	0.0843316	0.084388	0.0880956	0.0890207	0.0852184	0.0849475	0.0850961
7717	1	-1593.827	-1567.381	-26.44624	0.242019	0.178221	0.123163	0.115112	0.115578	0.108467	0.108489	0.100558	0.0187564	0.018507
7718	0	-1578.087	-1566.927	-11.16017	0.216331	0.205718	0.105014	0.107045	0.114323	0.0628608	0.0804182	0.0830094	0.0837328	0.085127
7719	1	-1596.345	-1567.546	-28.79919	0.222009	0.167518	0.136139	0.14148	0.0383173	0.0401726	0.0420692	0.03804	0.0450134	0.0439388
7720	0	-1567.62	-1567.437	-0.1826023	0.259082	0.269254	0.194363	0.170156	0.174955	0.146724	0.198781	0.206422	0.20895	0.205884
7721	1	-1581.942	-1569.056	-12.8856	0.190568	0.192921	0.0733697	0.0737967	0.074062	0.0736654	0.0512814	0.0484233	0.0358271	0.0460886
7722	0	-1561.068	-1569.276	8.207905	0.271476	0.294029	0.258728	0.288541	0.26807	0.208263	0.207412	0.237588	0.243645	0.256005
7723	1	-1598.941	-1567.976	-30.96484	0.223523	0.129439	0.125188	0.125259	0.0373554	0.00826154	0.0147031	0.0283536	0.0281277	0.0274918
7724	0	-1549.653	-1571.254	21.60093	0.350946	0.350819	0.34044	0.330891	0.335378	0.352136	0.311023	0.309031	0.306074	0.31856
7725	1	-1614.069	-1566.216	-47.85318	0.199192	0.160634	0.081771	0.0789266	0.0374602	0.0378281	0.035674	0.0357061	0.0378936	0.0347286
7726	0	-1574.158	-1568.526	-5.631455	0.260584	0.196889	0.182158	0.158164	0.143061	0.131128	0.118202	0.143671	0.148815	0.0544157
7727	1	-1584.881	-1568.258	-16.62299	0.199127	0.166779	0.0633742	0.0601935	0.0387534	0.0471778	0.0518819	0.0624005	0.0576824	0.0590325
7728	0	-1583.13	-1566.411	-16.71883	0.252727	0.207536	0.203184	0.171981	0.0868585	0.0931469	0.132994	0.142477	0.169218	0.132475
7729	1	-1592.425	-1567.25	-25.17481	0.207883	0.148871	0.135627	0.136229	0.138704	0.130566	0.122934	0.114566	0.106199	0.103492
7730	0	-1613.515	-1566.927	-46.58872	0.200655	0.201386	0.143328	0.137071	0.112896	0.104375	0.105714	0.10594	0.100879	0.100306
7731	1	-1594.295	-1568.237	-26.05711	0.197945	0.195423	0.172527	0.160617	0.163717	0.164498	0.162464	0.161418	0.160418	0.158519
7732	0	-1599.412	-1566.341	-33.07179	0.261301	0.213732	0.129085	0.134439	0.112576	0.0873635	0.0800229	0.0679174	0.0260977	0.144468
7733	1	-1580.263	-1566.78	-13.48271	0.225544	0.225317	0.214063	0.213025	0.212099	0.204727	0.203788	0.203808	0.203792	0.202594
7734	0	-1555.123	-1566.85	11.72609	0.209963	0.207086	0.137752	0.13561	0.102766	0.0805747	0.0800206	0.0658279	0.065582	0.0703947
7735	1	-1577.337	-1568.514	-8.823073	0.196646	0.196329	0.113338	0.114361	0.107937	0.108609	0.0758902	0.0784062	0.0767847	0.0765752
7736	0	-1582.438	-1567.811	-14.6271	0.259578	0.258808	0.265153	0.269559	0.275602	0.275398	0.288316	0.289982	0.301489	0.317781
7737	1	-1575.105	-1566.539	-8.566414	0.261942	0.2627	0.169931	0.167859	0.132169	0.127492	0.172889	0.174082	0.153379	0.158061
7738	0	-1583.393	-1567.177	-16.2153	0.2192	0.22056	0.104485	0.0950829	0.0775591	0.0789614	0.0787816	0.0787005	0.0750012	0.0699881
7739	1	-1569.767	-1568.419	-1.348133	0.290412	0.263652	0.260455	0.258928	0.183033	0.18348	0.147144	0.140735	0.129179	0.10741
7740	0	-1554.232	-1568.261	14.02877	0.219628	0.229706	0.114183	0.118171	0.118359	0.116637	0.118097	0.136996	0.120802	0.119426
7741	1	-1588.932	-1568.59	-20.34226	0.277233	0.268414	0.254064	0.240498	0.222958	0.231116	0.215895	0.216089	0.180567	0.406406
7742	0	-1602.811	-1568.765	-34.0452	0.253521	0.167424	0.159638	0.159767	0.0763689	0.0586157	0.0458667	0.0500442	0.0482399	0.0587235
7743	1	-1595.255	-1571.357	-23.89878	0.321692	0.296464	0.298485	0.276049	0.174018	0.185455	0.184429	0.184309	0.162602	0.120569
7744	0	-1569.736	-1566.692	-3.043351	0.2672	0.248682	0.147745	0.150475	0.146057	0.14521	0.121332	0.120727	0.118636	0.116677
7745	1	-1570.305	-1566.873	-3.431885	0.244001	0.18043	0.105858	0.103898	0.1043	0.102998	0.103026	0.0970892	0.0701837	0.0746199
7746	0	-1585.69	-1568.358	-17.332	0.296751	0.305526	0.309396	0.326364	0.332834	0.329935	0.323139	0.32095	0.326028	0.331018
7747	1	-1590.907	-1571.564	-19.34382	0.216127	0.20392	0.133566	0.130296	0.13119	0.128746	0.12881	0.129783	0.13014	0.130558
7748	0	-1584.134	-1568.154	-15.98013	0.239213	0.239534	0.238331	0.26171	0.276809	0.279408	0.278626	0.272779	0.192629	0.192601
7749	1	-1560.224	-1570.029	9.804982	0.215773	0.214482	0.214602	0.201597	0.0940559	0.0943729	0.088269	0.0884107	0.0888349	0.081511
7750	0	-1597.641	-1569.441	-28.19916	0.213259	0.205959	0.204581	0.237083	0.154098	0.209667	0.225745	0.2281	0.194568	0.191815
7751	1	-1592.257	-1568.504	-23.75311	0.196467	0.20505	0.133169	0.112909	0.0893469	0.0670526	0.0815647	0.0846095	0.0988298	0.0987108
7752	0	-1603.161	-1565.86	-37.30189	0.233185	0.226355	0.165537	0.186531	0.185056	0.19511	0.192519	0.154253	0.141042	0.133648
7753	1	-1579.471	-1566.261	-13.20968	0.23148	0.186107	0.141417	0.141832	0.08931	0.074482	0.0711883	0.0729371	0.0729076	0.116166
7754	0	-1584.01	-1569.163	-14.84772	0.23095	0.229435	0.223242	0.229492	0.225579	0.231605	0.231713	0.219283	0.219316	0.188279
7755	1	-1580.229	-1572.472	-7.757259	0.212945	0.220173	0.221878	0.221706	0.221148	0.223104	0.221731	0.221865	0.227323	0.228365
7756	0	-1597.96	-1566.172	-31.78791	0.216129	0.212186	0.156031	0.163876	0.167571	0.176726	0.162138	0.161093	0.16027	0.159671
7757	1	-1586.701	-1569.621	-17.07961	0.237541	0.235198	0.233142	0.254152	0.255848	0.261786	0.248637	0.237175	0.243779	0.248928
7758	0	-1611.235	-1566.082	-45.15263	0.24205	0.251485	0.230633	0.221982	0.2166	0.217003	0.228051	0.229992	0.133061	0.0886431
7759	1	-1564.375	-1568.912	4.53703	0.287905	0.277506	0.277625	0.293932	0.230875	0.232476	0.231117	0.223631	0.219175	0.222717
7760	0	-1569.937	-1567.012	-2.925555	0.24213	0.244161	0.233175	0.233166	0.237425	0.241645	0.237953	0.243776	0.229491	0.222567
7761	1	-1564.603	-1569.213	4.610386	0.28929	0.290551	0.170302	0.174739	0.181489	0.174368	0.172205	0.172639	0.17759	0.180939
7762	0	-1571.492	-1566.847	-4.645343	0.254629	0.23984	0.240026	0.23559	0.210482	0.210392	0.199605	0.200787	0.206542	0.209015
7763	1	-1566.083	-1571.498	5.414608	0.222697	0.230746	0.230829	0.229973	0.231115	0.176957	0.175439	0.174998	0.182997	0.175421
7764	0	-1595.195	-1566.713	-28.4823	0.218291	0.209541	0.209918	0.203761	0.120462	0.131556	0.131759	0.152785	0.154701	0.215935
7765	1	-1546.447	-1569.782	23.33481	0.303081	0.291625	0.242858	0.241043	0.244148	0.245841	0.251231	0.257324	0.223001	0.21956
7766	0	-1557.772	-1568.143	10.37136	0.237693	0.236269	0.10588	0.112787	0.103015	0.10822	0.108046	0.114517	0.126354	0.138906
7767	1	-1557.805	-1567.853	10.04857	0.255501	0.237412	0.232295	0.233037	0.0947778	0.099593	0.0986326	0.0982677	0.102255	0.101886
7768	0	-1592.792	-1568.311	-24.48046	0.206476	0.184727	0.102903	0.102969	0.102884	0.100503	0.0975065	0.099798	0.0709923	0.076318
7769	1	-1573.031	-1569.823	-3.208872	0.22657	0.229761	0.167292	0.0958825	0.0804751	0.0774665	0.076951	0.0611461	0.0655582	0.0556356
7770	0	-1587.233	-1567.314	-19.91854	0.223423	0.15655	0.128182	0.103112	0.0840455	0.0856588	0.042017	0.0362499	0.0362531	0.032622
7771	1	-1580.953	-1569.734	-11.21909	0.232021	0.243436	0.0915779	0.0931078	0.0744091	0.0398047	0.0426393	0.0471257	0.049871	0.046168
7772	0	-1610.082	-1569.855	-40.2276	0.256144	0.168605	0.0951197	0.090982	0.0823629	0.0948064	0.0732563	0.0719129	0.06974	0.0856202
7773	1	-1589.312	-1569.635	-19.67651	0.189312	0.164663	0.148526	0.146232	0.0742634	0.0189636	0.0171743	0.0221614	0.0293891	0.0291654
7774	0	-1591.717	-1566.532	-25.18514	0.213141	0.200105	0.129518	0.124038	0.0477862	0.0463924	0.0688276	0.0710453	0.0710288	0.0982796
7775	1	-1584.348	-1566.313	-18.03488	0.250806	0.193448	0.171741	0.136082	0.132045	0.105163	0.0987082	0.101932	0.104615	0.102656
7776	0	-1586.857	-1566.331	-20.52623	0.222078	0.156439	0.136148	0.0906153	0.0655428	0.065377	0.067162	0.0663656	0.0450184	0.0479799
7777	1	-1568.589	-1566.894	-1.695242	0.209307	0.184771	0.157261	0.160108	0.0835174	0.0746704	0.0745742	0.0714935	0.0531978	0.0590353
7778	0	-1599.185	-1567.56	-31.6247	0.198295	0.176457	0.0868141	0.0797646	0.0848546	0.0547359	0.0827576	0.0751202	0.0745882	0.0799441
7779	1	-1554.969	-1568.473	13.5035	0.257182	0.257093	0.118623	0.126078	0.126771	0.133642	0.128601	0.127993	0.12784	0.104681
7780	0	-1589.149	-1569.178	-19.97104	0.192848	0.177779	0.102873	0.105244	0.0768437	0.118511	0.0854503	0.0958924	0.0968801	0.0969543
7781	1	-1559.966	-1568.671	8.705593	0.274281	0.270975	0.268829	0.262682	0.217802	0.216077	0.195045	0.195434	0.196145	0.187966
7782	0	-1571.612	-1567.113	-4.498853	0.232944	0.200741	0.188508	0.190521	0.0807893	0.0900488	0.106442	0.0976359	0.0901457	0.0783136
7783	1	-1574.478	-1569.293	-5.184967	0.268004	0.250188	0.250421	0.253865	0.253638	0.251462	0.256757	0.250939	0.250677	0.247983
7784	0	-1570.043	-1570.733	0.6905681	0.316278	0.285758	0.278957	0.27607	0.290244	0.290349	0.284858	0.271343	0.263625	0.222175
7785	1	-1567.651	-1571.162	3.511572	0.267313	0.274023	0.273812	0.272197	0.273136	0.273028	0.272454	0.273117	0.27351	0.273982
7786	0	-1571.182	-1568.185	-2.996934	0.247149	0.199923	0.198478	0.172982	0.173476	0.173912	0.149774	0.155528	0.155516	0.155871
7787	1	-1557.657	-1567.421	9.763148	0.272102	0.272311	0.27236	0.273093	0.264157	0.23594	0.2387	0.238524	0.245301	0.245374
7788	0	-1561.597	-1567.783	6.185528	0.239091	0.177479	0.171183	0.171496	0.109615	0.0808897	0.0804546	0.0755996	0.0771601	0.0897109
7789	1	-1582.545	-1566.356	-16.18881	0.252895	0.257389	0.254314	0.252822	0.249227	0.249407	0.240218	0.239327	0.249111	0.24981
7790	0	-1560.77	-1572.957	12.18738	0.294873	0.30143	0.247645	0.24319	0.243433	0.24718	0.261571	0.308475	0.302997	0.303855
7791	1	-1575.701	-1568.548	-7.153215	0.242947	0.238243	0.238463	0.237738	0.237456	0.237299	0.237123	0.237346	0.236685	0.236635
7792	0	-1584.963	-1567.311	-17.65192	0.241041	0.198956	0.181016	0.125212	0.133035	0.0709479	0.0872586	0.12743	0.135536	0.0883093
7793	1	-1573.593	-1567.355	-6.23828	0.304752	0.311066	0.312027	0.307535	0.307586	0.308975	0.292437	0.293994	0.29953	0.288552
7794	0	-1582.605	-1569.209	-13.39667	0.221252	0.204117	0.169704	0.156281	0.0308754	0.0398371	0.0364759	0.0472675	0.0469767	0.0733077
7795	1	-1579.876	-1569.178	-10.69793	0.314047	0.314056	0.294142	0.293958	0.295007	0.292544	0.404174	0.40393	0.402065	0.404657
7796	0	-1560.328	-1569.364	9.035882	0.233696	0.223147	0.0757044	0.0743423	0.0684965	0.0669311	0.0672105	0.0678383	0.0673255	0.0671148
7797	1	-1560.327	-1572.109	11.78163	0.279801	0.274504	0.275247	0.276541	0.256664	0.267568	0.267929	0.266783	0.265618	0.265658
7798	0	-1563.367	-1569.721	6.353432	0.231766	0.169928	0.196588	0.0783431	0.077729	0.0781032	0.0581995	0.057901	0.057926	0.0708966
7799	1	-1542.844	-1570.566	27.72266	0.268992	0.224006	0.210976	0.210722	0.212038	0.202735	0.203825	0.205428	0.207609	0.206632
7800	0	-1577.979	-1565.989	-11.98956	0.261607	0.260925	0.219692	0.21745	0.148006	0.163026	0.184107	0.182965	0.203812	0.201494
7801	1	-1590.202	-1570.164	-20.03812	0.272451	0.33564	0.261935	0.203555	0.224799	0.203319	0.156756	0.156225	0.169099	0.33285
7802	0	-1577.339	-1571.883	-5.456638	0.313888	0.314087	0.311731	0.296969	0.307878	0.311026	0.351101	0.347924	0.348576	0.347417
7803	1	-1568.64	-1567.509	-1.130685	0.243145	0.176891	0.125416	0.137262	0.114223	0.0970114	0.103976	0.103235	0.102971	0.0617035
7804	0	-1565.427	-1568.612	3.184816	0.279149	0.280437	0.275394	0.23883	0.239798	0.239747	0.2397	0.238955	0.202317	0.20943
7805	1	-1590.476	-1567.313	-23.1634	0.250575	0.251696	0.163526	0.171739	0.161819	0.0810676	0.0899114	0.0819869	0.103925	0.0761622
7806	0	-1597.527	-1569.1	-28.42603	0.248484	0.154556	0.159035	0.158379	0.157319	0.156837	0.162481	0.160394	0.155405	0.110224
7807	1	-1592.459	-1569.956	-22.50254	0.282379	0.277219	0.256954	0.263726	0.21298	0.126791	0.125624	0.113103	0.139817	0.13291
7808	0	-1589.449	-1565.033	-24.41603	0.252391	0.256306	0.231559	0.21622	0.207295	0.208012	0.162639	0.159213	0.167626	0.180133
7809	1	-1592.123	-1570.044	-22.07867	0.209795	0.202985	0.0911348	0.0926171	0.0814451	0.136426	0.0298318	0.0297483	0.0305174	0.025098
7810	0	-1576.497	-1566.279	-10.21799	0.217145	0.218764	0.217541	0.217852	0.215993	0.197263	0.199007	0.189485	0.188366	0.197227
7811	1	-1579.998	-1568.065	-11.93346	0.205115	0.173436	0.0673069	0.0796271	0.0800544	0.0593784	0.0641764	0.08034	0.0796066	0.072175
7812	0	-1609.093	-1570.243	-38.84993	0.190521	0.151894	0.150939	0.0857389	0.0885274	0.0906217	0.0906315	0.0744843	0.0747043	0.0747975
7813	1	-1578.945	-1566.016	-12.92899	0.220885	0.144697	0.111985	0.110805	0.0291091	0.0289734	0.0274399	0.0519461	0.0514481	0.051726
7814	0	-1583.378	-1569.95	-13.42801	0.213346	0.209209	0.118222	0.118787	0.123627	0.119525	0.11318	0.112634	0.12105	0.12116
7815	1	-1561.724	-1569.847	8.122337	0.225802	0.204559	0.204271	0.195271	0.195086	0.106196	0.102672	0.103846	0.100889	0.0855691
7816	0	-1570.459	-1568.487	-1.972683	0.216852	0.21897	0.188207	0.195311	0.108163	0.108811	0.111016	0.0897	0.0855777	0.0850891
7817	1	-1549.645	-1566.191	16.54648	0.263331	0.262873	0.26355	0.261561	0.261887	0.263304	0.259074	0.258779	0.261118	0.260889
7818	0	-1567.694	-1567.979	0.2852628	0.273502	0.273777	0.274339	0.273983	0.157239	0.147581	0.142692	0.14122	0.142247	0.136147
7819	1	-1580.264	-1567.388	-12.87637	0.28806	0.288714	0.288072	0.285392	0.285219	0.267134	0.240474	0.240562	0.16647	0.164649
7820	0	-1577.798	-1572.769	-5.029006	0.272683	0.270895	0.272811	0.277879	0.245081	0.24589	0.247332	0.248281	0.272173	0.263127
7821	1	-1585.412	-1566.951	-18.46082	0.216119	0.21596	0.221978	0.222573	0.226108	0.225043	0.218115	0.214008	0.206818	0.619182
7822	0	-1547.683	-1567.301	19.61857	0.288422	0.287904	0.287335	0.297486	0.298151	0.29824	0.300397	0.300302	0.299687	0.301968
7823	1	-1586.754	-1565.53	-21.22401	0.22067	0.22014	0.210812	0.204705	0.197602	0.199736	0.200453	0.200389	0.200251	0.202171
7824	0	-1564.219	-1569.879	5.660539	0.240438	0.235155	0.235046	0.240986	0.208672	0.207578	0.246365	0.246171	0.24633	0.242453
7825	1	-1584.076	-1568.474	-15.60202	0.193947	0.193038	0.101086	0.100839	0.0777874	0.0745782	0.0734831	0.0778226	0.0903527	0.0903009
7826	0	-1551.222	-1567.867	16.64578	0.292146	0.291422	0.286654	0.288012	0.288698	0.290163	0.289921	0.288813	0.28203	0.282212
7827	1	-1591.722	-1566.946	-24.77644	0.204944	0.166787	0.105998	0.0578128	0.0381549	0.037707	0.0312385	0.0378149	0.0409878	0.0413146
7828	0	-1590.166	-1570.011	-20.15501	0.300507	0.297786	0.253919	0.197577	0.210551	0.209011	0.214506	0.213833	0.214154	0.17959
7829	1	-1574.213	-1567.789	-6.424848	0.212072	0.164051	0.0911467	0.0922426	0.0918444	0.07962	0.0733137	0.0748759	0.0733262	0.0871425
7830	0	-1583.533	-1569.083	-14.44998	0.279741	0.283937	0.263392	0.240199	0.242215	0.23937	0.234516	0.23369	0.259348	0.247615
7831	1	-1569.106	-1566.745	-2.361638	0.200379	0.178029	0.0913248	0.0917912	0.0917998	0.0470234	0.0433866	0.0355777	0.0339547	0.0333808
7832	0	-1618.716	-1568.685	-50.0304	0.240626	0.23667	0.129046	0.0812581	0.0838362	0.0705736	0.0705864	0.0704975	0.0694101	0.0446829
7833	1	-1589.8	-1568.482	-21.31715	0.19896	0.1468	0.146388	0.146629	0.0326797	0.0324922	0.0315973	0.0290319	0.028896	0.0286875
