Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]
1920	-1575.826	-1567.745	-8.080939	0.263572	0.199577	0.192588	0.191704	0.0562155	0.0558556	0.0547241	0.0550194	0.0550868	0.0443467
1930	-1552.7	-1570.589	17.88919	0.223843	0.208451	0.17469	0.174925	0.172877	0.174821	0.186925	0.169809	0.18183	0.182284
1940	-1561.008	-1567.824	6.816057	0.258889	0.258618	0.175043	0.174837	0.174938	0.190404	0.193793	0.171998	0.170795	0.207141
1950	-1578.509	-1566.661	-11.848	0.254621	0.252766	0.229554	0.219533	0.14287	0.132454	0.107798	0.176214	0.174295	0.201356
1960	-1573.203	-1572.343	-0.8600187	0.236373	0.236402	0.238027	0.172409	0.173598	0.150849	0.150042	0.0909621	0.0897683	0.0811439
1970	-1572.154	-1567.48	-4.674003	0.263347	0.268018	0.137223	0.136912	0.109999	0.124405	0.103337	0.107584	0.106223	0.118576
1980	-1583.838	-1566.096	-17.7424	0.245999	0.232048	0.230658	0.243696	0.171007	0.172708	0.203688	0.24148	0.240759	0.396012
1990	-1551.888	-1571.039	19.15082	0.223905	0.224396	0.196181	0.196379	0.187731	0.187209	0.178268	0.17746	0.182283	0.178838
2000	-1556.56	-1571.1	14.54026	0.306099	0.304896	0.30399	0.305829	0.302445	0.300095	0.299171	0.29747	0.302402	0.300573
2010	-1516.916	-1568.33	51.41453	0.313342	0.313247	0.313181	0.313179	0.31306	0.313058	0.31306	0.313037	0.312955	0.314411
2020	-1554.351	-1569.224	14.87318	0.281908	0.281526	0.282235	0.274083	0.286975	0.289949	0.289999	0.290578	0.296481	0.297093
2030	-1546.328	-1566.443	20.11448	0.277634	0.277048	0.276645	0.272587	0.272809	0.273311	0.275483	0.27584	0.274929	0.273418
2040	-1583.869	-1566.08	-17.78915	0.25833	0.264979	0.196647	0.188321	0.188439	0.189427	0.191762	0.190439	0.199477	0.206452
2050	-1569.789	-1566.269	-3.520425	0.260116	0.255452	0.189761	0.190507	0.185553	0.171772	0.177878	0.177989	0.184542	0.193154
2060	-1555.385	-1567.489	12.10395	0.217774	0.214902	0.213005	0.210163	0.208788	0.209166	0.203366	0.196734	0.196714	0.194496
2070	-1547.136	-1565.425	18.28886	0.250588	0.250578	0.248269	0.247781	0.244901	0.244896	0.245331	0.245497	0.245966	0.246574
2080	-1577.019	-1568.51	-8.508951	0.214488	0.222229	0.229614	0.229013	0.236103	0.23327	0.235025	0.223489	0.222957	0.222956
2090	-1563.369	-1565.526	2.156898	0.247417	0.247139	0.247231	0.229437	0.228098	0.22504	0.224807	0.224862	0.227837	0.215315
2100	-1541.288	-1565.53	24.24216	0.249969	0.249229	0.249988	0.246657	0.246938	0.245387	0.245252	0.246104	0.246138	0.249296
2110	-1566.09	-1566.104	0.01384303	0.261794	0.239554	0.190939	0.195179	0.19607	0.182375	0.183305	0.190419	0.194048	0.195553
2120	-1574.548	-1566.808	-7.739833	0.231051	0.230035	0.179878	0.190344	0.173938	0.173438	0.171999	0.176347	0.181465	0.192084
2130	-1597.887	-1569.025	-28.86268	0.238382	0.261614	0.197134	0.195618	0.203357	0.206922	0.207191	0.207436	0.214352	0.216759
2140	-1567.196	-1566.358	-0.8380035	0.230958	0.230291	0.221105	0.221331	0.221623	0.245952	0.253951	0.259715	0.259792	0.26151
2150	-1569.784	-1566.475	-3.3082	0.255392	0.254069	0.242879	0.239543	0.230102	0.2516	0.255609	0.228147	0.224136	0.222506
2160	-1560.66	-1568.123	7.46282	0.289163	0.284917	0.304494	0.30288	0.324801	0.327643	0.332338	0.351679	0.352694	0.354111
2170	-1578.514	-1569.889	-8.624769	0.290424	0.283092	0.251176	0.251568	0.10285	0.0921078	0.118005	0.408977	0.381308	0.404504
2180	-1577.088	-1571.599	-5.488573	0.311554	0.3539	0.34388	0.360636	0.352965	0.19208	0.210939	0.214144	0.199704	0.194355
2190	-1550.714	-1570.133	19.41854	0.304448	0.303696	0.292864	0.291146	0.284387	0.288026	0.292282	0.294876	0.290655	0.287862
2200	-1571.191	-1571.622	0.4306966	0.305066	0.262506	0.22686	0.219941	0.219921	0.198574	0.225974	0.252055	0.300725	0.299885
2210	-1567.538	-1568.608	1.069697	0.250767	0.173196	0.145368	0.147735	0.14561	0.144912	0.144908	0.142158	0.118814	0.0733615
2220	-1566.81	-1568.95	2.140259	0.286433	0.192743	0.153072	0.134317	0.136707	0.132457	0.136503	0.12355	0.118654	0.112156
2230	-1595.41	-1568.547	-26.86345	0.227125	0.189423	0.0921919	0.0573757	0.0493415	0.0667218	0.0529123	0.0633091	0.0494121	0.0668738
2240	-1571.639	-1565.523	-6.115748	0.23309	0.167806	0.109723	0.119628	0.0576743	0.0630925	0.0551548	0.0545347	0.0314861	0.0337465
2250	-1582.349	-1568.301	-14.04817	0.239429	0.143332	0.133517	0.130612	0.0858203	0.0900596	0.0825415	0.0852599	0.0853133	0.07073
2260	-1576.694	-1567.312	-9.382812	0.223436	0.151746	0.12163	0.121237	0.0225409	0.0337479	0.0345624	0.0349595	0.0783905	0.063016
2270	-1603.725	-1566.355	-37.37032	0.241165	0.198946	0.135925	0.103236	0.113085	0.104748	0.106835	0.11901	0.115436	0.107287
2280	-1587.716	-1569.472	-18.24391	0.20026	0.136908	0.102929	0.0977771	0.105836	0.105318	0.0698873	0.058491	0.0878914	0.119702
2290	-1594.878	-1568.495	-26.38326	0.209251	0.213969	0.0926195	0.0943247	0.0929965	0.0889788	0.0583821	0.0597068	0.0331675	0.0301409
2300	-1579.719	-1568.4	-11.31849	0.217436	0.12333	0.120198	0.117666	0.0768098	0.0766301	0.0750372	0.064106	0.0665954	0.0678658
2310	-1608.098	-1571.285	-36.81347	0.2162	0.213707	0.122158	0.117649	0.117757	0.0854055	0.082475	0.0968942	0.118342	0.137432
2320	-1587.653	-1570.909	-16.74391	0.180034	0.14558	0.144432	0.140584	0.0665519	0.070871	0.0577852	0.0552476	0.0550558	0.108487
2330	-1569.225	-1568.283	-0.9417859	0.249479	0.217738	0.21999	0.229366	0.203824	0.200176	0.202688	0.210098	0.2056	0.202259
2340	-1596.142	-1565.672	-30.47049	0.258259	0.255907	0.255688	0.252491	0.22383	0.216743	0.221389	0.224975	0.233909	0.234372
2350	-1603.276	-1566.528	-36.74874	0.247223	0.223341	0.221442	0.194807	0.142197	0.140215	0.141345	0.178084	0.177647	0.17741
2360	-1582.449	-1565.607	-16.84231	0.231659	0.252071	0.251737	0.251556	0.243423	0.221165	0.227417	0.238034	0.232015	0.221823
2370	-1617.066	-1568.261	-48.80514	0.236446	0.140118	0.177252	0.17763	0.16416	0.140329	0.140046	0.208199	0.204833	0.302866
2380	-1575.147	-1569.8	-5.347087	0.199422	0.201697	0.203202	0.175662	0.103834	0.112332	0.0953787	0.101231	0.101213	0.0852113
2390	-1566.92	-1569.925	3.00536	0.231897	0.192258	0.192297	0.18739	0.195118	0.190254	0.18636	0.182639	0.184671	0.191919
2400	-1586.097	-1567.872	-18.22407	0.229009	0.225119	0.136302	0.112376	0.0784921	0.088371	0.0827928	0.0828909	0.0764345	0.0724538
2410	-1628.708	-1569.297	-59.41037	0.239003	0.132752	0.0750923	0.0592508	0.0364472	0.0624447	0.0627091	0.0427318	0.0317664	0.0492464
2420	-1640.206	-1565.6	-74.60614	0.222899	0.164752	0.0975476	0.0924069	0.0451799	0.0310139	0.0360163	0.0646878	0.063939	0.0512339
2430	-1600.337	-1570.886	-29.45142	0.188953	0.19711	0.0740524	0.0742487	0.073271	0.0806671	0.0825283	0.0820604	0.0846131	0.085535
2440	-1594.52	-1568.615	-25.90531	0.199531	0.17074	0.0973398	0.10093	0.103252	0.103682	0.0549124	0.0559386	0.0558876	0.0457006
2450	-1571.582	-1565.884	-5.698256	0.220918	0.163439	0.0846418	0.0843916	0.0611327	0.0595194	0.0569453	0.0561309	0.0439676	0.0441411
2460	-1587.889	-1567.054	-20.83557	0.243224	0.215615	0.107291	0.105446	0.125112	0.0817634	0.0991155	0.10437	0.083948	0.0827066
2470	-1580.303	-1566.983	-13.32006	0.234331	0.230694	0.208237	0.181356	0.155841	0.124439	0.125052	0.132143	0.154337	0.261758
2480	-1631.922	-1566.509	-65.41328	0.252181	0.228518	0.220648	0.124007	0.116578	0.113453	0.0923396	0.135973	0.0621787	0.0696036
2490	-1619.477	-1567.779	-51.6981	0.286677	0.276613	0.280125	0.290124	0.204597	0.228098	0.250989	0.249283	0.120482	0.0949685
2500	-1573.831	-1569.615	-4.216425	0.280679	0.299591	0.30307	0.303812	0.288214	0.288938	0.29011	0.268166	0.268666	0.263472
2510	-1568.175	-1568.234	0.05966289	0.237014	0.236373	0.199337	0.191367	0.19137	0.191015	0.188066	0.191047	0.195269	0.193292
2520	-1569.659	-1567.513	-2.146377	0.256148	0.257394	0.252457	0.252232	0.254886	0.259333	0.254434	0.25904	0.2601	0.252607
2530	-1580.397	-1570.491	-9.906323	0.244248	0.188373	0.249799	0.250622	0.252788	0.126166	0.130687	0.13452	0.131675	0.120782
2540	-1556.876	-1566.795	9.919362	0.236762	0.235232	0.23155	0.230157	0.179594	0.179625	0.179637	0.180785	0.183019	0.182128
2550	-1567.047	-1570.844	3.797307	0.305529	0.265608	0.263745	0.26569	0.265555	0.271532	0.270951	0.266248	0.265987	0.277225
2560	-1558.808	-1568.236	9.428001	0.229486	0.229372	0.229867	0.230135	0.222106	0.222177	0.221493	0.220978	0.220564	0.220379
2570	-1585.161	-1567.821	-17.3403	0.256127	0.251373	0.253762	0.248224	0.286223	0.283394	0.294513	0.361868	0.362989	0.364714
2580	-1580.114	-1568.888	-11.22576	0.24841	0.247482	0.22272	0.226584	0.224477	0.224882	0.173254	0.175083	0.171145	0.166787
2590	-1577.8	-1567.662	-10.13789	0.256971	0.248831	0.246126	0.25706	0.190579	0.217432	0.219011	0.218687	0.220373	0.226615
2600	-1557.742	-1568.354	10.61235	0.246208	0.243211	0.244915	0.244407	0.243361	0.243655	0.247728	0.238184	0.238676	0.238273
2610	-1579.951	-1567.345	-12.60604	0.281764	0.281413	0.284206	0.28617	0.291959	0.263081	0.262798	0.268318	0.292807	0.303118
2620	-1566.625	-1568.723	2.097833	0.27099	0.268286	0.266479	0.266237	0.270724	0.270214	0.270379	0.269333	0.287882	0.287216
2630	-1553.825	-1568.269	14.4446	0.251328	0.251588	0.243531	0.243653	0.242664	0.233361	0.233337	0.23359	0.241012	0.240726
2640	-1553.099	-1567.265	14.16583	0.259842	0.268803	0.270297	0.28066	0.282143	0.282698	0.283031	0.282799	0.281225	0.293529
2650	-1570.159	-1568.944	-1.214829	0.281943	0.311888	0.315823	0.314838	0.308662	0.312804	0.327518	0.290752	0.302116	0.165712
2660	-1573.57	-1568.221	-5.348163	0.287322	0.28082	0.226287	0.166059	0.144174	0.139	0.137561	0.145701	0.175536	0.154887
2670	-1581.321	-1567.018	-14.30228	0.260275	0.256157	0.197583	0.16787	0.109524	0.12321	0.11671	0.111028	0.0991991	0.0877242
2680	-1576.094	-1568.506	-7.587757	0.212866	0.204607	0.20409	0.117167	0.115411	0.112304	0.108476	0.117535	0.111596	0.108488
2690	-1597.789	-1566.403	-31.38648	0.259574	0.236916	0.195607	0.196082	0.132422	0.061347	0.0622886	0.0669123	0.0739791	0.0636264
2700	-1577.997	-1565.838	-12.15918	0.248431	0.20546	0.16442	0.170219	0.170507	0.119031	0.118535	0.121087	0.114192	0.147858
2710	-1592.942	-1567.626	-25.31567	0.237342	0.181081	0.180208	0.19409	0.187637	0.108281	0.11307	0.111533	0.150014	0.169135
2720	-1585.34	-1566.507	-18.83271	0.23562	0.210989	0.164305	0.150332	0.140502	0.147282	0.141431	0.136695	0.125734	0.128775
2730	-1574.949	-1567.461	-7.487469	0.28432	0.277565	0.21605	0.224256	0.172446	0.173136	0.173519	0.1739	0.174304	0.176662
2740	-1570.144	-1568.363	-1.78131	0.253992	0.26549	0.252029	0.212321	0.20997	0.196879	0.200326	0.215949	0.216141	0.212225
2750	-1592.905	-1567.35	-25.55555	0.22065	0.147622	0.144401	0.0877527	0.0881866	0.0850471	0.0850017	0.0946439	0.0956178	0.0966419
2760	-1590.231	-1567.791	-22.43913	0.229926	0.200487	0.116502	0.121169	0.133453	0.171477	0.10323	0.142964	0.0927794	0.136413
2770	-1566.619	-1570.416	3.797801	0.228638	0.150759	0.149748	0.169038	0.166381	0.148651	0.12435	0.124448	0.119937	0.117335
2780	-1619.439	-1570.37	-49.06938	0.21355	0.13656	0.136248	0.14527	0.119515	0.0615153	0.0453577	0.0166613	0.043429	0.0429028
2790	-1592.962	-1569.604	-23.35729	0.189897	0.16643	0.152942	0.0878224	0.0804262	0.0701217	0.0642006	0.0626331	0.0403598	0.0464524
2800	-1606.553	-1566.851	-39.70179	0.222334	0.181059	0.0981372	0.0980383	0.0934811	0.0763506	0.0361851	0.033226	0.031824	0.0623159
2810	-1599.726	-1567.97	-31.75521	0.220327	0.136439	0.103825	0.105093	0.104252	0.0769948	0.0782542	0.0731524	0.0736747	0.0672492
2820	-1587.031	-1569.097	-17.93423	0.179205	0.176129	0.085634	0.0806689	0.0557313	0.0521681	0.0534487	0.058374	0.0586448	0.0575958
2830	-1564.484	-1570.778	6.293569	0.230541	0.231679	0.10415	0.105466	0.102277	0.0995601	0.0756378	0.0768328	0.0690056	0.0690737
2840	-1585.555	-1569.839	-15.71596	0.182433	0.178765	0.101692	0.101751	0.102589	0.0941047	0.0641595	0.0640911	0.0341602	0.0367431
2850	-1569.008	-1567.489	-1.51876	0.197151	0.191898	0.0854961	0.0858558	0.085222	0.0295389	0.0292166	0.0285057	0.0286448	0.0287056
2860	-1590.079	-1571.354	-18.72498	0.174068	0.177488	0.14417	0.11193	0.0737032	0.0704759	0.0699742	0.0655604	0.0555042	0.0554442
2870	-1563.818	-1568.025	4.207016	0.228802	0.148745	0.13001	0.122761	0.108528	0.10761	0.0982536	0.0980744	0.0963932	0.096369
2880	-1575.172	-1568.077	-7.095074	0.258799	0.15263	0.121071	0.119519	0.0609687	0.0648878	0.0768528	0.06703	0.0622291	0.0623168
2890	-1581.621	-1566.773	-14.84793	0.219227	0.203772	0.100837	0.0951461	0.0732758	0.0720407	0.0426701	0.0428668	0.049558	0.0501482
2900	-1553.497	-1568.513	15.01634	0.21807	0.20528	0.0756961	0.0764692	0.0754319	0.0763867	0.0623276	0.058978	0.0589344	0.0589981
2910	-1570.09	-1569.478	-0.6116468	0.190541	0.179424	0.124411	0.0520039	0.0517309	0.0556007	0.053406	0.0546775	0.0554614	0.0561916
2920	-1574.594	-1566.977	-7.617155	0.236543	0.209998	0.106989	0.107777	0.100632	0.0745878	0.0652941	0.0596996	0.0553923	0.0392975
2930	-1572.445	-1567.262	-5.18298	0.214212	0.138101	0.0914688	0.0910304	0.0706201	0.071695	0.0721624	0.0721067	0.0730561	0.0724708
2940	-1591.648	-1567.662	-23.98572	0.199732	0.186868	0.0943936	0.0960056	0.0191729	0.0165746	0.0255092	0.0306128	0.0382687	0.0370641
2950	-1584.337	-1566.176	-18.16037	0.232895	0.165742	0.105461	0.109568	0.0477393	0.0304201	0.0403766	0.0339601	0.0339926	0.033815
2960	-1578.019	-1566.551	-11.46771	0.222727	0.195995	0.08888	0.0833465	0.0561755	0.0511925	0.0500143	0.0500633	0.0522892	0.0540897
2970	-1573.408	-1567.478	-5.930077	0.210144	0.211939	0.140624	0.13325	0.133394	0.0687566	0.0690117	0.0718448	0.0688292	0.0803482
2980	-1582.69	-1567.505	-15.18473	0.237084	0.224379	0.13413	0.133525	0.136308	0.133659	0.148579	0.183985	0.190059	0.187651
2990	-1581.237	-1568.228	-13.00927	0.215464	0.216477	0.211248	0.203617	0.0988121	0.108218	0.113467	0.114355	0.113669	0.111473
3000	-1602.814	-1568.628	-34.18593	0.252118	0.253569	0.252059	0.252864	0.0466128	0.0413293	0.0427088	0.0428227	0.0429604	0.0429729
3010	-1617.553	-1567.552	-50.00178	0.216029	0.163462	0.171318	0.301766	0.188004	0.19233	0.217999	0.314127	0.359513	0.140527
3020	-1608.958	-1569.671	-39.2877	0.202192	0.192485	0.156164	0.0686339	0.037932	0.0271692	0.0250874	0.0633539	0.0660974	0.0332167
3030	-1612.525	-1566.469	-46.05609	0.238925	0.144626	0.0860056	0.108137	0.0644125	0.0312638	0.066114	0.0662766	0.038441	0.0316439
3040	-1575.333	-1567.307	-8.026201	0.223803	0.128988	0.0866159	0.0918153	0.077364	0.0701276	0.0534215	0.053416	0.0465427	0.0446043
3050	-1563.572	-1567.981	4.408317	0.200109	0.200447	0.116384	0.133737	0.123875	0.0814213	0.0804026	0.0833628	0.0829412	0.0846577
3060	-1584.341	-1567.047	-17.29398	0.249067	0.169474	0.146994	0.124569	0.126067	0.083871	0.0996883	0.112211	0.0989557	0.0999364
3070	-1576.573	-1568.141	-8.432272	0.211512	0.207882	0.117118	0.119358	0.132318	0.137092	0.126725	0.12953	0.143676	0.145211
3080	-1566.213	-1566.018	-0.1948295	0.226607	0.18205	0.179768	0.18477	0.184521	0.0947142	0.0888776	0.0886801	0.0888414	0.0885057
3090	-1573.343	-1567.142	-6.201501	0.223406	0.232462	0.274821	0.2461	0.238825	0.239075	0.240267	0.198046	0.252989	0.303496
3100	-1564.02	-1564.559	0.5390321	0.215569	0.209946	0.207323	0.205634	0.194363	0.161405	0.163309	0.161183	0.14995	0.14605
3110	-1568.43	-1564.544	-3.885851	0.209256	0.221275	0.226054	0.226266	0.205737	0.222877	0.220308	0.227795	0.227708	0.243309
3120	-1567.451	-1565.423	-2.027519	0.208059	0.210932	0.211476	0.229147	0.225492	0.183289	0.183518	0.169749	0.162259	0.159396
3130	-1571.863	-1565.29	-6.572851	0.216633	0.215991	0.218507	0.220291	0.21155	0.190695	0.191304	0.191003	0.184951	0.184848
3140	-1584.307	-1565.472	-18.83412	0.217573	0.216522	0.235945	0.241284	0.229257	0.141064	0.137169	0.150319	0.152707	0.152696
3150	-1580.136	-1565.511	-14.62497	0.235816	0.236231	0.27215	0.274809	0.279211	0.290709	0.222815	0.24239	0.273736	0.280177
3160	-1588.433	-1566.039	-22.3943	0.227369	0.227731	0.215157	0.212754	0.181063	0.202063	0.202168	0.206065	0.177869	0.179877
3170	-1578.435	-1570.374	-8.061473	0.191613	0.194488	0.19766	0.197555	0.196655	0.182159	0.179832	0.180499	0.180723	0.176532
3180	-1585.933	-1565.156	-20.77702	0.224809	0.238032	0.237195	0.236902	0.202362	0.20901	0.208314	0.208263	0.208772	0.208976
3190	-1568.677	-1565.905	-2.772291	0.202221	0.202081	0.201969	0.201961	0.202147	0.203108	0.202841	0.202054	0.201948	0.202233
3200	-1568.138	-1567.375	-0.7628278	0.201121	0.20113	0.201382	0.200971	0.2008	0.201207	0.199824	0.199604	0.199598	0.199459
3210	-1574.848	-1568.598	-6.249755	0.207757	0.208766	0.206555	0.206474	0.207881	0.210271	0.209736	0.248072	0.257786	0.269416
3220	-1593.643	-1566.584	-27.05957	0.247787	0.250866	0.248326	0.196055	0.237633	0.196668	0.141941	0.137706	0.139905	0.394765
3230	-1564.035	-1565.764	1.728845	0.256482	0.236362	0.241325	0.247728	0.217567	0.216037	0.22632	0.19881	0.21685	0.21575
3240	-1566.323	-1568.142	1.81911	0.196858	0.19471	0.144749	0.151472	0.151515	0.151535	0.15809	0.148993	0.149766	0.150439
3250	-1571.497	-1567.662	-3.834182	0.232556	0.235045	0.234989	0.236037	0.168456	0.167562	0.164753	0.166798	0.165861	0.183037
3260	-1580.206	-1565.192	-15.01458	0.231812	0.226269	0.226055	0.197654	0.176214	0.176792	0.174922	0.165228	0.164657	0.16719
3270	-1560.714	-1568.706	7.992073	0.212464	0.217317	0.217183	0.217228	0.217911	0.219226	0.212268	0.215946	0.212231	0.211978
3280	-1562.953	-1564.578	1.625019	0.232904	0.233336	0.232324	0.233337	0.219765	0.20829	0.207677	0.207975	0.207674	0.201976
3290	-1586.173	-1565.936	-20.23671	0.215031	0.21294	0.152873	0.13493	0.131077	0.132564	0.126682	0.108149	0.140867	0.126605
3300	-1581.913	-1567.023	-14.89029	0.219084	0.177616	0.0967445	0.0988838	0.100086	0.10182	0.0809204	0.0803444	0.079575	0.131646
3310	-1585.529	-1568.872	-16.65741	0.187952	0.172241	0.0911215	0.0911058	0.0852677	0.0851788	0.0724286	0.0741513	0.0740905	0.0469091
3320	-1579.404	-1568.153	-11.25156	0.187704	0.187349	0.182743	0.183164	0.159365	0.159282	0.15936	0.158847	0.160256	0.154702
3330	-1569.332	-1567.777	-1.554787	0.258305	0.255186	0.152789	0.154752	0.119562	0.123853	0.154948	0.153317	0.152821	0.135765
3340	-1610.683	-1565.362	-45.3201	0.238944	0.180026	0.119074	0.1191	0.0720903	0.0473361	0.0505633	0.0483677	0.0499554	0.0503184
3350	-1565.015	-1570.372	5.356584	0.27584	0.275254	0.277805	0.278969	0.276741	0.27672	0.281772	0.283008	0.282989	0.285632
3360	-1585.717	-1566.611	-19.10616	0.267352	0.271679	0.215617	0.215762	0.197728	0.199286	0.199749	0.189283	0.151764	0.145403
3370	-1576.242	-1568.132	-8.11049	0.273797	0.269169	0.269757	0.260762	0.250921	0.253114	0.257332	0.272487	0.257203	0.252345
3380	-1581.566	-1565.795	-15.77096	0.253447	0.246278	0.183766	0.186734	0.186154	0.119028	0.114668	0.187456	0.187146	0.17923
3390	-1586.437	-1568.912	-17.52505	0.252361	0.252838	0.24831	0.242239	0.268529	0.258615	0.269717	0.412656	0.387483	0.369282
3400	-1582.555	-1566.164	-16.39121	0.255311	0.213227	0.147426	0.148712	0.144513	0.117481	0.111156	0.109835	0.106849	0.105179
3410	-1580.516	-1569.186	-11.33012	0.199046	0.207196	0.107884	0.105392	0.103512	0.0893987	0.0909893	0.0417202	0.0430221	0.03503
3420	-1573.062	-1566.982	-6.080517	0.254867	0.24563	0.137886	0.139326	0.119819	0.126004	0.128154	0.120787	0.0999523	0.112334
3430	-1560.569	-1565.006	4.436569	0.234862	0.236137	0.233954	0.221306	0.227801	0.227572	0.229671	0.231083	0.227039	0.233774
3440	-1570.265	-1565.55	-4.71492	0.223138	0.216764	0.219653	0.220787	0.234271	0.236795	0.240751	0.24753	0.235445	0.235974
3450	-1593.503	-1567.741	-25.76183	0.232547	0.234395	0.209003	0.190573	0.176156	0.0999217	0.114413	0.1017	0.0920162	0.0750897
3460	-1582.216	-1569.641	-12.5752	0.236331	0.242197	0.151663	0.144619	0.096544	0.103118	0.0874435	0.108727	0.115951	0.117179
3470	-1583.567	-1572.898	-10.66856	0.209763	0.168306	0.161946	0.172922	0.168855	0.119626	0.11169	0.107242	0.107824	0.106593
3480	-1568.697	-1567.624	-1.073057	0.234927	0.230975	0.206274	0.146493	0.171197	0.119445	0.121927	0.123524	0.118338	0.119069
3490	-1551.882	-1567.314	15.43152	0.222167	0.216244	0.122091	0.112615	0.112118	0.117851	0.120743	0.120627	0.125691	0.12408
3500	-1580.217	-1567.334	-12.88372	0.200441	0.203702	0.128939	0.128949	0.0498389	0.0614677	0.0629811	0.057427	0.048922	0.0471516
3510	-1569.875	-1565.706	-4.168411	0.230535	0.173609	0.114005	0.10841	0.0838209	0.089598	0.0977657	0.0931019	0.0336611	0.048698
3520	-1582.258	-1570.696	-11.56238	0.209927	0.227155	0.14077	0.149742	0.156264	0.154969	0.167515	0.149689	0.146626	0.0955081
3530	-1588.056	-1568.363	-19.69349	0.201493	0.19841	0.154255	0.110139	0.0620832	0.0620411	0.0724634	0.0724815	0.0721207	0.0725238
3540	-1594.929	-1569.363	-25.56552	0.199546	0.180284	0.150203	0.150495	0.150577	0.0799988	0.0786781	0.0767279	0.0767223	0.0712874
3550	-1608.615	-1568.363	-40.25144	0.229813	0.228446	0.187633	0.183245	0.189009	0.180166	0.125987	0.106617	0.105794	0.096577
3560	-1585.739	-1569.009	-16.72961	0.215289	0.201515	0.180968	0.188366	0.138605	0.139567	0.128779	0.114393	0.0945939	0.0933367
3570	-1570.875	-1567.542	-3.33309	0.264904	0.254571	0.147429	0.185722	0.192212	0.186884	0.102843	0.134936	0.0883301	0.0796345
3580	-1580.217	-1566.852	-13.36498	0.240084	0.242919	0.17522	0.166687	0.0894249	0.0933988	0.0941883	0.0668672	0.065675	0.0718778
3590	-1566.976	-1567.618	0.6421858	0.204608	0.20499	0.111013	0.11116	0.113281	0.117384	0.129999	0.130944	0.130399	0.129611
3600	-1604.83	-1571.056	-33.77434	0.209582	0.151533	0.149542	0.210901	0.140789	0.141232	0.140029	0.130091	0.130642	0.124402
