Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]
830	0	-1579.403	-1572.607	-6.795913	0.0439122	0.0890906	0.0895725	0.0809258	0.0783379	0.0815733	0.0766541	0.0788574	0.0693605	0.070335
831	1	-1601.351	-1566.383	-34.9672	0.0830702	0.131755	0.222052	0.22534	0.225739	0.297121	0.290191	0.283269	0.284098	0.25165
832	0	-1596.929	-1570.125	-26.80327	7.92295e-05	5.23404e-05	8.75527e-05	8.72089e-05	8.1759e-05	6.95388e-05	7.38374e-05	7.89375e-05	7.64489e-05	7.97716e-05
833	1	-1577.702	-1568.196	-9.506437	0.088075	0.287178	0.273249	0.403316	0.365348	0.363432	0.359349	0.403485	0.404543	0.49738
834	0	-1582.285	-1568.417	-13.86777	4.54348e-05	3.17791e-05	3.29989e-05	3.33862e-05	3.87826e-05	4.10513e-05	4.13448e-05	4.04477e-05	3.76701e-05	3.75578e-05
835	1	-1584.36	-1567.983	-16.37619	0.120207	0.190295	0.219783	0.169747	0.168962	0.189187	0.178691	0.170642	0.174145	0.174634
836	0	-1627.064	-1567.964	-59.10024	0.000101629	6.40978e-10	1.56305e-10	1.55309e-10	1.54141e-10	6.80584e-11	1.14646e-12	1.1441e-12	1.36695e-12	1.21072e-12
837	1	-1559.745	-1567.684	7.938719	0.156365	0.161598	0.248248	0.252257	0.250047	0.246672	0.242034	0.2357	0.239306	0.278402
838	0	-1607.764	-1566.931	-40.83362	0.000256751	0.000247041	0.00040334	0.000381336	0.000384738	0.000405562	0.000387496	0.000286706	0.000343594	0.000342578
839	1	-1571.538	-1569.283	-2.254605	0.175608	0.175271	0.202713	0.219811	0.192034	0.189393	0.186712	0.197168	0.170562	0.169857
840	0	-1594.709	-1566.74	-27.96874	0.000118078	0.000112419	0.00011245	0.000116398	0.000116746	0.000117519	0.000138585	0.00018564	5.21497e-05	5.14736e-05
841	1	-1587.969	-1573.976	-13.99345	0.0942936	0.096971	0.095446	0.0913659	0.0930039	0.0933527	0.0999764	0.101097	0.109016	0.123325
842	0	-1616.019	-1570.684	-45.33532	0.0131046	0.0129997	0.0112517	0.0107976	0.0128403	0.0384569	0.0395099	0.0414407	0.0523374	0.05209
843	1	-1581.993	-1567.248	-14.74469	0.0543837	0.14519	0.138194	0.147707	0.145314	0.178607	0.224537	0.1747	0.165572	0.171386
844	0	-1601.985	-1567.511	-34.47386	0.0103737	0.0103633	0.011499	0.0122609	0.0119505	0.0120606	0.0123401	0.0124516	0.0122103	0.0133511
845	1	-1599.91	-1570.451	-29.45939	0.0526139	0.0687022	0.0656661	0.0880561	0.0861676	0.0758148	0.0713156	0.0641773	0.0532772	0.0519491
846	0	-1596.459	-1567.8	-28.65947	0.000144963	0.000139094	0.000138667	0.00014475	0.000146401	0.00014479	0.000189159	0.00018995	0.000230793	0.000203813
847	1	-1574.81	-1566.266	-8.544263	0.132852	0.164437	0.226538	0.235998	0.229616	0.232257	0.229134	0.185977	0.189107	0.191287
848	0	-1604.61	-1567.914	-36.69581	0.000965831	0.00209793	0.00198752	0.00165349	0.00249485	0.00261753	0.00407468	0.00431512	0.005273	0.00380126
849	1	-1562.456	-1568.5	6.043363	0.138707	0.140696	0.165166	0.175374	0.172281	0.182384	0.182404	0.182312	0.191082	0.192638
850	0	-1601.706	-1568.532	-33.17451	4.77982e-05	4.63998e-05	5.10447e-05	4.87637e-05	4.71207e-05	4.71045e-05	3.79363e-05	4.05846e-05	4.06564e-05	4.02136e-05
851	1	-1594.776	-1567.889	-26.88711	0.149043	0.148384	0.159124	0.269191	0.253507	0.258005	0.268284	0.242852	0.172085	0.171778
852	0	-1621.266	-1568.461	-52.80566	0.000428583	0.000444899	0.000574399	0.00056561	0.000675521	0.00062303	0.000751038	0.000691637	0.000695177	1.0203e-08
853	1	-1576.999	-1571.036	-5.963036	0.175579	0.17521	0.170605	0.169809	0.173992	0.171666	0.169648	0.169689	0.171609	0.16881
854	0	-1588.442	-1566.076	-22.36635	0.00012629	0.000115746	0.000119249	0.000116764	0.000122289	0.000163464	0.000168088	0.000169174	0.000169204	0.000159579
855	1	-1562.477	-1569.876	7.399153	0.143744	0.144407	0.143072	0.143124	0.139175	0.140109	0.136199	0.135228	0.142284	0.141276
856	0	-1588.31	-1568.929	-19.38091	8.02809e-05	8.30481e-05	8.29968e-05	8.2253e-05	8.33894e-05	8.26151e-05	0.00010509	0.000105729	0.000105763	0.000104031
857	1	-1569.443	-1568.128	-1.314839	0.121218	0.12115	0.122059	0.120517	0.112627	0.113739	0.119168	0.129578	0.141138	0.134764
858	0	-1597.159	-1569.954	-27.20498	0.0544553	0.05432	0.0535827	0.0474617	0.0453957	0.0480608	0.0477837	0.0393688	0.037562	0.0384419
859	1	-1556.541	-1568.222	11.68104	0.15507	0.160811	0.207254	0.206913	0.204722	0.223531	0.223459	0.223153	0.217738	0.222625
860	0	-1601.026	-1569.922	-31.10444	0.0318657	0.0342314	0.0461117	0.049342	0.031987	0.0333115	0.0330628	0.0329062	0.0604023	0.0612975
861	1	-1598.588	-1568.47	-30.1183	0.122084	0.118228	0.123149	0.206532	0.20965	0.194297	0.194423	0.192565	0.148771	0.1559
862	0	-1569.396	-1568.408	-0.9873106	0.0297057	0.029893	0.0300465	0.0290891	0.0254054	0.0228272	0.0226357	0.0218496	0.0208155	0.0209339
863	1	-1545.031	-1569.301	24.27087	0.170038	0.170078	0.170411	0.170476	0.169491	0.169271	0.169308	0.168831	0.169003	0.169073
864	0	-1593.003	-1568.693	-24.31078	0.0446697	0.0454447	0.0455673	0.0457426	0.0302261	0.0264481	0.026829	0.0246829	0.0241522	0.0235944
865	1	-1531.667	-1571.247	39.57978	0.239224	0.243395	0.242803	0.243611	0.244316	0.244609	0.244144	0.240375	0.241206	0.240879
866	0	-1568.189	-1569.906	1.716678	0.161638	0.16279	0.16363	0.163348	0.160379	0.168898	0.163928	0.164112	0.163537	0.166661
867	1	-1566.969	-1567.407	0.4373163	0.151533	0.150049	0.149114	0.255817	0.256308	0.25376	0.252667	0.26268	0.263039	0.262596
868	0	-1556.207	-1567.623	11.41648	0.105806	0.10637	0.10707	0.107072	0.106864	0.109552	0.109554	0.109956	0.10922	0.109218
869	1	-1557.836	-1568.645	10.80869	0.137855	0.143765	0.143739	0.145186	0.141563	0.14089	0.141982	0.142298	0.140781	0.14031
870	0	-1588.627	-1570.453	-18.17385	0.145028	0.144563	0.143236	0.135503	0.136405	0.12104	0.119876	0.119069	0.122938	0.122455
871	1	-1571.313	-1568.631	-2.682624	0.0511603	0.0718569	0.0713187	0.0713328	0.0706566	0.0770426	0.0767571	0.0770028	0.0811218	0.0861938
872	0	-1566.934	-1567.546	0.6110359	0.145028	0.150221	0.146326	0.150025	0.150371	0.150501	0.149462	0.152528	0.152092	0.150353
873	1	-1580.972	-1568.48	-12.49223	0.119548	0.118574	0.128099	0.127857	0.126571	0.110324	0.124477	0.125188	0.121997	0.122803
874	0	-1597.077	-1567.368	-29.7091	0.145028	0.158942	0.162912	0.178445	0.216616	0.533457	0.0730555	0.0655703	0.0799786	0.114219
875	1	-1574.742	-1568.101	-6.641379	0.0447399	0.0434542	0.0434112	0.0438011	0.0433163	0.043729	0.0443787	0.0443951	0.045003	0.045003
876	0	-1607.44	-1569.586	-37.85464	0.045134	0.0517165	0.20561	0.224221	0.216667	0.103448	0.0807561	0.207833	0.121176	0.120079
877	1	-1577.931	-1573.189	-4.742166	0.0795294	0.0800202	0.0800397	0.0795183	0.0798217	0.0798134	0.0792234	0.0788317	0.0788864	0.0798891
878	0	-1601.635	-1564.141	-37.49452	0.045134	0.1374	0.192825	0.172249	0.299266	0.288094	0.283208	0.186957	0.189574	0.155654
879	1	-1588.993	-1569.405	-19.58825	0.0717818	0.0740689	0.0743546	0.0778516	0.0779756	0.0766952	0.0710725	0.0693063	0.0713676	0.071193
880	0	-1604.418	-1567.704	-36.71405	0.0584401	0.107728	0.100432	0.0583051	0.0614306	0.0621147	0.0627522	0.0486091	0.0450299	0.0450061
881	1	-1597.152	-1569.813	-27.33906	0.219843	0.21327	0.218267	0.206676	0.194767	0.383743	0.375233	0.25421	0.235148	0.215986
882	0	-1599.318	-1566.627	-32.69099	0.0722886	0.0723467	0.0977107	0.0944106	0.169746	0.185476	0.348795	0.373718	0.381078	0.310301
883	1	-1593.288	-1571.847	-21.44098	0.22551	0.225647	0.26954	0.274832	0.293925	0.300966	0.282257	0.302441	0.295056	0.292907
884	0	-1589.047	-1568.651	-20.39597	0.0012753	0.00122738	0.00124806	0.0022853	0.00212396	0.00190554	0.00173547	0.00169593	0.00180606	0.00195266
885	1	-1539.49	-1567.36	27.86964	0.130208	0.130202	0.130882	0.130751	0.13018	0.130193	0.130258	0.130382	0.130051	0.130146
886	0	-1592.322	-1568.483	-23.83944	0.000121157	9.99598e-05	0.000113968	0.000113242	0.000114414	0.000118271	0.000117455	0.000121717	0.000121714	0.000121758
887	1	-1582.14	-1566.732	-15.40802	0.100695	0.123341	0.128739	0.12751	0.127827	0.133973	0.13918	0.136585	0.132522	0.13249
888	0	-1577.202	-1569.008	-8.194198	5.01548e-05	5.00704e-05	5.03635e-05	5.01167e-05	4.29058e-05	4.26499e-05	4.28228e-05	4.36471e-05	4.43329e-05	4.53615e-05
889	1	-1576.354	-1567.67	-8.684182	0.109255	0.172856	0.172278	0.194202	0.184663	0.182358	0.182601	0.181836	0.18216	0.17649
890	0	-1593.668	-1571.702	-21.96509	0.00012696	9.39647e-05	9.1271e-05	7.55192e-05	7.71518e-05	7.15178e-05	7.36757e-05	7.70877e-05	6.86393e-05	6.59222e-05
891	1	-1566.786	-1571.797	5.011028	0.16642	0.16667	0.166695	0.165292	0.157406	0.157175	0.156894	0.172652	0.174241	0.172105
892	0	-1623.066	-1567.746	-55.31936	0.000430882	0.00164594	0.00174615	0.0285443	0.0779661	0.0737444	0.0553147	0.0142812	0.0108745	0.0151571
893	1	-1581.469	-1566.088	-15.38148	0.0848229	0.195184	0.195337	0.195932	0.19026	0.191013	0.190782	0.217156	0.218537	0.219451
894	0	-1588.856	-1567.923	-20.93375	5.82361e-05	5.73358e-05	5.74702e-05	5.74374e-05	6.16115e-05	6.25469e-05	7.21946e-05	7.04263e-05	9.87368e-05	9.90383e-05
895	1	-1578.866	-1566.515	-12.35105	0.0937302	0.114458	0.115387	0.109052	0.111321	0.112263	0.11311	0.114416	0.114393	0.111646
896	0	-1599.319	-1567.372	-31.94647	0.00308555	0.00305291	0.00359016	0.00363045	0.00369398	0.00374391	0.00488335	0.00440627	0.00417618	0.00459315
897	1	-1580.441	-1568.241	-12.19986	0.0138076	0.0139723	0.0149419	0.0149872	0.0150351	0.0151948	0.0150729	0.0146458	0.0146928	0.0150638
898	0	-1586.505	-1566.338	-20.16705	0.00026822	0.000268118	0.000264616	0.000189267	0.000188318	0.000188676	0.000197934	0.000192909	0.000187731	0.000168943
899	1	-1568.85	-1565.566	-3.283209	0.0277146	0.027419	0.0274945	0.0275826	0.0275019	0.0277509	0.0262973	0.0260314	0.0260357	0.0206013
900	0	-1575.522	-1565.79	-9.731529	7.7171e-05	7.7375e-05	7.73689e-05	9.11596e-05	9.06225e-05	9.00987e-05	8.95295e-05	8.96496e-05	8.9888e-05	8.53423e-05
901	1	-1593.945	-1566.826	-27.11918	0.0287242	0.0292586	0.0302298	0.0291316	0.0290695	0.0276856	0.0328736	0.0321561	0.0325986	0.0323024
902	0	-1577.414	-1567.345	-10.06885	0.0116732	0.0114294	0.0114346	0.0114647	0.010843	0.00466372	0.00466507	0.0046659	0.00494209	0.00503246
903	1	-1588.351	-1567.872	-20.47918	0.0370976	0.102519	0.0839527	0.093148	0.0929492	0.0930449	0.07585	0.0709478	0.0613425	0.0654736
904	0	-1586	-1566.708	-19.29295	0.10138	0.101672	0.107481	0.10774	0.10701	0.107188	0.1501	0.148166	0.147327	0.146191
905	1	-1609.991	-1567.243	-42.74808	0.0783366	0.0797377	0.113776	0.19587	0.145809	0.212644	0.00715921	0.00804317	0.00903624	0.0097212
906	0	-1561.861	-1567.484	5.622962	0.0556962	0.055608	0.055262	0.054616	0.0549159	0.0552161	0.0553787	0.0561296	0.0561051	0.0563015
907	1	-1578.298	-1566.486	-11.81295	0.0519097	0.122559	0.129672	0.178332	0.179316	0.18575	0.190413	0.176088	0.0814111	0.0664042
908	0	-1600.568	-1568.196	-32.37274	0.0751627	0.0743231	0.0743498	0.0739836	0.0782146	0.0854234	0.154752	0.178372	0.186108	0.188603
909	1	-1569.222	-1569.247	0.02510356	0.0285928	0.0287168	0.15308	0.152993	0.150357	0.153845	0.148523	0.148383	0.142361	0.14282
910	0	-1594.839	-1567.615	-27.22416	0.120129	0.155004	0.149941	0.309031	0.277541	0.218638	0.180227	0.0701783	0.0682589	0.0692626
911	1	-1558.171	-1564.851	6.679267	0.0106518	0.157424	0.157795	0.154964	0.152887	0.154294	0.154756	0.154789	0.155975	0.154869
912	0	-1567.397	-1567.432	0.03556472	0.110197	0.110333	0.109869	0.109836	0.121014	0.123409	0.125845	0.131295	0.131387	0.131727
913	1	-1582.255	-1569.73	-12.52538	0.010026	0.00988961	0.118077	0.164338	0.16455	0.174279	0.177989	0.177138	0.166563	0.153533
914	0	-1556.782	-1567.836	11.05398	0.119361	0.123931	0.124543	0.124894	0.129784	0.130343	0.131536	0.131741	0.10844	0.108537
915	1	-1580.485	-1564.878	-15.60757	0.0038944	0.182652	0.175831	0.17367	0.168539	0.18472	0.18237	0.173249	0.165825	0.169338
916	0	-1574.895	-1567.394	-7.501632	0.119361	0.140852	0.272816	0.257963	0.27088	0.229136	0.217003	0.215122	0.145271	0.135275
917	1	-1565.425	-1564.85	-0.5742119	0.00190005	0.184935	0.185159	0.185459	0.147937	0.149676	0.147457	0.147432	0.145724	0.165446
918	0	-1581.433	-1565.987	-15.44576	0.0482009	0.0468132	0.0405554	0.0373751	0.037247	0.0364513	0.0376739	0.0382579	0.0247125	0.0261641
919	1	-1580.689	-1567.467	-13.22277	0.00306161	0.15172	0.151775	0.142411	0.147192	0.141491	0.109723	0.116812	0.141508	0.141096
920	0	-1565.077	-1567.074	1.996514	0.142488	0.142473	0.149504	0.150496	0.229669	0.235878	0.216204	0.212055	0.120448	0.117556
921	1	-1595.177	-1571.199	-23.97748	0.00804704	0.00941744	0.00939916	0.00932952	0.0955427	0.103132	0.0988846	0.0491914	0.050852	0.0274426
922	0	-1558.491	-1569.582	11.09094	0.142488	0.143695	0.205527	0.205564	0.207318	0.197416	0.194172	0.193597	0.193835	0.192054
923	1	-1576.714	-1568.471	-8.242825	0.00160185	0.141823	0.0995164	0.137207	0.131947	0.112552	0.0663113	0.174025	0.195846	0.194607
924	0	-1576.505	-1572.619	-3.88592	0.142488	0.145041	0.143697	0.182605	0.168182	0.174725	0.181087	0.18772	0.171366	0.170673
925	1	-1605.303	-1567.997	-37.30574	0.00202276	0.00562469	0.00506343	0.00481872	0.00298451	0.00316115	0.00102908	0.000900206	0.00244453	0.00244233
926	0	-1574.359	-1567.254	-7.105884	0.142488	0.172261	0.169903	0.17036	0.256802	0.256821	0.253993	0.254842	0.259616	0.256583
927	1	-1605.077	-1568.171	-36.90688	0.0015716	0.0012687	0.00122855	0.00118814	0.00117801	0.00114861	0.00100564	0.000937935	0.00107433	0.000792042
928	0	-1590.681	-1568.229	-22.45174	0.178533	0.210855	0.228376	0.230269	0.217835	0.405047	0.145281	0.155089	0.360526	0.327391
929	1	-1589.278	-1567.286	-21.99143	0.0022111	0.00240487	0.00217021	0.00276196	0.00280314	0.00285201	0.00253324	0.00267879	0.00266927	0.00273143
930	0	-1599.516	-1568.074	-31.44264	0.178533	0.179974	0.129896	0.265329	0.303446	0.239688	0.24704	0.323447	0.315526	0.328172
931	1	-1595.455	-1568.499	-26.95584	0.00125219	0.00123377	0.00121555	0.00138592	0.00138665	0.00179279	0.00183735	0.00170289	0.0017101	0.00179663
932	0	-1574.097	-1568.047	-6.049228	0.178533	0.206692	0.208056	0.251353	0.248299	0.244815	0.246564	0.247811	0.289612	0.304038
933	1	-1622.813	-1565.972	-56.84087	0.00601046	0.116584	0.176549	0.195821	0.198013	0.193105	0.0425982	0.0399894	0.0227045	0.026838
934	0	-1584.753	-1567.853	-16.90016	0.178533	0.196096	0.190363	0.187627	0.186381	0.182468	0.176433	0.17322	0.216664	0.208752
935	1	-1609.812	-1565.719	-44.09298	0.00993407	0.184842	0.141081	0.153181	0.125263	0.137713	0.123813	0.239703	0.090021	0.101136
936	0	-1574.179	-1569.275	-4.903714	0.178533	0.182701	0.181602	0.186637	0.203176	0.195507	0.195283	0.192775	0.193486	0.248988
937	1	-1597.691	-1565.796	-31.89529	0.0209443	0.071961	0.0722053	0.107554	0.0848794	0.08169	0.0729596	0.0477254	0.0443626	0.0405399
938	0	-1567.183	-1568.708	1.525849	0.178533	0.178811	0.232182	0.231059	0.228187	0.227147	0.22298	0.245838	0.246267	0.246955
939	1	-1582.199	-1565.534	-16.66463	0.020167	0.142848	0.120743	0.120587	0.115299	0.1259	0.124908	0.124445	0.127224	0.123322
940	0	-1614.831	-1572.834	-41.99713	0.178533	0.18361	0.183487	0.175863	0.1779	0.177267	0.220993	0.0976086	0.0993166	0.101354
941	1	-1567.732	-1565.96	-1.771425	0.00912105	0.14778	0.12796	0.127683	0.128185	0.134634	0.131215	0.129982	0.13382	0.133173
942	0	-1542.277	-1567.439	25.16287	0.178533	0.179842	0.179875	0.179862	0.179861	0.179863	0.179888	0.179952	0.179949	0.179949
943	1	-1567.053	-1564.419	-2.633901	0.00896553	0.163735	0.16178	0.165096	0.174613	0.176154	0.175228	0.170514	0.205054	0.181738
944	0	-1546.053	-1567.708	21.65491	0.178533	0.181282	0.181318	0.181194	0.198432	0.198419	0.198213	0.198196	0.198176	0.198428
945	1	-1584.764	-1569.586	-15.17818	0.0117315	0.178299	0.175962	0.174425	0.176275	0.175884	0.175408	0.1723	0.171912	0.0861208
946	0	-1534.357	-1568.205	33.84809	0.178533	0.17854	0.178561	0.180485	0.181775	0.181897	0.182493	0.180955	0.181772	0.182426
947	1	-1570.115	-1565.148	-4.966935	0.017894	0.24663	0.240808	0.236288	0.238853	0.239402	0.239561	0.239278	0.201706	0.200154
948	0	-1541.478	-1569.254	27.77565	0.208049	0.208765	0.208838	0.208883	0.208899	0.209181	0.209125	0.20824	0.205574	0.205116
949	1	-1550.005	-1567.34	17.33471	0.00960654	0.121774	0.121423	0.121757	0.121795	0.122009	0.121953	0.121588	0.121869	0.12188
950	0	-1556.713	-1568.182	11.46832	0.0926996	0.0912754	0.0905668	0.0913041	0.0914824	0.0902971	0.093361	0.0952648	0.0952797	0.095232
951	1	-1575.517	-1569.542	-5.975307	0.00706027	0.00706808	0.00707796	0.094138	0.0944426	0.094541	0.0928693	0.0927585	0.0928863	0.0929331
952	0	-1573.525	-1567.917	-5.607521	0.0152731	0.0151983	0.0151401	0.0145281	0.0144444	0.0144538	0.0144417	0.0144282	0.0145876	0.0143129
953	1	-1540.637	-1565.519	24.88203	0.0165305	0.188703	0.188815	0.188799	0.188771	0.19228	0.192312	0.192373	0.193464	0.192955
954	0	-1576.057	-1570.252	-5.804658	0.000158146	0.000160256	0.000160456	0.000152281	0.000159989	0.000160263	0.000140686	0.000150875	0.000150853	0.00015489
955	1	-1555.822	-1564.711	8.888885	0.025402	0.171157	0.201811	0.194941	0.194918	0.197457	0.197251	0.196317	0.196488	0.19184
956	0	-1580.318	-1566.836	-13.48204	0.0698151	0.0693381	0.0681907	0.0685774	0.0710204	0.072333	0.0928008	0.0926945	0.0917953	0.0920712
957	1	-1563.962	-1564.725	0.7632983	0.0424172	0.148058	0.150763	0.150943	0.150565	0.150561	0.150672	0.150473	0.148907	0.148329
958	0	-1570.284	-1565.836	-4.447759	5.23255e-05	5.231e-05	5.15331e-05	5.1181e-05	5.1471e-05	5.19139e-05	5.17027e-05	5.69714e-05	5.61814e-05	6.32104e-05
959	1	-1604.186	-1569.961	-34.2251	0.00993106	0.010417	0.00939418	0.0100067	0.00473958	0.00499077	0.00500235	0.0057979	0.00568273	0.00588258
960	0	-1570.282	-1567.696	-2.586569	0.00409086	0.00409449	0.00408943	0.00393594	0.00394329	0.00396351	0.0039455	0.00393781	0.00394784	0.00394497
961	1	-1587.565	-1567.812	-19.75367	0.0468849	0.049109	0.0475441	0.0470195	0.055887	0.0567961	0.057884	0.0586652	0.058393	0.0594266
962	0	-1556.061	-1569.504	13.44302	0.000336892	0.000336679	0.000336304	0.000336314	0.000337316	0.000336527	0.0003365	0.000336252	0.000336698	0.000337504
963	1	-1575.972	-1566.215	-9.757353	0.0206328	0.0204448	0.0204684	0.020552	0.0205567	0.020553	0.0205298	0.0205318	0.020695	0.0189441
964	0	-1561.265	-1570.02	8.754502	0.01604	0.0159673	0.0159958	0.0159727	0.0159728	0.0158696	0.0158683	0.0157513	0.0156894	0.0139459
965	1	-1552.217	-1567.528	15.31098	0.0520799	0.0522376	0.0522847	0.0526264	0.0526271	0.0525963	0.0525441	0.0525396	0.0523547	0.0521233
966	0	-1595.067	-1570.528	-24.53871	0.0172962	0.0171655	0.0168524	0.0169476	0.0168214	0.0162823	0.0152628	0.0155919	0.0133267	0.0132639
967	1	-1532.726	-1569.901	37.17432	0.144162	0.144162	0.14406	0.144033	0.144058	0.143946	0.144036	0.144007	0.144282	0.144271
968	0	-1578.575	-1566.414	-12.16077	0.0585247	0.0592278	0.0826503	0.089112	0.0846932	0.0896796	0.0833967	0.0683922	0.0644655	0.0640942
969	1	-1545.175	-1567.44	22.26499	0.1173	0.117392	0.117499	0.117531	0.117526	0.117513	0.117512	0.117518	0.117838	0.117847
970	0	-1599.232	-1569.981	-29.25094	0.0352921	0.0432286	0.0429814	0.0431634	0.045084	0.045792	0.0481826	0.0481691	0.0405753	0.0353085
971	1	-1559.841	-1566.748	6.90654	0.0736429	0.0737619	0.0737469	0.0734479	0.073459	0.0737017	0.0742016	0.0754724	0.0754878	0.0752198
972	0	-1579.213	-1568.972	-10.24138	0.0126335	0.0126386	0.0126385	0.0134985	0.0146761	0.0143611	0.0144627	0.014221	0.0144377	0.0144222
973	1	-1592.97	-1569.22	-23.75014	0.124779	0.124951	0.124824	0.127152	0.11907	0.119446	0.117859	0.118538	0.118898	0.117192
974	0	-1584.793	-1568.267	-16.52567	0.0849196	0.09724	0.118722	0.140877	0.141497	0.142575	0.141894	0.0866199	0.0887839	0.0874113
975	1	-1593.384	-1568.601	-24.78208	0.020714	0.0203592	0.0223017	0.0238821	0.0260602	0.025563	0.0269069	0.0257503	0.0250666	0.0239845
976	0	-1576.708	-1566.213	-10.49546	0.0839566	0.107028	0.10254	0.10099	0.109215	0.109901	0.0944509	0.0891156	0.0869501	0.087113
977	1	-1591.391	-1568.19	-23.20024	0.00894273	0.00894588	0.00898131	0.00909708	0.0038871	0.00396057	0.00397887	0.00396711	0.00399993	0.00408817
978	0	-1545.963	-1571.262	25.29943	0.0950979	0.0953603	0.0945342	0.0945272	0.093485	0.093216	0.0930952	0.0937893	0.0937834	0.0938214
979	1	-1568.951	-1569.072	0.1208718	0.10441	0.103998	0.104437	0.104405	0.10859	0.111271	0.111836	0.111902	0.112632	0.132155
980	0	-1552.952	-1568.644	15.69179	0.0950979	0.0946802	0.0943691	0.0945356	0.0943905	0.0944582	0.0944941	0.0951675	0.0949812	0.0957318
981	1	-1573.292	-1567.174	-6.118548	0.0381535	0.20216	0.20245	0.203106	0.257508	0.255975	0.243725	0.243028	0.239018	0.23449
982	0	-1581.889	-1572.805	-9.083401	0.0581555	0.0587236	0.0587383	0.0585281	0.058738	0.0583895	0.0582433	0.0597001	0.0600125	0.0600689
983	1	-1555.155	-1565.937	10.78246	0.0237483	0.160041	0.160119	0.153975	0.152213	0.150299	0.15843	0.179306	0.175121	0.173466
984	0	-1576.297	-1566.897	-9.400654	0.000403077	0.000429875	0.000430409	0.000448005	0.000448749	0.000441088	0.000443887	0.000445376	0.000434052	0.000434034
985	1	-1580.855	-1564.538	-16.31688	0.0185259	0.227752	0.216772	0.21934	0.272933	0.271849	0.270692	0.228213	0.227758	0.242189
986	0	-1565.279	-1570.578	5.299492	0.000285981	0.000292672	0.000292772	0.000291711	0.000291701	0.000288401	0.000288198	0.000286251	0.000287685	0.000287051
987	1	-1571	-1565.832	-5.16825	0.0182964	0.163059	0.163323	0.15719	0.161171	0.155516	0.155678	0.157937	0.154101	0.142714
988	0	-1587.862	-1566.007	-21.8543	0.00609387	0.00606504	0.00579442	0.00579306	0.00576536	0.00416543	0.00414051	0.00435103	0.00429864	0.00425046
989	1	-1558.124	-1565.403	7.279678	0.0545642	0.204183	0.202514	0.202028	0.200515	0.193145	0.199166	0.192356	0.208536	0.199075
990	0	-1589.28	-1568.231	-21.0489	0.0657105	0.0665735	0.06697	0.075433	0.0744422	0.0744863	0.0739017	0.0746093	0.077651	0.0754116
991	1	-1553.889	-1565.773	11.88351	0.110302	0.217325	0.210807	0.211477	0.208755	0.208158	0.206928	0.206746	0.215026	0.21124
