Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rate_multiplier[5]	branch_rate_multiplier[6]	branch_rate_multiplier[7]	branch_rate_multiplier[8]	branch_rate_multiplier[9]	branch_rate_multiplier[10]	branch_rate_multiplier[11]	branch_rate_multiplier[12]	branch_rate_multiplier[13]	branch_rate_multiplier[14]	branch_rate_multiplier[15]	branch_rate_multiplier[16]	branch_rate_multiplier[17]	branch_rate_multiplier[18]	branch_rate_multiplier[19]	branch_rate_multiplier[20]	branch_rate_multiplier[21]	branch_rate_multiplier[22]	branch_rate_multiplier[23]	branch_rate_multiplier[24]	branch_rate_multiplier[25]	branch_rate_multiplier[26]	branch_rate_multiplier[27]	branch_rate_multiplier[28]	branch_rate_multiplier[29]	branch_rate_multiplier[30]	branch_rate_multiplier[31]	branch_rate_multiplier[32]	branch_rate_multiplier[33]	branch_rate_multiplier[34]	branch_rate_multiplier[35]	branch_rate_multiplier[36]	branch_rate_multiplier[37]	branch_rate_multiplier[38]	branch_rate_multiplier[39]	branch_rate_multiplier[40]	branch_rate_multiplier[41]	branch_rate_multiplier[42]	branch_rate_multiplier[43]	branch_rate_multiplier[44]	branch_rate_multiplier[45]	branch_rate_multiplier[46]	branch_rate_multiplier[47]	branch_rate_multiplier[48]	branch_rate_multiplier[49]	branch_rate_multiplier[50]	branch_rate_multiplier[51]	branch_rate_multiplier[52]	branch_rate_multiplier[53]	branch_rate_multiplier[54]	branch_rate_multiplier[55]	branch_rate_multiplier[56]	branch_rate_multiplier[57]	branch_rate_multiplier[58]	branch_rate_multiplier[59]	branch_rate_multiplier[60]	branch_rate_multiplier[61]	branch_rate_multiplier[62]	branch_rate_multiplier[63]	branch_rate_multiplier[64]	branch_rate_multiplier[65]	branch_rate_multiplier[66]	branch_rate_multiplier[67]	branch_rate_multiplier[68]	branch_rate_multiplier[69]	branch_rate_multiplier[70]	branch_rate_multiplier[71]	branch_rate_multiplier[72]	branch_rate_multiplier[73]	branch_rate_multiplier[74]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	ingroup_older_island[4]	ingroup_older_island[5]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
14500	-2216.02	-2004.04	-211.988	0.3637954	0.192496	0.27472	0.210436	0.322348	0.6643479	3.50066	1.95631	6.17221	0.306664	0.0826856	0.405551	0.125993	0.399716	2.07768	0.505502	1.26165	0.401462	0.347561	0.406165	0.379113	0.866997	0.355038	0.319015	3.45621	0.281601	1.41546	1.38497	0.201313	0.443081	0.923153	3.76067	0.848875	0.854005	0.142303	0.167822	0.964661	0.409109	2.02813	2.15401	0.242599	1.3839	0.71695	0.597637	0.156316	0.450578	2.52873	0.339322	0.674613	1.69143	2.09592	1.73268	0.427676	1.40998	2.48189	2.58339	2.06801	0.436718	0.287018	0.313068	0.475972	0.31986	0.136859	0.612206	1.73909	2.9795	1.30196	0.388093	2.74661	0.191018	0.5489	0.225992	0.259787	1.02107	0.401425	2.12791	2.2149	0.364161	0.413377	0.936677	0.0156122	0.00872472	0.0275267	0.00136766	0.000368759	0.00180867	0.000561901	0.00178264	0.00926598	0.00225443	0.00562668	0.00179043	0.00155004	0.00181141	0.00169076	0.00386661	0.00158339	0.00142274	0.0154139	0.00125588	0.00631265	0.00617664	0.000897813	0.00197604	0.00411706	0.0167718	0.00378579	0.00380867	0.000634638	0.000748448	0.00430217	0.00182454	0.00904499	0.00960642	0.00108194	0.00617188	0.00319744	0.00266533	0.000697135	0.00200948	0.0112776	0.0015133	0.00300863	0.00754341	0.00934732	0.00772739	0.00190734	0.0062882	0.0110687	0.0115214	0.00922287	0.00194767	0.00128004	0.00139622	0.00212273	0.0014265	0.000610362	0.0027303	0.00775594	0.0132879	0.00580646	0.00173081	0.0122493	0.000851897	0.00244797	0.00100787	0.00115859	0.00455373	0.00179027	0.00949002	0.00987796	0.00162408	0.00184357	0.00417737	0.422331	0.577669	0.01839737	0.001816039	5.1285	3.34335	1.51422	0.541978	0	1.970146	3.997492	0	1	1	1	1	4.394648	0.5776688	0.4223312	0.3809512	0.004459778	5.799813	0.0118564	0.154241	0.688931	3.14497
14600	-2219.37	-2004.14	-215.232	0.4271838	0.190108	0.255112	0.239381	0.315399	1.018599	4.28962	1.815	2.199	0.208836	0.263759	0.750187	1.11074	1.44953	0.645078	3.04893	1.34439	0.5884	0.0311532	0.359268	0.162592	0.415965	1.5432	0.357452	0.277345	0.0566675	2.26854	0.763038	0.523393	0.400156	0.105353	0.581297	1.10886	1.11827	0.525147	1.67456	0.503295	0.278276	0.354312	0.378996	0.544993	0.330039	0.444118	0.555901	1.80789	1.28346	0.264105	0.527089	0.302633	0.36164	0.308676	1.19359	1.56272	0.266942	1.53829	7.45959	1.56321	0.518625	1.49362	2.33516	0.304397	0.182168	0.928135	0.35998	0.778479	0.374145	1.20494	0.940874	0.5755	0.736517	1.03686	0.962829	0.678351	0.708964	0.456009	4.1941	0.480128	4.19171	1.858	1.17761	0.0214496	0.00907566	0.0109958	0.00104425	0.00131889	0.0037512	0.0055541	0.00724816	0.00322562	0.0152457	0.00672242	0.00294221	0.000155777	0.00179647	0.000813019	0.00207997	0.00771654	0.00178739	0.00138682	0.000283357	0.0113435	0.00381546	0.00261715	0.00200092	0.000526802	0.00290669	0.00554468	0.00559175	0.00262592	0.00837339	0.00251665	0.00139148	0.00177168	0.00189511	0.00272516	0.00165031	0.00222075	0.0027797	0.0090401	0.00641774	0.00132062	0.00263563	0.00151327	0.00180833	0.00154349	0.00596838	0.00781417	0.0013348	0.00769198	0.0373006	0.00781658	0.00259331	0.00746863	0.0116766	0.00152209	0.000910902	0.004641	0.00180003	0.00389267	0.00187086	0.00602515	0.0047047	0.0028777	0.00368284	0.00518467	0.00481448	0.00339199	0.00354507	0.00228021	0.020972	0.00240081	0.02096	0.00929065	0.00588848	0.308872	0.691128	0.139239	0.002119566	5.08344	3.16223	1.57725	0.565372	0	1.988693	3.741251	0	1	1	1	1	2.911498	0.6911278	0.3088722	0.3336474	0.005000351	6.235256	0.0208235	0.201754	0.759097	3.01833
14700	-2214.38	-2003.28	-211.098	0.3406938	0.207425	0.245239	0.259755	0.287581	0.7953181	3.31482	1.27034	2.59876	0.932748	3.33364	1.38899	1.96727	0.746702	0.387773	3.57653	3.05162	0.806125	0.258545	0.563376	0.395591	0.274551	1.09954	0.449615	0.536761	0.163013	0.75177	1.12815	0.195095	1.28657	0.226091	1.62631	1.59461	0.474445	2.15524	0.175227	0.375824	0.453714	0.343048	0.544769	0.337931	0.802999	0.762879	0.419767	0.953791	1.11505	1.04464	0.133993	0.0562872	0.541286	0.469333	0.282939	0.972828	0.23736	2.19905	3.2916	0.42591	1.28957	2.11447	0.118824	2.92726	0.930336	0.125212	0.175907	3.28184	3.79209	0.0542943	0.251024	0.372206	0.472485	0.53339	2.29566	0.277911	1.66135	0.444969	3.49866	3.30305	1.84603	1.5579	1.75687	0.01639	0.00628116	0.0128495	0.00461194	0.0164831	0.00686784	0.0097271	0.00369204	0.00191733	0.0176841	0.0150887	0.00398586	0.00127837	0.0027856	0.00195599	0.00135751	0.00543664	0.00222311	0.002654	0.000806014	0.0037171	0.00557809	0.000964643	0.0063614	0.0011179	0.00804123	0.0078845	0.00234588	0.0106565	0.000866402	0.00185825	0.00224338	0.00169619	0.0026936	0.00167089	0.0039704	0.00377203	0.00207552	0.00471599	0.00551334	0.00516517	0.000662526	0.00027831	0.00267637	0.0023206	0.00139899	0.00481012	0.00117362	0.0108731	0.0162752	0.0021059	0.00637626	0.010455	0.00058752	0.0144738	0.00460002	0.000619108	0.000869766	0.0162269	0.0187499	0.000268457	0.00124118	0.00184036	0.00233619	0.00263733	0.0113508	0.00137412	0.00821449	0.00220013	0.017299	0.0163318	0.00912763	0.00770299	0.00868679	0.426454	0.573546	0.06856943	0.0008367486	5.11668	2.91726	1.32364	0.691975	0	1.185551	2.339602	0	0	1	1	1	3.39829	0.5735461	0.4264539	0.2804616	0.004944469	3.783433	0.00916859	0.136304	0.658222	3.1963
14800	-2207.28	-2007.1	-200.18	0.2417558	0.203866	0.2186	0.275182	0.302352	1.486737	1.41909	0.432352	3.69936	1.11559	0.287292	0.69142	1.0829	0.154695	1.42556	2.80232	1.17064	0.482808	0.1639	0.170093	1.63381	0.174684	0.56088	0.395128	0.0949055	1.0959	0.134181	1.37605	0.046797	0.206521	0.512322	2.07804	0.405892	1.72656	0.406784	0.654177	4.60313	0.388571	0.0482553	0.398908	0.177413	0.366654	0.104021	2.22879	0.5378	2.30496	0.57835	1.92541	0.166214	1.16946	0.737732	0.306765	1.70553	1.03161	1.33032	1.48106	3.11394	0.661108	1.32734	0.486915	0.853584	0.265514	0.267368	0.143377	2.07702	9.19449	1.01979	0.178205	0.620852	0.0668396	0.143956	2.33503	0.325303	0.0902285	0.280892	1.58149	1.91086	0.170327	0.89119	1.54623	0.011855	0.00361185	0.0309043	0.00931955	0.00240002	0.00577609	0.00904652	0.00129231	0.011909	0.0234104	0.00977944	0.00403336	0.00136921	0.00142095	0.0136488	0.0014593	0.00468556	0.00330088	0.000792836	0.00915513	0.00112094	0.0114955	0.00039094	0.00172527	0.00427991	0.0173598	0.00339081	0.0144236	0.00339826	0.00546496	0.0384543	0.0032461	0.000403123	0.00333246	0.0014821	0.00306301	0.000868986	0.0186192	0.00449276	0.0192555	0.00483151	0.0160848	0.00138854	0.00976957	0.00616298	0.0025627	0.0142479	0.00861801	0.0111134	0.0123727	0.0260137	0.00552287	0.0110885	0.00406767	0.0071308	0.00221809	0.00223358	0.00119777	0.0173513	0.0768103	0.00851928	0.00148872	0.00518657	0.000558375	0.0012026	0.0195068	0.00271757	0.000753765	0.00234656	0.0132117	0.0159632	0.00142291	0.00744496	0.0129171	0.151467	0.848533	0.1309076	0.00138041	5.10109	2.6062	1.62223	0.644965	0	1.434403	1.983103	0	0	1	1	1	3.355923	0.8485335	0.1514665	0.4155132	0.008353953	3.487564	0.00174955	0.0608042	0.483774	3.45367
14900	-2178.76	-2002.57	-176.195	0.517932	0.206071	0.238254	0.257406	0.298269	1.035339	1.53482	0.828803	3.2223	0.589602	0.127995	2.03912	0.434487	0.385258	0.512006	0.556336	2.85337	0.209026	0.454599	1.72009	0.858088	0.274448	0.183451	0.106283	0.276667	0.282631	0.201048	0.564238	0.886197	0.127078	0.354369	0.907395	1.28378	0.267444	0.468431	0.43737	0.87362	0.119305	0.366758	0.381594	0.513624	0.475794	0.332056	0.510807	0.205852	0.330609	0.471217	0.103167	0.108386	0.207063	0.77187	0.991077	0.743713	0.229662	1.76113	2.46053	0.601051	0.140031	1.17117	0.749638	0.118213	0.179402	0.309655	0.318426	1.98119	1.23608	0.399669	0.0476111	0.496582	0.322194	0.565296	0.697786	0.252774	0.952207	0.714109	2.99023	1.50077	0.0572483	0.540476	0.516658	0.0118082	0.00637646	0.024791	0.00453615	0.000984741	0.0156881	0.00334276	0.00296401	0.00393915	0.00428021	0.0219526	0.00160816	0.00349749	0.0132337	0.00660177	0.00211148	0.00141139	0.000817694	0.00212856	0.00217444	0.00154678	0.00434101	0.00681802	0.000977686	0.00272636	0.00698111	0.00987686	0.0020576	0.00360391	0.00336494	0.00672126	0.000917881	0.00282168	0.00293582	0.0039516	0.00366056	0.0025547	0.00392993	0.00158374	0.00254356	0.00362535	0.000793724	0.000833873	0.00159305	0.00593844	0.00762493	0.00572181	0.00176692	0.0135494	0.0189303	0.00462423	0.00107733	0.00901045	0.0057674	0.00090948	0.00138025	0.00238236	0.00244984	0.0152424	0.00950988	0.00307488	0.000366299	0.00382049	0.00247883	0.00434915	0.00536847	0.00194474	0.00732587	0.00549405	0.0230056	0.0115463	0.000440444	0.00415819	0.00397495	0.197464	0.802536	0.05145123	0.0005541741	5.08984	3.52992	1.70652	0.671618	0	1.366985	2.726123	0	0	1	1	1	4.353327	0.8025364	0.1974636	0.17919	0.007693573	5.191326	0.0367576	0.263461	0.83289	2.86689
15000	-2214.14	-2010.1	-204.044	0.3256432	0.192846	0.218106	0.27694	0.312108	0.9060428	3.50561	1.36066	2.85152	1.42213	0.464368	0.334639	4.23363	0.360852	0.84541	0.332212	1.24672	0.608563	0.0337912	0.624566	0.53733	0.569139	0.121313	0.471973	1.47925	1.20596	0.338136	0.898441	1.01329	0.274005	0.0786637	2.4078	0.529261	0.711535	0.217524	0.611475	0.743918	0.164826	0.127608	0.337479	0.387154	0.538612	1.04108	0.0926036	0.343653	0.236694	0.479031	0.149026	0.176172	0.564384	0.757785	1.05517	1.61523	0.0537882	3.0484	2.76351	0.651333	0.805737	1.3229	1.24641	0.375581	0.336657	1.20328	1.13498	0.97503	3.88301	0.231225	0.386207	0.295037	1.4541	0.159566	0.708116	0.324722	0.15527	0.766525	0.8	0.764823	0.222245	0.550431	0.424144	0.019262	0.00747632	0.015668	0.00781408	0.00255152	0.00183871	0.0232621	0.00198274	0.0046452	0.00182537	0.00685026	0.00334381	0.00018567	0.00343175	0.00295242	0.0031272	0.000666566	0.00259331	0.00812792	0.00662628	0.00185793	0.00493658	0.00556762	0.00150555	0.000432226	0.0132299	0.00290809	0.00390961	0.00119521	0.00335982	0.00408754	0.000905653	0.000701158	0.00185432	0.00212726	0.00295947	0.00572035	0.000508821	0.00188824	0.00130054	0.00263209	0.000818842	0.000967997	0.00310107	0.00416373	0.00579773	0.00887504	0.000295546	0.0167498	0.0151844	0.00357882	0.00442721	0.00726884	0.00684854	0.00206367	0.0018498	0.00661156	0.00623625	0.00535741	0.0213356	0.00127049	0.00212206	0.00162112	0.00798972	0.000876756	0.00389082	0.00178422	0.000853147	0.00421176	0.00439569	0.00420241	0.00122115	0.00302441	0.00233051	0.334642	0.665358	0.1010484	0.00258767	5.13573	3.15982	1.64256	0.617996	0	5.693648	3.084765	0	0	1	1	1	3.664418	0.6653584	0.3346416	0.4492362	0.005494611	4.773454	0.00760436	0.124534	0.636457	3.2314
15100	-2207.78	-1997.08	-210.694	0.651929	0.225401	0.254925	0.207821	0.311853	0.6669568	2.30364	1.30095	1.8507	0.233922	0.0555811	0.266567	0.212528	0.048442	0.945424	2.28827	3.24966	0.297046	0.306694	0.543538	0.0889151	0.385821	0.753737	0.147915	0.376794	0.406015	0.205747	0.547291	0.207433	1.42918	0.757237	3.06179	0.457298	0.997122	0.430237	0.88514	0.278187	1.58381	0.343508	0.692217	0.576813	1.51927	0.607705	0.692988	0.674392	0.340892	0.812604	2.12763	1.37927	2.34147	2.35555	1.25026	1.18158	0.828513	1.63638	1.34968	0.491083	0.691441	1.70749	0.388232	0.533401	0.411138	0.404011	0.0581377	0.726876	1.91053	0.144687	0.207051	0.512027	0.664526	0.266409	2.51867	1.33168	0.35223	0.651396	2.00566	1.07449	0.162866	0.117397	1.55626	0.0113009	0.00638203	0.00907892	0.00114754	0.000272662	0.00130768	0.00104259	0.00023764	0.00463793	0.0112255	0.0159417	0.0014572	0.00150454	0.00266641	0.000436187	0.0018927	0.00369757	0.000725619	0.00184842	0.00199177	0.00100932	0.00268482	0.0010176	0.00701105	0.00371475	0.0150201	0.00224335	0.00489154	0.0021106	0.00434219	0.00136469	0.00776961	0.00168513	0.00339578	0.00282965	0.007453	0.00298119	0.00339956	0.00330833	0.0016723	0.00398636	0.0104374	0.00676624	0.0114864	0.0115555	0.00613336	0.00579644	0.0040644	0.0080275	0.00662109	0.00240908	0.00339197	0.00837636	0.00190453	0.00261668	0.0020169	0.00198194	0.000285204	0.00356581	0.00937239	0.000709787	0.00101572	0.00251183	0.00325994	0.00130691	0.0123557	0.00653276	0.00172792	0.00319553	0.0098391	0.00527108	0.000798966	0.00057591	0.00763449	0.696798	0.303202	0.04056368	0.001124469	5.0582	3.18493	1.53004	0.644538	0	5.549395	3.454329	0	1	1	1	1	3.211436	0.3032018	0.6967982	0.6119191	0.004905658	7.472543	0.0639653	0.339938	0.905664	2.69043
15200	-2208.26	-2001.45	-206.808	0.5664131	0.214047	0.245035	0.231324	0.309594	1.034946	2.47034	0.972836	2.9622	0.210172	0.225207	0.194527	2.07924	0.299607	0.631475	0.885829	0.897088	0.192465	1.05665	0.355629	1.46121	5.43285	1.49574	0.756724	0.677733	1.32961	0.268955	0.388936	0.338651	0.192508	0.0870973	3.75959	0.610104	0.624216	0.835054	0.734974	1.57214	0.643486	0.266264	0.516303	0.0998667	1.77642	1.04938	0.918042	0.0804201	0.231634	1.17707	1.14887	1.02491	0.557569	1.30351	0.192201	5.36291	0.318376	1.06919	0.734782	0.98986	1.09959	1.57991	0.526133	0.17204	0.104655	0.564751	0.452324	0.64704	0.932482	1.15336	0.927957	0.329737	0.288032	0.582014	1.01567	3.73242	0.781545	0.40567	0.994178	0.749889	0.804115	1.43476	1.17457	0.0172116	0.00677805	0.0206386	0.00146434	0.00156909	0.00135533	0.0144867	0.00208745	0.00439968	0.00617184	0.00625029	0.00134096	0.00736202	0.00247778	0.0101807	0.0378523	0.0104213	0.00527233	0.00472197	0.00926377	0.00187389	0.00270984	0.00235948	0.00134126	0.000606834	0.0261942	0.00425078	0.00434911	0.00581808	0.00512079	0.0109536	0.00448336	0.00185514	0.00359724	0.000695802	0.0123769	0.00731136	0.00639628	0.000560312	0.00161386	0.00820102	0.00800453	0.00714086	0.00388476	0.00908197	0.00133912	0.037365	0.00221823	0.00744939	0.00511945	0.00689665	0.00766116	0.0110077	0.00366573	0.00119865	0.000729161	0.00393479	0.00315148	0.00450813	0.00649689	0.00803583	0.00646536	0.00229738	0.00200681	0.00405507	0.00707648	0.0260049	0.00544526	0.00282643	0.00692674	0.0052247	0.00560251	0.00999641	0.00818361	0.761521	0.238479	0.1618018	0.002349803	5.05157	2.57909	1.65891	0.652918	0	2.153745	3.227067	0	1	1	1	1	3.859674	0.2384794	0.7615206	0.3775205	0.006967307	4.516025	0.0462632	0.293079	0.863166	2.79749
15300	-2216.41	-2009.44	-206.969	0.7247283	0.206433	0.241582	0.235813	0.316172	0.96391	5.95759	1.03436	3.37178	1.62156	0.602003	0.35201	0.963165	0.577472	0.860536	0.198227	3.08464	0.452519	0.341659	0.0988727	0.175859	4.24925	0.222508	0.605239	0.329795	0.0430658	0.347906	0.994059	0.815832	0.719285	0.610256	2.05515	0.338682	0.230159	0.270957	0.486489	1.35896	0.789772	1.27106	0.112068	0.468761	0.79253	0.13587	0.20099	0.151481	0.131767	0.615918	1.01035	0.60136	0.276872	0.177401	1.05164	1.43235	0.761971	0.992366	1.448	0.485224	0.122997	1.40656	0.136499	0.605392	0.840283	0.0973969	2.79015	0.980981	0.850306	0.576916	1.37224	0.360112	1.44021	0.0918663	0.867479	0.782056	0.285494	0.0895638	2.21188	0.953459	0.0493836	2.30082	1.30111	0.028094	0.00487771	0.0159002	0.00764675	0.00283884	0.00165996	0.00454196	0.00272317	0.004058	0.000934774	0.0145461	0.00213393	0.00161115	0.000466251	0.000829293	0.020038	0.00104927	0.0028541	0.0015552	0.000203084	0.00164061	0.00468765	0.00384719	0.00339191	0.00287776	0.00969138	0.00159711	0.00108535	0.00127774	0.00229412	0.0064084	0.0037243	0.00599388	0.000528474	0.00221052	0.00373731	0.000640719	0.000947803	0.000714332	0.000621368	0.00290446	0.00476449	0.00283581	0.00130563	0.000836563	0.00495916	0.00675447	0.0035932	0.00467966	0.00682827	0.00228816	0.000580012	0.00663285	0.000643684	0.00285483	0.0039625	0.000459291	0.0131574	0.00462598	0.00400976	0.00272054	0.00647103	0.00169817	0.00679156	0.000433211	0.00409074	0.00368792	0.00134629	0.000422353	0.0104305	0.00449619	0.000232876	0.0108499	0.00613561	0.938264	0.0617358	0.07969192	0.0009337761	5.0847	2.97719	1.77228	0.620548	0	3.575373	3.604697	0	1	1	1	1	3.048936	0.06173577	0.9382642	0.4050539	0.004715665	5.557323	0.0794761	0.374968	0.933698	2.61186
15400	-2196.41	-2012.54	-183.876	0.7927533	0.211495	0.247505	0.221903	0.319096	0.6453805	1.30849	0.485416	1.06658	0.722048	0.439397	0.648451	0.459269	0.278359	0.818975	0.797188	2.72994	1.29661	2.04367	0.785284	0.342511	0.184395	0.266693	0.299758	1.21661	0.237038	0.381769	0.996892	2.0556	0.855912	1.39244	0.228768	0.604267	0.980874	1.37995	0.585077	1.23983	0.3637	0.79614	0.610592	0.350391	0.89871	0.173667	0.359985	0.309227	0.0591533	0.555436	0.26726	0.357348	0.646902	1.04278	1.60196	0.884332	0.229964	1.27436	2.51583	0.406448	0.352783	0.320695	0.809642	0.259594	0.264958	0.357944	0.058835	0.484669	0.483797	0.727311	0.429781	0.348654	3.09071	1.11556	0.181677	0.595417	0.2586	0.575465	0.917388	0.572477	0.614627	1.14373	0.230865	0.0118828	0.00440821	0.00968597	0.00655714	0.0039903	0.00588879	0.00417077	0.00252786	0.00743737	0.00723951	0.0247914	0.011775	0.0185592	0.0071314	0.00311045	0.00167455	0.00242192	0.00272219	0.0110484	0.00215261	0.00346696	0.00905309	0.0186675	0.0077728	0.0126452	0.00207752	0.00548754	0.00890762	0.0125317	0.00531327	0.0112593	0.00330287	0.00722999	0.00554497	0.00318201	0.00816146	0.00157713	0.00326913	0.00280818	0.00053719	0.00504408	0.00242707	0.00324518	0.00587472	0.00946985	0.0145479	0.00803089	0.00208838	0.0115729	0.022847	0.00369107	0.00320373	0.00291233	0.00735261	0.00235746	0.00240617	0.0032506	0.000534299	0.00440143	0.00439351	0.00660494	0.00390297	0.00316623	0.0280677	0.0101308	0.00164987	0.00540717	0.00234842	0.00522597	0.00833109	0.00519884	0.00558161	0.0103866	0.00209655	0.636737	0.363263	0.01473074	0.0007657139	5.13054	2.94302	1.79674	0.542786	0	2.339485	3.457885	0	1	1	1	1	3.321576	0.3632629	0.6367371	0.3613368	0.009081307	6.37929	0.0940158	0.4042	0.954927	2.54686
15500	-2201.2	-2014.19	-187.016	0.378296	0.203215	0.254822	0.236277	0.305686	0.928882	2.91743	0.721351	2.35387	0.271633	0.293524	0.298431	0.520825	0.680056	0.46436	0.587157	0.891689	0.208497	0.448532	0.139868	0.565478	0.432767	0.54504	0.184317	0.451105	0.454568	1.91309	2.6424	0.114482	0.266642	0.93945	2.81497	0.398095	0.470663	0.502905	0.883806	0.516801	0.187607	0.119755	1.24617	0.338977	0.652332	0.556675	0.133283	0.458977	0.210968	0.833712	0.870778	0.692569	0.49684	0.326231	0.310284	1.22196	0.384187	4.8248	1.26763	0.67473	0.299752	1.4393	3.41426	0.37183	0.682656	0.180515	0.0629775	1.27644	1.24113	1.17411	0.894	0.672187	0.157133	0.134661	0.610371	0.118081	0.928502	0.45959	1.50835	2.53291	0.357066	2.30244	1.4755	0.0231755	0.00573028	0.0186987	0.0021578	0.0023317	0.00237068	0.00413734	0.00540224	0.00368879	0.00466427	0.00708341	0.00165626	0.00356306	0.00111108	0.00449205	0.00343782	0.0043297	0.00146418	0.00358349	0.003611	0.0151972	0.0209908	0.000909427	0.00211816	0.00746282	0.0223616	0.00316239	0.00373886	0.00399499	0.00702079	0.00410538	0.00149031	0.000951312	0.00989936	0.00269277	0.005182	0.00442213	0.00105878	0.00364603	0.00167589	0.00662286	0.0069173	0.00550164	0.00394681	0.00259152	0.00246484	0.00970701	0.00305191	0.0383273	0.0100698	0.00535993	0.00238117	0.0114336	0.0271222	0.00295375	0.0054229	0.00143398	0.000500282	0.0101398	0.00985928	0.0093269	0.00710177	0.00533973	0.00124824	0.00106972	0.00484867	0.000938014	0.00737585	0.0036509	0.0119821	0.020121	0.00283646	0.0182901	0.0117211	0.462364	0.537636	0.124846	0.0006598851	5.11772	2.65304	1.78371	0.626375	0	2.186266	2.192949	0	0	1	1	1	3.49007	0.5376358	0.4623642	0.3664176	0.007943816	4.017169	0.0137118	0.165366	0.706684	3.11424
15600	-2223.97	-1997.54	-226.426	0.3459558	0.217945	0.235184	0.240372	0.306499	0.5520058	3.1659	2.33556	4.20201	0.145831	0.808136	0.115476	0.944627	1.72976	8.71799	0.216218	1.75365	0.545831	0.28946	0.745513	2.28452	0.861236	0.382778	0.583926	0.582604	1.68316	0.26561	0.366825	0.805546	1.18978	0.77653	1.51471	0.62248	1.83158	1.11376	0.393957	0.469786	0.139801	0.184982	0.570974	0.27538	1.63559	0.352743	0.124115	0.362271	0.154911	0.984552	0.215068	1.40308	0.111933	1.81573	0.523263	1.17379	0.478319	0.524247	2.31149	1.12271	0.108652	1.55328	0.483852	0.548734	0.175535	0.076244	1.55582	0.494623	1.07559	0.424766	0.271066	1.00104	2.33147	0.353215	3.30045	2.96527	0.362854	0.168803	0.755497	0.936814	0.506259	1.71735	1.39636	0.0113152	0.0083475	0.0150184	0.000521212	0.00288835	0.000412721	0.00337618	0.00618232	0.0311589	0.000772782	0.0062677	0.00195085	0.00103456	0.00266453	0.00816509	0.00307814	0.00136808	0.00208701	0.00208228	0.00601575	0.000949314	0.00131106	0.00287909	0.00425236	0.00277539	0.00541372	0.0022248	0.00654625	0.00398067	0.00140804	0.00167906	0.000499661	0.000661141	0.00204071	0.000984234	0.00584574	0.00126074	0.000443597	0.00129479	0.000553667	0.00351888	0.000768674	0.00501474	0.000400059	0.00648957	0.00187019	0.00419522	0.00170956	0.00187371	0.00826146	0.00401268	0.000388332	0.00555156	0.00172933	0.00196122	0.000627377	0.000272503	0.00556066	0.00176783	0.00384426	0.00151815	0.000968816	0.00357782	0.0083329	0.00126242	0.0117961	0.0105981	0.00129687	0.000603317	0.00270021	0.00334826	0.00180941	0.00613795	0.00499073	0.640633	0.359367	0.1713047	0.0007432613	5.0841	3.28643	1.66413	0.690371	0	2.94502	8.073671	1	1	1	1	1	3.664349	0.3593669	0.6406331	0.4420464	0.00357409	9.952482	0.00975084	0.140408	0.665494	3.18435
